# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.01651e-05 to 1.05047 h/Mpc,
# number of wavenumbers equal to 604
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_tot                  8:t_g                    9:t_b                   10:t_cdm                 11:t_ur                  12:t_ncdm[0]             13:t_tot              
       3.895693122493e-03      -2.023589890783e+00      -1.366977634911e+02      -1.367280094058e+02      -1.921473834909e+00      -1.214321012024e+02      -1.364597719012e+02      -2.209445171418e-04       1.637037744057e-02       1.637132347508e-02      -2.663041188983e-04       1.568811234640e-02       1.635664042644e-02 
       4.013332780652e-03      -2.009615206722e+00      -1.445019893989e+02      -1.445347999708e+02      -1.901494697257e+00      -1.277927594973e+02      -1.442420912337e+02      -1.518617445333e-04       1.731385555569e-02       1.731485692291e-02      -2.118298693017e-04       1.656538485444e-02       1.729892358924e-02 
       4.131393342320e-03      -2.027993544512e+00      -1.525234724914e+02      -1.525590276795e+02      -1.911164454493e+00      -1.342880116516e+02      -1.522404859038e+02      -1.119409436052e-04       1.828350255167e-02       1.828456120658e-02      -1.784419433259e-04       1.746500266961e-02       1.826730448775e-02 
       4.249844103863e-03      -2.046421055505e+00      -1.607596240910e+02      -1.607981169380e+02      -1.922268089378e+00      -1.409140310390e+02      -1.604523535373e+02      -1.459012587974e-04       1.927900997281e-02       1.928012800706e-02      -2.093061455411e-04       1.838652220518e-02       1.926146249226e-02 
       4.368657133454e-03      -2.034491136831e+00      -1.692078732456e+02      -1.692495087368e+02      -1.906829578467e+00      -1.476670538499e+02      -1.688751095693e+02      -2.101530092508e-04       2.030009653197e-02       2.030127612590e-02      -2.660242390632e-04       1.932952359017e-02       2.028112424913e-02 
       4.487806990946e-03      -2.000098207573e+00      -1.778656976346e+02      -1.779106911755e+02      -1.871731071902e+00      -1.545434062758e+02      -1.775062240176e+02      -2.225516460733e-04       2.134647507594e-02       2.134771842333e-02      -2.757058220258e-04       2.029357799155e-02       2.132601925099e-02 
       4.607270477526e-03      -1.848425908764e+00      -1.867305860394e+02      -1.867791618621e+02      -1.844498553591e+00      -1.615394664441e+02      -1.863431597187e+02      -2.330426722356e-04       2.241782713196e-02       2.241913637197e-02      -2.316161845531e-04       2.127822256671e-02       2.239581537155e-02 
       4.727026412141e-03      -1.842033826408e+00      -1.957999947252e+02      -1.958523844280e+02      -1.838120544469e+00      -1.686516189778e+02      -1.953834076513e+02      -2.321566758044e-04       2.351381600809e-02       2.351519319895e-02      -2.307353776271e-04       2.228297382241e-02       2.349017575265e-02 
       4.847055431896e-03      -1.835614949590e+00      -2.050713476379e+02      -2.051277891154e+02      -1.831715752614e+00      -1.758762525274e+02      -2.046243562447e+02      -2.311114711183e-04       2.463412081691e-02       2.463556789453e-02      -2.296953595544e-04       2.330736174052e-02       2.460877458524e-02 
       4.967339813860e-03      -1.829205282435e+00      -2.145420781258e+02      -2.146028151261e+02      -1.825320174062e+00      -1.832098010171e+02      -2.140634284428e+02      -2.299904965838e-04       2.577844988727e-02       2.577996865877e-02      -2.285795766275e-04       2.435094342413e-02       2.575131776152e-02 
       5.087863315936e-03      -1.822801972318e+00      -2.242096671189e+02      -2.242749492942e+02      -1.818930947947e+00      -1.906487778630e+02      -2.236980953005e+02      -2.289754557903e-04       2.694652059970e-02       2.694811275077e-02      -2.275697271793e-04       2.541328297148e-02       2.691752017463e-02 
       5.208611034713e-03      -1.816375298874e+00      -2.340716057436e+02      -2.341416896515e+02      -1.812518350025e+00      -1.981897387722e+02      -2.335258393980e+02      -2.281206734648e-04       2.813802763400e-02       2.813969475318e-02      -2.267201239228e-04       2.649391998967e-02       2.810707404331e-02 
