#tensor perturbations for mode k = 1.039140000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:shear_g                5:l4_g                   6:pol0_g                 7:pol2_g                 8:pol4_g                 9:H (gw)                10:Hdot (gwdot)          11:delta_ur              12:shear_ur              13:l4_ur              
       2.433415383022e+02       7.594063057182e-04      -1.089678914322e-02      -3.357712064185e-07      -4.729237105569e-11       2.345233085235e-03       1.479393017221e-07       1.059967493954e-11       1.367964417303e-01      -1.525469041698e-03      -5.388280376966e-01      -2.375177818527e-02      -2.107839894402e-03 
       2.435876413509e+02       7.604115961742e-04      -1.098457991297e-02      -3.438354876629e-07      -4.908899457347e-11       2.360261425409e-03       1.512943760528e-07       1.099030920797e-11       1.364211093071e-01      -1.524735652893e-03      -5.393042968322e-01      -2.383205196522e-02      -2.119703159930e-03 
       2.438361400666e+02       7.614271593960e-04      -1.107419659336e-02      -3.521970231357e-07      -5.097713355100e-11       2.375559488229e-03       1.547679082749e-07       1.140035257227e-11       1.360423069051e-01      -1.523990877842e-03      -5.397837601393e-01      -2.391326531877e-02      -2.131735136338e-03 
       2.440870895709e+02       7.624532349684e-04      -1.116569561860e-02      -3.608701566361e-07      -5.296253962229e-11       2.391134342654e-03       1.583653989097e-07       1.183099843660e-11       1.356599569737e-01      -1.523234431895e-03      -5.402664888918e-01      -2.399544085246e-02      -2.143940226373e-03 
       2.443405468344e+02       7.634900706206e-04      -1.125913582118e-02      -3.698700910198e-07      -5.505139434091e-11       2.406993312320e-03       1.620926663976e-07       1.228352763122e-11       1.352739794294e-01      -1.522466020071e-03      -5.407525460300e-01      -2.407860196345e-02      -2.156322997004e-03 
       2.445965707588e+02       7.645379225935e-04      -1.135457856097e-02      -3.792129497244e-07      -5.725034647185e-11       2.423143987246e-03       1.659558691279e-07       1.275931585531e-11       1.348842915447e-01      -1.521685336570e-03      -5.412419962204e-01      -2.416277287600e-02      -2.168888187398e-03 
       2.448552222639e+02       7.655970560247e-04      -1.145208786212e-02      -3.889158433875e-07      -5.956655296108e-11       2.439594236095e-03       1.699615292326e-07       1.325984184085e-11       1.344908078336e-01      -1.520892064255e-03      -5.417349059164e-01      -2.424797867974e-02      -2.181640717329e-03 
       2.451165643777e+02       7.666677453530e-04      -1.155173055887e-02      -3.989969420629e-07      -6.200772399486e-11       2.456352219094e-03       1.741165583164e-07       1.378669631691e-11       1.340934399302e-01      -1.520085874112e-03      -5.422313434212e-01      -2.433424536986e-02      -2.194585696073e-03 
       2.453806623330e+02       7.677502747473e-04      -1.165357645093e-02      -4.094755535935e-07      -6.458217261316e-11       2.473426401674e-03       1.784282853118e-07       1.434159186399e-11       1.336920964613e-01      -1.519266424671e-03      -5.427313789536e-01      -2.442159988991e-02      -2.207728431853e-03 
       2.456475836692e+02       7.688449385633e-04      -1.175769846964e-02      -4.203722087686e-07      -6.729886940150e-11       2.490825568917e-03       1.829044866712e-07       1.492637375916e-11       1.332866829100e-01      -1.518433361398e-03      -5.432350847180e-01      -2.451007017723e-02      -2.221074441907e-03 
       2.459173983407e+02       7.699520418262e-04      -1.186417285512e-02      -4.317087538881e-07      -7.016750283354e-11       2.508558840803e-03       1.875534191006e-07       1.554303192163e-11       1.328771014722e-01      -1.517586316046e-03      -5.437425349771e-01      -2.459968521104e-02      -2.234629463174e-03 
       2.461901788298e+02       7.710719007356e-04      -1.197307934502e-02      -4.435084514278e-07      -7.319854591007e-11       2.526635688226e-03       1.923838550625e-07       1.619371408191e-11       1.324632509071e-01      -1.516724905970e-03      -5.442538061259e-01      -2.469047506301e-02      -2.248399463578e-03 
       2.464660002654e+02       7.722048431973e-04      -1.208450137575e-02      -4.557960896171e-07      -7.640332983171e-11       2.545065949848e-03       1.974051213167e-07       1.688074031560e-11       1.320450263805e-01      -1.515848733399e-03      -5.447689767655e-01      -2.478247095048e-02      -2.262390653981e-03 
       2.467449405495e+02       7.733512093896e-04      -1.219852629800e-02      -4.685981019230e-07      -7.979412556379e-11       2.563859849976e-03       2.026271408344e-07       1.760661910565e-11       1.316223192977e-01      -1.514957384670e-03      -5.452881277839e-01      -2.487570529326e-02      -2.276609500949e-03 
       2.470270804915e+02       7.745113523663e-04      -1.231524560757e-02      -4.819426974343e-07      -8.338423423587e-11       2.583028017477e-03       2.080604784105e-07       1.837406511261e-11       1.311950171260e-01      -1.514050429405e-03      -5.458113424387e-01      -2.497021177409e-02      -2.291062740352e-03 
       2.473125039509e+02       7.756856386945e-04      -1.243475519226e-02      -4.958600032472e-07      -8.718808744294e-11       2.602581505779e-03       2.137163903347e-07       1.918601885516e-11       1.307630032075e-01      -1.513127419647e-03      -5.463387064444e-01      -2.506602540265e-02      -2.305757391852e-03 
       2.476012979861e+02       7.768744491235e-04      -1.255715559567e-02      -5.103822200245e-07      -9.122135864082e-11       2.622531813873e-03       2.196068784959e-07       2.004566852623e-11       1.303261565638e-01      -1.512187888927e-03      -5.468703080592e-01      -2.516318258299e-02      -2.320700774227e-03 
       2.478935530107e+02       7.780781792890e-04      -1.268255229927e-02      -5.255437921366e-07      -9.550108701770e-11       2.642890908446e-03       2.257447493822e-07       2.095647420617e-11       1.298843516908e-01      -1.511231351295e-03      -5.474062381716e-01      -2.526172118465e-02      -2.335900521646e-03 
       2.481893629625e+02       7.792972404711e-04      -1.281105602598e-02      -5.413815941497e-07      -1.000458154687e-10       2.663671247454e-03       2.321436785631e-07       2.192219478113e-11       1.294374583389e-01      -1.510257300271e-03      -5.479465903970e-01      -2.536168061919e-02      -2.351364601160e-03 
       2.484888254814e+02       7.805320603954e-04      -1.294278306564e-02      -5.579351352539e-07      -1.048757444211e-10       2.684885805003e-03       2.388182811568e-07       2.294691789451e-11       1.289853412800e-01      -1.509265207741e-03      -5.484914611736e-01      -2.546310192115e-02      -2.367101331314e-03 
       2.487920420979e+02       7.817830840833e-04      -1.307785562438e-02      -5.752467836411e-07      -1.100129035662e-10       2.706548097663e-03       2.457841889325e-07       2.403509331799e-11       1.285278600622e-01      -1.508254522765e-03      -5.490409498636e-01      -2.556602783420e-02      -2.383119402020e-03 
       2.490991184298e+02       7.830507747391e-04      -1.321640219829e-02      -5.933620128074e-07      -1.154813437636e-10       2.728672212023e-03       2.530581346641e-07       2.519157016490e-11       1.280648687553e-01      -1.507224670332e-03      -5.495951588485e-01      -2.567050290143e-02      -2.399427895574e-03 
       2.494101643925e+02       7.843356147001e-04      -1.335855797596e-02      -6.123296725640e-07      -1.213073518768e-10       2.751272833975e-03       2.606580446492e-07       2.642163846408e-11       1.275962156786e-01      -1.506175050018e-03      -5.501541936320e-01      -2.577657356209e-02      -2.416036309213e-03 
       2.497252944234e+02       7.856381064511e-04      -1.350446527190e-02      -6.322022875039e-07      -1.275196915944e-10       2.774365279747e-03       2.686031402655e-07       2.773107566335e-11       1.271217431108e-01      -1.505105034564e-03      -5.507181629466e-01      -2.588428825493e-02      -2.432954579292e-03 
       2.500446277196e+02       7.869587737000e-04      -1.365427399291e-02      -6.530363859905e-07      -1.341498737305e-10       2.797965528704e-03       2.769140495293e-07       2.912619871227e-11       1.266412869844e-01      -1.504013968350e-03      -5.512871788617e-01      -2.599369752802e-02      -2.450193107112e-03 
       2.503682884866e+02       7.882981625054e-04      -1.380814213853e-02      -6.748928629627e-07      -1.412324599680e-10       2.822090257727e-03       2.856129296755e-07       3.061392245756e-11       1.261546765666e-01      -1.502901165777e-03      -5.518613568872e-01      -2.610485415443e-02      -2.467762786351e-03 
       2.506964062013e+02       7.896568424716e-04      -1.396623633984e-02      -6.978373806881e-07      -1.488054047347e-10       2.846756877491e-03       2.947236020713e-07       3.220182522037e-11       1.256617341234e-01      -1.501765909550e-03      -5.524408160762e-01      -2.621781325518e-02      -2.485675032384e-03 
       2.510291158949e+02       7.910354080351e-04      -1.412873244217e-02      -7.219408122676e-07      -1.569104406724e-10       2.871983571043e-03       3.042717009890e-07       3.389822256608e-11       1.251622745591e-01      -1.500607448832e-03      -5.530256791351e-01      -2.633263243137e-02      -2.503941813879e-03 
       2.513665584521e+02       7.924344798231e-04      -1.429581613280e-02      -7.472797326523e-07      -1.655935137914e-10       2.897789334415e-03       3.142848376908e-07       3.571225038514e-11       1.246561050366e-01      -1.499424997277e-03      -5.536160725308e-01      -2.644937190449e-02      -2.522575686545e-03 
       2.517088809238e+02       7.938547060846e-04      -1.446768361686e-02      -7.739369627659e-07      -1.749052754108e-10       2.924194019208e-03       3.247927815424e-07       3.765395858723e-11       1.241430245810e-01      -1.498217730936e-03      -5.542121265902e-01      -2.656809466460e-02      -2.541589829112e-03 
       2.520562368579e+02       7.952967641986e-04      -1.464454234555e-02      -8.020021732267e-07      -1.849016391638e-10       2.951218377249e-03       3.358276601531e-07       3.973441692381e-11       1.236228236660e-01      -1.496984786032e-03      -5.548139755928e-01      -2.668886662723e-02      -2.560998081733e-03 
       2.524087866536e+02       7.967613622978e-04      -1.482661180557e-02      -8.315725556817e-07      -1.956444129115e-10       2.978884108006e-03       3.474241810500e-07       4.196583474129e-11       1.230952837681e-01      -1.495725256572e-03      -5.554217578678e-01      -2.681175680234e-02      -2.580814987436e-03 
       2.527666979353e+02       7.982492409823e-04      -1.501412437099e-02      -8.627535696260e-07      -2.072020165814e-10       3.007213908286e-03       3.596198772343e-07       4.436169666462e-11       1.225601769003e-01      -1.494438191802e-03      -5.560356158822e-01      -2.693683747337e-02      -2.601055836448e-03 
       2.531301459433e+02       7.997611751146e-04      -1.520732622127e-02      -8.956597738704e-07      -2.196502988136e-10       3.036231523940e-03       3.724553793598e-07       4.693691654425e-11       1.220172651294e-01      -1.493122593499e-03      -5.566556963103e-01      -2.706418438575e-02      -2.621736713377e-03 
       2.534993139453e+02       8.012979757200e-04      -1.540647833374e-02      -9.304157539094e-07      -2.330734677428e-10       3.065961804018e-03       3.859747179554e-07       4.970801244196e-11       1.214663000687e-01      -1.491777413090e-03      -5.572821500927e-01      -2.719387694746e-02      -2.642874547798e-03 
       2.538743936762e+02       8.028604920148e-04      -1.561185755888e-02      -9.671571578881e-07      -2.475651537993e-10       3.096430757659e-03       4.002256595155e-07       5.269330588177e-11       1.209070223397e-01      -1.490401548567e-03      -5.579151324871e-01      -2.732599844323e-02      -2.664487168659e-03 
       2.542555857993e+02       8.044496135419e-04      -1.582375778268e-02      -1.006031854834e-06      -2.632296251525e-10       3.127665613255e-03       4.152600804748e-07       5.591314906542e-11       1.203391610112e-01      -1.488993841205e-03      -5.585548030985e-01      -2.746063626155e-02      -2.686593362490e-03 
       2.546431003810e+02       8.060662723807e-04      -1.604249117789e-02      -1.047201230182e-06      -2.801831797056e-10       3.159694879032e-03       4.311343834005e-07       5.939018432033e-11       1.197624330293e-01      -1.487553072087e-03      -5.592013258688e-01      -2.759788213138e-02      -2.709212935111e-03 
       2.550371573974e+02       8.077114455099e-04      -1.626838956209e-02      -1.090841638731e-06      -2.985557429276e-10       3.192548406386e-03       4.479099614677e-07       6.314964102126e-11       1.191765426120e-01      -1.486077958394e-03      -5.598548690525e-01      -2.773783237587e-02      -2.732366778172e-03 
       2.554379872636e+02       8.093861572811e-04      -1.650180586529e-02      -1.137146035019e-06      -3.184927047559e-10       3.226257454930e-03       4.656537169204e-07       6.721967587901e-11       1.185811806235e-01      -1.484567149470e-03      -5.605156051550e-01      -2.788058817970e-02      -2.756076940204e-03 
       2.558458313792e+02       8.110914819886e-04      -1.674311571333e-02      -1.186325804562e-06      -3.401570349303e-10       3.260854758586e-03       4.844386402237e-07       7.163176355449e-11       1.179760239381e-01      -1.483019222648e-03      -5.611837108195e-01      -2.802625586910e-02      -2.780366702197e-03 
       2.562609426918e+02       8.128285465325e-04      -1.699271913603e-02      -1.238612823213e-06      -3.637317233582e-10       3.296374592296e-03       5.043444576777e-07       7.642114580917e-11       1.173607347935e-01      -1.481432678855e-03      -5.618593666566e-01      -2.817494720467e-02      -2.805260657981e-03 
       2.566835862862e+02       8.145985332180e-04      -1.725104241595e-02      -1.294261777283e-06      -3.894226012487e-10       3.332852839725e-03       5.254583568528e-07       8.162734898892e-11       1.167349601221e-01      -1.479805937947e-03      -5.625427570225e-01      -2.832677969092e-02      -2.830784800292e-03 
       2.571140399852e+02       8.164026826296e-04      -1.751854007985e-02      -1.353552778782e-06      -4.174616076536e-10       3.370327060120e-03       5.478757993185e-07       8.729478111631e-11       1.160983308840e-01      -1.478137333808e-03      -5.632340697176e-01      -2.848187689781e-02      -2.856966611995e-03 
       2.575525949502e+02       8.182422965334e-04      -1.779569703673e-02      -1.416794315389e-06      -4.481105780367e-10       3.408836552652e-03       5.717014315060e-07       9.347342189847e-11       1.154504614196e-01      -1.476425109235e-03      -5.639334955751e-01      -2.864036879031e-02      -2.883835162098e-03 
       2.579995562998e+02       8.201187408880e-04      -1.808303088597e-02      -1.484326585040e-06      -4.816656480091e-10       3.448422418999e-03       5.970501076961e-07       1.002196218125e-10       1.147909487967e-01      -1.474667410562e-03      -5.646412279656e-01      -2.880239207358e-02      -2.911421208082e-03 
       2.584552437205e+02       8.220334488519e-04      -1.838109439096e-02      -1.556525265903e-06      -5.184623798971e-10       3.489127620871e-03       6.240480385678e-07       1.075970287725e-10       1.141193721930e-01      -1.472862282092e-03      -5.653574621639e-01      -2.896809054406e-02      -2.939757303292e-03 
       2.589199920539e+02       8.239879237304e-04      -1.869047812132e-02      -1.633805781479e-06      -5.588817409172e-10       3.530997029969e-03       6.528340811298e-07       1.156776644173e-10       1.134352923372e-01      -1.471007660369e-03      -5.660823945491e-01      -2.913761544220e-02      -2.968877908909e-03 
       2.593941518714e+02       8.259837419058e-04      -1.901181328210e-02      -1.716628133470e-06      -6.033570885936e-10       3.574077469836e-03       6.835611894893e-07       1.245431765812e-10       1.127382509946e-01      -1.469101368285e-03      -5.668162216463e-01      -2.931112581044e-02      -2.998819511492e-03 
       2.598780900005e+02       8.280225556021e-04      -1.934577471863e-02      -1.805502378052e-06      -6.523823452108e-10       3.618417744723e-03       7.163980456445e-07       1.342862986822e-10       1.120277705528e-01      -1.467141109128e-03      -5.675591389477e-01      -2.948878884401e-02      -3.029620744296e-03 
       2.603721899832e+02       8.301060954019e-04      -1.969308409316e-02      -1.900994834237e-06      -7.065215792685e-10       3.664068651569e-03       7.515308927284e-07       1.450125526966e-10       1.113033537367e-01      -1.465124460640e-03      -5.683113394753e-01      -2.967078022723e-02      -3.061322511387e-03 
       2.608768524599e+02       8.322361724941e-04      -2.005451323855e-02      -2.003735128502e-06      -7.664202560330e-10       3.711082972240e-03       7.891655970091e-07       1.568422395972e-10       1.105644834625e-01      -1.463048869159e-03      -5.690730120759e-01      -2.985728445338e-02      -3.093968114567e-03 
       2.613924954249e+02       8.344146804164e-04      -2.043088765575e-02      -2.114424184152e-06      -8.328184645169e-10       3.759515438059e-03       8.295299643308e-07       1.699127681819e-10       1.098106229139e-01      -1.460911644024e-03      -5.698443393590e-01      -3.004849510726e-02      -3.127603379715e-03 
       2.619195543340e+02       8.366435962146e-04      -2.082309014272e-02      -2.233843285292e-06      -9.065664918134e-10       3.809422661600e-03       8.728763420648e-07       1.843813834652e-10       1.090412158669e-01      -1.458709952371e-03      -5.706254952532e-01      -3.024461510297e-02      -3.162276781454e-03 
       2.624584820177e+02       8.389249808193e-04      -2.123206451716e-02      -2.362864355924e-06      -9.886431841402e-10       3.860863027600e-03       9.194845386296e-07       2.004283664318e-10       1.082556873318e-01      -1.456440814553e-03      -5.714166421169e-01      -3.044585685860e-02      -3.198039563052e-03 
       2.630097483294e+02       8.412609783353e-04      -2.165881936759e-02      -2.502461604704e-06      -1.080177613924e-09       3.913896531865e-03       9.696650930115e-07       2.182607891935e-10       1.074534446147e-01      -1.454101100479e-03      -5.722179273109e-01      -3.065244237970e-02      -3.234945846567e-03 
       2.635738395028e+02       8.436538141283e-04      -2.210443179048e-02      -2.653724712731e-06      -1.182474677748e-09       3.968584560747e-03       1.023762932713e-06       2.381169260114e-10       1.066338788345e-01      -1.451687527099e-03      -5.730294792128e-01      -3.086460323950e-02      -3.273052730948e-03 
       2.641512570969e+02       8.461057911872e-04      -2.257005098399e-02      -2.817873733962e-06      -1.297045350540e-09       4.024989594001e-03       1.082161451572e-06       2.602714351242e-10       1.057963670658e-01      -1.449196657598e-03      -5.738514025278e-01      -3.108258040731e-02      -3.312420369009e-03 
       2.647425164889e+02       8.486192845737e-04      -2.305690161092e-02      -2.996275909806e-06      -1.425642466957e-09       4.083174820810e-03       1.145287045789e-06       2.850414484084e-10       1.049402751648e-01      -1.446624902578e-03      -5.746837728785e-01      -3.130662390523e-02      -3.353112019001e-03 
       2.653481447915e+02       8.511967334291e-04      -2.356628675856e-02      -3.190464588147e-06      -1.570303040662e-09       4.143203650524e-03       1.213614137387e-06       3.127937254389e-10       1.040649614419e-01      -1.443968523948e-03      -5.755266305562e-01      -3.153699224179e-02      -3.395194060438e-03 
       2.659686780767e+02       8.538406299998e-04      -2.409959029109e-02      -3.402160436031e-06      -1.733398301672e-09       4.205139099034e-03       1.287670708735e-06       3.439530522096e-10       1.031697813473e-01      -1.441223642149e-03      -5.763799733401e-01      -3.177395156928e-02      -3.438735962925e-03 
       2.666046578452e+02       8.565535054077e-04      -2.465827840972e-02      -3.633295148692e-06      -1.917692839965e-09       4.269043037832e-03       1.368044370964e-06       3.790120939695e-10       1.022540932370e-01      -1.438386247285e-03      -5.772437484007e-01      -3.201777453365e-02      -3.483810200137e-03 
       2.672566265008e+02       8.593379110954e-04      -2.524390003547e-02      -3.886037772362e-06      -2.126414403197e-09       4.334975274450e-03       1.455388953865e-06       4.185429294279e-10       1.013172655488e-01      -1.435452215446e-03      -5.781178430783e-01      -3.226873871304e-02      -3.530492086941e-03 
       2.679251218768e+02       8.621963961048e-04      -2.585808583147e-02      -4.162823816928e-06      -2.363336193188e-09       4.402992462567e-03       1.550431620388e-06       4.632105351823e-10       1.003586852935e-01      -1.432417330379e-03      -5.790020747552e-01      -3.252712464938e-02      -3.578859536667e-03 
       2.686106704626e+02       8.651314786349e-04      -2.650254527538e-02      -4.466387119897e-06      -2.632873607676e-09       4.473146801242e-03       1.653980430456e-06       5.137884911350e-10       9.937776833648e-02      -1.429277312502e-03      -5.798961795391e-01      -3.279321332160e-02      -3.628992705601e-03 
       2.693137794951e+02       8.681456125171e-04      -2.717906159423e-02      -4.799794520405e-06      -2.940197743613e-09       4.545484536950e-03       1.766932310243e-06       5.711772277313e-10       9.837397119281e-02      -1.426027854942e-03      -5.807998002007e-01      -3.306728310458e-02      -3.680973526920e-03 
       2.700349275397e+02       8.712411469300e-04      -2.788948381886e-02      -5.166483040659e-06      -3.291367963512e-09       4.620044230623e-03       1.890281259368e-06       6.364251106669e-10       9.734680482838e-02      -1.422664668895e-03      -5.817124731381e-01      -3.334960604688e-02      -3.734885095511e-03 
       2.707745538699e+02       8.744202805948e-04      -2.863571579561e-02      -5.570299383952e-06      -3.693486204025e-09       4.696854826377e-03       2.025126670802e-06       7.107527050863e-10       9.629584997083e-02      -1.419183537405e-03      -5.826336150660e-01      -3.364044356339e-02      -3.790810913287e-03 
       2.715330463263e+02       8.776850089929e-04      -2.941970134177e-02      -6.015541028116e-06      -4.154875457694e-09       4.775933500217e-03       2.172681467538e-06       7.955804888700e-10       9.522077432646e-02      -1.415580379721e-03      -5.835625093513e-01      -3.394004139264e-02      -3.848833956757e-03 
       2.723107282309e+02       8.810370669904e-04      -3.024340558032e-02      -6.506998359757e-06      -4.685285183329e-09       4.857283367236e-03       2.334279831424e-06       8.925603182908e-10       9.412135081716e-02      -1.411851324086e-03      -5.844982930650e-01      -3.424862401916e-02      -3.909035594505e-03 
       2.731078441409e+02       8.844778658441e-04      -3.110879169094e-02      -7.049996538544e-06      -5.296125696835e-09       4.940891052534e-03       2.511384069689e-06       1.003610793567e-09       9.299747708033e-02      -1.407992790612e-03      -5.854399448245e-01      -3.456638845067e-02      -3.971494322128e-03 
       2.739245454429e+02       8.880084288289e-04      -3.201779361561e-02      -7.650436143373e-06      -6.000733854804e-09       5.026724268318e-03       2.705590315936e-06       1.130956696838e-09       9.184919474773e-02      -1.404001579912e-03      -5.863862749629e-01      -3.489349772631e-02      -4.036284376486e-03 
       2.747608757410e+02       8.916293252158e-04      -3.297228425421e-02      -8.314830660003e-06      -6.814670948106e-09       5.114729440101e-03       2.918632475425e-06       1.277172402292e-09       9.067670851828e-02      -1.399874968024e-03      -5.873359182163e-01      -3.523007412265e-02      -4.103474212708e-03 
       2.756167574504e+02       8.953406086754e-04      -3.397404043178e-02      -9.050339556962e-06      -7.756053900837e-09       5.204829587460e-03       3.152384096724e-06       1.445229181028e-09       8.948040299465e-02      -1.395610800862e-03      -5.882873307391e-01      -3.557619261747e-02      -4.173124946196e-03 
       2.764919799274e+02       8.991417615464e-04      -3.502470499022e-02      -9.864794780415e-06      -8.845918960392e-09       5.296922557822e-03       3.408857606985e-06       1.638545978199e-09       8.826085681150e-02      -1.391207586234e-03      -5.892387918089e-01      -3.593187475343e-02      -4.245288783733e-03 
       2.773861904307e+02       9.030316506514e-04      -3.612574775000e-02      -1.076671919604e-05      -1.010861672372e-08       5.390879815936e-03       3.690200629823e-06       1.861043193675e-09       8.701885225703e-02      -1.386664576447e-03      -5.901884115006e-01      -3.629708344905e-02      -4.320007553377e-03 
       2.782988890022e+02       9.070084995091e-04      -3.727842728243e-02      -1.176533570360e-05      -1.157223631086e-08       5.486545965785e-03       3.998689215326e-06       2.117198838379e-09       8.575537893829e-02      -1.381981834820e-03      -5.911341450721e-01      -3.667171924289e-02      -4.397311438591e-03 
       2.792294276332e+02       9.110698787348e-04      -3.848375495211e-02      -1.287056554279e-05      -1.326905464868e-08       5.583739094865e-03       4.336717792223e-06       2.412106153567e-09       8.447163108645e-02      -1.377160282756e-03      -5.920738137876e-01      -3.705561818304e-02      -4.477217973617e-03 
       2.801770151398e+02       9.152127210942e-04      -3.974246441352e-02      -1.409301627757e-05      -1.523600812519e-08       5.682252122512e-03       4.706786290651e-06       2.751532060792e-09       8.316899668175e-02      -1.372201718117e-03      -5.930051327503e-01      -3.744855202578e-02      -4.559731457987e-03 
       2.811407274301e+02       9.194333601349e-04      -4.105498792413e-02      -1.544395929420e-05      -1.751518173166e-08       5.781855123968e-03       5.111484681205e-06       3.141975491962e-09       8.184903904272e-02      -1.367108804150e-03      -5.939257442620e-01      -3.785023070775e-02      -4.644842812265e-03 
       2.821195232138e+02       9.237275929709e-04      -4.242144146642e-02      -1.693529820605e-05      -2.015431214800e-08       5.882298610212e-03       5.553475635975e-06       3.590724945760e-09       8.051347102827e-02      -1.361885026394e-03      -5.948332555245e-01      -3.826030721261e-02      -4.732529933816e-03 
       2.831122649454e+02       9.280907666514e-04      -4.384162043292e-02      -1.857953078081e-05      -2.320730308004e-08       5.983317682022e-03       6.035476328257e-06       4.105914984414e-09       7.916412238643e-02      -1.356534616186e-03      -5.957252791586e-01      -3.867838484503e-02      -4.822758593380e-03 
       2.841177433345e+02       9.325178811389e-04      -4.531500547400e-02      -2.038970610217e-05      -2.673474998636e-08       6.084636796818e-03       6.560240043073e-06       4.696581223913e-09       7.780290276102e-02      -1.351062447528e-03      -5.965994737453e-01      -3.910402630518e-02      -4.915483781004e-03 
       2.851347044053e+02       9.370037046803e-04      -4.684077860204e-02      -2.237938028421e-05      -3.080447504821e-08       6.185974932621e-03       7.130538663373e-06       5.372714027949e-09       7.643176193925e-02      -1.345473911265e-03      -5.974535824708e-01      -3.953676420213e-02      -5.010651456796e-03 
       2.861618776225e+02       9.415428952273e-04      -4.841784852633e-02      -2.456257384905e-05      -3.549207478045e-08       6.287050873676e-03       7.749146929415e-06       6.145311368133e-09       7.505264950954e-02      -1.339774773571e-03      -5.982854678216e-01      -3.997611242356e-02      -5.108200608155e-03 
       2.871980031135e+02       9.461301193110e-04      -5.004488283203e-02      -2.695373260851e-05      -4.088148219444e-08       6.387588296682e-03       8.418828912891e-06       7.026431210782e-09       7.366747667767e-02      -1.333971029292e-03      -5.990931402856e-01      -4.042157753917e-02      -5.208065451746e-03 
       2.882418567062e+02       9.507601626768e-04      -5.172034496070e-02      -2.956769418872e-05      -4.706554803488e-08       6.487320421260e-03       9.142327164348e-06       8.029244190574e-09       7.227808198118e-02      -1.328068757766e-03      -5.998747800468e-01      -4.087266967184e-02      -5.310177662302e-03 
       2.892922718012e+02       9.554280282237e-04      -5.344253386594e-02      -3.241966187678e-05      -5.414664699688e-08       6.585994041371e-03       9.922354800620e-06       9.168087501143e-09       7.088620217017e-02      -1.322073987650e-03      -6.006287512587e-01      -4.132891237363e-02      -5.414468522727e-03 
       2.903481571061e+02       9.601290167542e-04      -5.520962376013e-02      -3.552518593270e-05      -6.223731325778e-08       6.683372786204e-03       1.076159033833e-05       1.045852061548e-08       6.949344944720e-02      -1.315992577749e-03      -6.013536088063e-01      -4.178985102614e-02      -5.520870875904e-03 
       2.914085098369e+02       9.648587885262e-04      -5.701970193459e-02      -3.890015210294e-05      -7.146090978309e-08       6.779239548071e-03       1.166267497023e-05       1.191738341900e-08       6.810129544226e-02      -1.309830117976e-03      -6.020480981491e-01      -4.225505951763e-02      -5.629320802351e-03 
       2.924724246871e+02       9.696134066744e-04      -5.887080365541e-02      -4.256077765236e-05      -8.195233843316e-08       6.873398108971e-03       1.262821214769e-05       1.356285769030e-08       6.671106135463e-02      -1.303591850648e-03      -6.027111494221e-01      -4.272414524851e-02      -5.739759012065e-03 
       2.935390986612e+02       9.743893626809e-04      -6.076094281756e-02      -4.652361359336e-05      -9.385879433422e-08       6.965674002237e-03       1.366076891156e-05       1.541453224010e-08       6.532391395543e-02      -1.297282613340e-03      -6.033418668295e-01      -4.319675243282e-02      -5.852131917791e-03 
       2.946078323512e+02       9.791835862133e-04      -6.268813794842e-02      -5.080555233697e-05      -1.073405693579e-07       7.055914707465e-03       1.476287860003e-05       1.749347219971e-08       6.394086652284e-02      -1.290906801622e-03      -6.039395146289e-01      -4.367256387896e-02      -5.966392406811e-03 
       2.956780283888e+02       9.839934424032e-04      -6.465043364969e-02      -5.542384029935e-05      -1.225719106284e-07       7.143989299643e-03       1.593704467344e-05       1.982229307149e-08       6.256278359917e-02      -1.284468348761e-03      -6.045035009592e-01      -4.415130151606e-02      -6.082500350766e-03 
       2.967491876393e+02       9.888167189305e-04      -6.664591751681e-02      -6.039609438647e-05      -1.397419381024e-07       7.229787661948e-03       1.718574526791e-05       2.242523982121e-08       6.119038870482e-02      -1.277970720059e-03      -6.050333604989e-01      -4.463272587176e-02      -6.200422882285e-03 
       2.978209038547e+02       9.936516059920e-04      -6.867273309021e-02      -6.574032209746e-05      -1.590556276928e-07       7.313219382419e-03       1.851143832940e-05       2.532827162809e-08       5.982427398208e-02      -1.271416918350e-03      -6.055287368639e-01      -4.511663478643e-02      -6.320134490272e-03 
       2.988928574213e+02       9.984966719340e-04      -7.072908950761e-02      -7.147494533221e-05      -1.807348680598e-07       7.394212441349e-03       1.991656727994e-05       2.855915310443e-08       5.846491087503e-02      -1.264809497323e-03      -6.059893654282e-01      -4.560286162826e-02      -6.441616985671e-03 
       2.999648085149e+02       1.003350835896e-03      -7.281326811823e-02      -7.761882700184e-05      -2.050195959819e-07       7.472711762616e-03       2.140356693656e-05       3.214755226140e-08       5.711266139579e-02      -1.258150581027e-03      -6.064150569505e-01      -4.609127313676e-02      -6.564859359947e-03 
       3.010365900917e+02       1.008213339369e-03      -7.492362669460e-02      -8.419130056351e-05      -2.321690189320e-07       7.548677703657e-03       2.297486967454e-05       3.612514601218e-08       5.576778939987e-02      -1.251441887043e-03      -6.068056823409e-01      -4.658176708252e-02      -6.689857576407e-03 
