# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   74       2.682544482070e-10       5.289398546511e-14      -1.065506120830e-12       8.618621845118e-16       2.198446902699e-11       2.215928653273e-12      -9.767857593212e-15 
   75       2.716202729609e-10       5.480710703873e-14      -1.132805914408e-12       8.679697990539e-16       2.127721666789e-11       2.164047895982e-12      -9.728374116554e-15 
   76       2.750154994621e-10       5.674353681724e-14      -1.201535312358e-12       8.736283935005e-16       2.059676193290e-11       2.113912548463e-12      -9.662904883125e-15 
   77       2.784408588256e-10       5.870196067197e-14      -1.271660261895e-12       8.788359834026e-16       1.994253230154e-11       2.065488475737e-12      -9.574180611455e-15 
   78       2.818974393122e-10       6.068109286895e-14      -1.343148438589e-12       8.835910740494e-16       1.931451962514e-11       2.018775551955e-12      -9.466260792048e-15 
   79       2.853860221513e-10       6.267959912005e-14      -1.415966321845e-12       8.878928683777e-16       1.871234003303e-11       1.973745251137e-12      -9.343712794470e-15 
   80       2.889070631406e-10       6.469609645214e-14      -1.490079222133e-12       8.917412786275e-16       1.813521670387e-11       1.930339329366e-12      -9.211628544499e-15 
   81       2.924606742454e-10       6.672915307624e-14      -1.565451308217e-12       8.951369379984e-16       1.758196263705e-11       1.888468506980e-12      -9.075641201266e-15 
   82       2.960466051977e-10       6.877728825660e-14      -1.642045634392e-12       8.980812123045e-16       1.705096342410e-11       1.848011150763e-12      -8.941941834399e-15 
   83       2.996642250953e-10       7.083897217989e-14      -1.719824167706e-12       9.005762116309e-16       1.654016001998e-11       1.808811956135e-12      -8.817296101164e-15 
   84       3.033128835846e-10       7.291262159493e-14      -1.798745855361e-12       9.026245578252e-16       1.604754620274e-11       1.770721601619e-12      -8.707481972706e-15 
