#scalar perturbations for mode k = 1.039140000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:dU_nlde               22:dV_nlde            
       4.330504070674e+03       8.425291274221e-02      -1.569171056580e+00      -5.860084783169e-04      -1.404897809426e-02       1.643529770892e-03      -2.181038472620e-04       2.245234514885e-04      -1.512520628112e+02       6.585859306919e-02       3.980558228778e-01       3.980559913464e-01      -1.562168321998e+00      -7.900487606213e-05      -1.615084357118e-02      -1.532581197339e+02       6.590908811718e-02      -3.484100361368e+01       2.132056324253e-02       9.460626921273e-03      -7.970261760276e-01       2.631192941585e-05 
       4.330504070674e+03       8.425291274221e-02      -1.602717741377e+00       4.150969238545e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.512520628112e+02       6.585859306919e-02       3.980555195456e-01       3.980559913464e-01      -1.592223965385e+00      -8.020755737131e-06       0.000000000000e+00      -1.532581197339e+02       6.590908811718e-02      -3.484100361368e+01       2.132056324253e-02       9.460626921273e-03      -7.970261760276e-01       2.631192941585e-05 
       4.340644978141e+03       8.462689314269e-02      -1.603349616412e+00       4.396007137306e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.519206985211e+02       6.600241164638e-02       3.980420199584e-01       3.980424649251e-01      -1.592169859701e+00      -7.985457557810e-06       0.000000000000e+00      -1.539272666383e+02       6.605273563013e-02      -3.505756148244e+01       2.143913079099e-02       9.345922687702e-03      -7.964695407199e-01       2.657099224525e-05 
       4.353788811462e+03       8.511284891136e-02      -1.604218044112e+00       4.719547229675e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.527895005297e+02       6.618880558829e-02       3.980246107725e-01       3.980250214056e-01      -1.592100085622e+00      -7.940130938233e-06       0.000000000000e+00      -1.547967286745e+02       6.623891437983e-02      -3.534004158534e+01       2.159325519686e-02       9.199804760706e-03      -7.957493167378e-01       2.691107561283e-05 
       4.367336846971e+03       8.561520501023e-02      -1.605172626178e+00       5.058578985136e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.536875838304e+02       6.638091693677e-02       3.980067690729e-01       3.980071448251e-01      -1.592028579300e+00      -7.893907673698e-06       0.000000000000e+00      -1.556954893929e+02       6.643081185511e-02      -3.563333598274e+01       2.175263498553e-02       9.052144638099e-03      -7.950207810551e-01       2.726675955708e-05 
       4.381338596040e+03       8.613593796590e-02      -1.606223487900e+00       5.412909771630e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.546184777676e+02       6.657944610261e-02       3.979884384115e-01       3.979887786359e-01      -1.591955114544e+00      -7.846663675875e-06       0.000000000000e+00      -1.566270804494e+02       6.662912871475e-02      -3.593872919936e+01       2.191788857271e-02       8.902613228403e-03      -7.942967407079e-01       2.763987008041e-05 
       4.395826945905e+03       8.667643014894e-02      -1.607380255265e+00       5.781338526598e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.555846488012e+02       6.678485749190e-02       3.979695855632e-01       3.979698895619e-01      -1.591879558248e+00      -7.798338577611e-06       0.000000000000e+00      -1.575939697684e+02       6.683433004894e-02      -3.625717969333e+01       2.208944416888e-02       8.751094307437e-03      -7.935932538349e-01       2.803184095423e-05 
       4.410832834260e+03       8.723801169706e-02      -1.608652827248e+00       6.161849393104e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.565884693674e+02       6.699758760721e-02       3.979501809973e-01       3.979504480300e-01      -1.591801792120e+00      -7.748884534215e-06       0.000000000000e+00      -1.585985311480e+02       6.704685324375e-02      -3.658963455460e+01       2.226771116840e-02       8.597517648499e-03      -7.929287871684e-01       2.844407772693e-05 
       4.426390713447e+03       8.782216613853e-02      -1.610051645484e+00       6.551568286556e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.576325853768e+02       6.721812249311e-02       3.979301918364e-01       3.979304211166e-01      -1.591721684466e+00      -7.698248388654e-06       0.000000000000e+00      -1.596434120331e+02       6.726718536348e-02      -3.693715247700e+01       2.245314495567e-02       8.441802688327e-03      -7.923237920965e-01       2.887809532823e-05 
       4.442539603577e+03       8.843057375560e-02      -1.611587620864e+00       6.946582589421e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.587199935925e+02       6.744701261944e-02       3.979095807024e-01       3.979097713916e-01      -1.591639085566e+00      -7.646369403842e-06       0.000000000000e+00      -1.607316109475e+02       6.749587804757e-02      -3.730093320661e+01       2.264626014673e-02       8.283852195673e-03      -7.918003960999e-01       2.933554111341e-05 
       4.459324712353e+03       8.906517760855e-02      -1.613272055225e+00       7.341745793624e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.598541594674e+02       6.768489578415e-02       3.978883039120e-01       3.978884551115e-01      -1.591553820446e+00      -7.593175610373e-06       0.000000000000e+00      -1.618665954119e+02       6.773357042678e-02      -3.768236176425e+01       2.284765088860e-02       8.123542072901e-03      -7.913819229442e-01       2.981823477194e-05 
       4.476800039141e+03       8.972828881192e-02      -1.615116595355e+00       7.730472753840e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.610392050666e+02       6.793253394505e-02       3.978663085383e-01       3.978664192763e-01      -1.591465677105e+00      -7.538577631098e-06       0.000000000000e+00      -1.630524899967e+02       6.798102596795e-02      -3.808307815688e+01       2.305802341437e-02       7.960704415360e-03      -7.910922212893e-01       3.032823921995e-05 
       4.495032871921e+03       9.042276701134e-02      -1.617133317011e+00       8.104533161595e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.622802312744e+02       6.819087684100e-02       3.978435272813e-01       3.978435964919e-01      -1.591374385967e+00      -7.482457554980e-06       0.000000000000e+00      -1.642943987486e+02       6.823919610687e-02      -3.850509565287e+01       2.327825213422e-02       7.795097386035e-03      -7.909548009062e-01       3.086799273356e-05 
       4.514112666317e+03       9.115237392911e-02      -1.619335233840e+00       8.453854705237e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.635839490803e+02       6.846118763936e-02       3.978198682146e-01       3.978198947003e-01      -1.591279578801e+00      -7.424646153491e-06       0.000000000000e+00      -1.655990369079e+02       6.850934590168e-02      -3.895102989115e+01       2.350949004093e-02       7.626343508708e-03      -7.909918330335e-01       3.144058325308e-05 
       4.534176159262e+03       9.192276186206e-02      -1.621738698778e+00       8.766403211272e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.649604450102e+02       6.874539843282e-02       3.977951852209e-01       3.977951675647e-01      -1.591180670259e+00      -7.364855352951e-06       0.000000000000e+00      -1.669764975459e+02       6.879340948707e-02      -3.942472899521e+01       2.375347912486e-02       7.453743648705e-03      -7.912233537279e-01       3.205053953715e-05 
       4.555455642815e+03       9.274338617864e-02      -1.624368741903e+00       9.027766739945e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.664265964530e+02       6.904679342802e-02       3.977692219448e-01       3.977691583289e-01      -1.591076633316e+00      -7.302553024693e-06       0.000000000000e+00      -1.684436691976e+02       6.909467327712e-02      -3.993250344403e+01       2.401315038016e-02       7.275938851820e-03      -7.916675668052e-01       3.270539453055e-05 
       4.578118154858e+03       9.362135938021e-02      -1.627237437305e+00       9.218103104873e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.679950893307e+02       6.936773073337e-02       3.977418109301e-01       3.977416993121e-01      -1.590966797248e+00      -7.237452162333e-06       0.000000000000e+00      -1.700132458344e+02       6.941549905638e-02      -4.047937467176e+01       2.429067193719e-02       7.092317403025e-03      -7.923348882201e-01       3.341080470337e-05 
       4.602277770749e+03       9.456189196612e-02      -1.630341088091e+00       9.313608149970e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.696752065199e+02       6.970981697059e-02       3.977128560961e-01       3.977126943468e-01      -1.590850777387e+00      -7.169457749271e-06       0.000000000000e+00      -1.716945159698e+02       6.975749814326e-02      -4.106932016177e+01       2.458758686014e-02       6.902842464246e-03      -7.932189808029e-01       3.417083243282e-05 
       4.628074605363e+03       9.557135676536e-02      -1.633666492263e+00       9.288693096946e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.714783019057e+02       7.007502623545e-02       3.976822368357e-01       3.976820227035e-01      -1.590728090814e+00      -7.098446579860e-06       0.000000000000e+00      -1.734988405580e+02       7.012264977095e-02      -4.170718749854e+01       2.490577752390e-02       6.707395924124e-03      -7.942909276117e-01       3.499046011035e-05 
       4.655655447704e+03       9.665656811915e-02      -1.637184935237e+00       9.117786473222e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.734165114635e+02       7.046542581689e-02       3.976498324650e-01       3.976495635787e-01      -1.590598254315e+00      -7.024327983776e-06       0.000000000000e+00      -1.754383632111e+02       7.051302679224e-02      -4.239827420270e+01       2.524723079696e-02       6.505951396361e-03      -7.954912527766e-01       3.587518664196e-05 
       4.685160479236e+03       9.782428199482e-02      -1.640847236370e+00       8.778677200530e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.755018594095e+02       7.088298835183e-02       3.976155383022e-01       3.976152121902e-01      -1.590460848761e+00      -6.947086452938e-06       0.000000000000e+00      -1.775251157903e+02       7.093060757046e-02      -4.314803228267e+01       2.561387351354e-02       6.298673284271e-03      -7.967230085502e-01       3.683093048146e-05 
       4.716732991724e+03       9.908159793175e-02      -1.644583095218e+00       8.256716521183e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.777469750632e+02       7.132972968458e-02       3.975792543595e-01       3.975788684341e-01      -1.590315473736e+00      -6.866755215166e-06       0.000000000000e+00      -1.797717358038e+02       7.137741341065e-02      -4.396234466816e+01       2.600769130356e-02       6.085839732685e-03      -7.978502976211e-01       3.786485582014e-05 
       4.750561312720e+03       1.004376723845e-01      -1.648305839975e+00       7.548255263818e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.801681503931e+02       7.180830226829e-02       3.975408383315e-01       3.975403897748e-01      -1.590161559099e+00      -6.783323884645e-06       0.000000000000e+00      -1.821945260227e+02       7.185610164182e-02      -4.484867726147e+01       2.643125379865e-02       5.867576647116e-03      -7.987055516856e-01       3.898751085641e-05 
       4.786720032569e+03       1.018973766785e-01      -1.651898545414e+00       6.667712611587e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.827740154506e+02       7.231974943856e-02       3.975002857427e-01       3.974997716587e-01      -1.589999086635e+00      -6.697127652144e-06       0.000000000000e+00      -1.848021223838e+02       7.236771874403e-02      -4.581195745150e+01       2.688572425408e-02       5.644870536937e-03      -7.991049225550e-01       4.020846723485e-05 
       4.825193982373e+03       1.034621343863e-01      -1.655229998198e+00       5.649856815910e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.855670369255e+02       7.286384633728e-02       3.974576952220e-01       3.974571126972e-01      -1.589828450789e+00      -6.608742734810e-06       0.000000000000e+00      -1.875969936171e+02       7.291204016406e-02      -4.685501255470e+01       2.737113326231e-02       5.419253241132e-03      -7.988926420759e-01       4.153768406587e-05 
       4.865909106945e+03       1.051310583347e-01      -1.658174632158e+00       4.546283576673e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.885455511278e+02       7.343953772618e-02       3.974132276806e-01       3.974125737657e-01      -1.589650295063e+00      -6.518870786976e-06       0.000000000000e+00      -1.905774755411e+02       7.348800758969e-02      -4.797922291876e+01       2.788674692807e-02       5.192488346528e-03      -7.979986111943e-01       4.298657843859e-05 
       4.908721375205e+03       1.069003856707e-01      -1.660628637166e+00       3.418093971669e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.917027591665e+02       7.404478177535e-02       3.973671128502e-01       3.973663845717e-01      -1.589465538287e+00      -6.428324297527e-06       0.000000000000e+00      -1.937367654629e+02       7.409357252912e-02      -4.918404257396e+01       2.843091058278e-02       4.966530771695e-03      -7.964928017860e-01       4.456659946159e-05 
       4.953420873367e+03       1.087635094717e-01      -1.662524010577e+00       2.325680386665e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.950267879199e+02       7.467660815253e-02       3.973196388573e-01       3.973188332724e-01      -1.589275333090e+00      -6.337967633203e-06       0.000000000000e+00      -1.970629830360e+02       7.472575480738e-02      -5.046689641711e+01       2.900108534773e-02       4.743401953340e-03      -7.946120186131e-01       4.628689846394e-05 
       4.999749381469e+03       1.107115739916e-01      -1.663835693948e+00       1.319015320497e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.985017568708e+02       7.533136622138e-02       3.972711284636e-01       3.972702427727e-01      -1.589080971091e+00      -6.248653439930e-06       0.000000000000e+00      -2.005402376380e+02       7.538089177680e-02      -5.182346469310e+01       2.959406124564e-02       4.525023435921e-03      -7.927330018814e-01       4.815138699109e-05 
       5.047424952650e+03       1.127343987652e-01      -1.664579900373e+00       4.318319256227e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.021094306825e+02       7.600507179247e-02       3.972219102200e-01       3.972209419322e-01      -1.588883767729e+00      -6.161160532359e-06       0.000000000000e+00      -2.041502819075e+02       7.605498642288e-02      -5.324822509327e+01       3.020626758201e-02       4.313064259173e-03      -7.912844880725e-01       5.015606401263e-05 
       5.096172694272e+03       1.148217244295e-01      -1.664805142313e+00      -3.204370638951e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.058314437334e+02       7.669384128726e-02       3.971722860270e-01       3.971712331364e-01      -1.588684932546e+00      -6.076154641982e-06       0.000000000000e+00      -2.078747376783e+02       7.674414290606e-02      -5.473527207808e+01       3.083417140720e-02       4.108814803304e-03      -7.906206553378e-01       5.228815694378e-05 
       5.145720995250e+03       1.169630353016e-01      -1.664579474101e+00      -9.379772900674e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.096489849313e+02       7.739383770783e-02       3.971225361577e-01       3.971213973208e-01      -1.588485589283e+00      -5.994219605871e-06       0.000000000000e+00      -2.116947805966e+02       7.744451335598e-02      -5.627817152909e+01       3.147423692961e-02       3.913246000427e-03      -7.909022490476e-01       5.452651329111e-05 
       5.195874891527e+03       1.191507600065e-01      -1.663979014611e+00      -1.429492064916e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.135485033460e+02       7.810230656006e-02       3.970728482062e-01       3.970716227080e-01      -1.588286490832e+00      -5.915781479102e-06       0.000000000000e+00      -2.155968495543e+02       7.815333480941e-02      -5.787228881941e+01       3.212388440048e-02       3.726786174877e-03      -7.920332116527e-01       5.684844453333e-05 
       5.246641342624e+03       1.213859547258e-01      -1.663073942535e+00      -1.811298755271e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.175318305671e+02       7.881934450870e-02       3.970232012238e-01       3.970218885943e-01      -1.588087554377e+00      -5.840967491454e-06       0.000000000000e+00      -2.195827757090e+02       7.887069861052e-02      -5.951911724853e+01       3.278313743311e-02       3.549012910232e-03      -7.936857219663e-01       5.924138041977e-05 
       5.298060555927e+03       1.236711820601e-01      -1.661925756369e+00      -2.101103962856e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.216034784551e+02       7.954551583119e-02       3.969735403443e-01       3.969721401279e-01      -1.587888560512e+00      -5.769918277112e-06       0.000000000000e+00      -2.236570719305e+02       7.959716522080e-02      -6.122129458033e+01       3.345245916360e-02       3.379417301160e-03      -7.953844287639e-01       6.170094556730e-05 
       5.350127515003e+03       1.260070446957e-01      -1.660586863433e+00      -2.314772099903e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.257644618572e+02       8.028074425930e-02       3.969238526881e-01       3.969223642337e-01      -1.587689456935e+00      -5.702882095453e-06       0.000000000000e+00      -2.278207515377e+02       8.033265537050e-02      -6.298003945943e+01       3.413173194310e-02       3.217670499133e-03      -7.966287114919e-01       6.423136255338e-05 
       5.402831804732e+03       1.283939031168e-01      -1.659101921067e+00      -2.466381986772e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.300153608044e+02       8.102487575508e-02       3.968741271729e-01       3.968725493099e-01      -1.587490197240e+00      -5.640105353577e-06       0.000000000000e+00      -2.320743925530e+02       8.107701296733e-02      -6.479638584925e+01       3.482077176433e-02       3.063466501770e-03      -7.970363192647e-01       6.684888241585e-05 
       5.456188828236e+03       1.308332977343e-01      -1.657507107182e+00      -2.568157495428e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.343588525792e+02       8.177811935106e-02       3.968243253589e-01       3.968226560741e-01      -1.587290624296e+00      -5.581758699397e-06       0.000000000000e+00      -2.364206714406e+02       8.183044588060e-02      -6.667227221260e+01       3.551973691682e-02       2.916434770846e-03      -7.964614160433e-01       6.958138856773e-05 
       5.510265563681e+03       1.333291996022e-01      -1.655830105685e+00      -2.630569678417e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.388019351590e+02       8.254141049956e-02       3.967743592975e-01       3.967725955167e-01      -1.587090382067e+00      -5.527896978762e-06       0.000000000000e+00      -2.408665879584e+02       8.259388911792e-02      -6.861156500298e+01       3.622946950069e-02       2.776096413581e-03      -7.950465117702e-01       7.246442748163e-05 
       5.565157036471e+03       1.358870248529e-01      -1.654092028670e+00      -2.662231260571e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.433541676939e+02       8.331607851062e-02       3.967241154669e-01       3.967222530848e-01      -1.586889012339e+00      -5.478489057898e-06       0.000000000000e+00      -2.454217044510e+02       8.336867190873e-02      -7.061937716059e+01       3.695119144123e-02       2.641956327181e-03      -7.931920672340e-01       7.553252550879e-05 
       5.620924497791e+03       1.385107802873e-01      -1.652310346669e+00      -2.669839591562e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.480225882332e+02       8.410297387999e-02       3.966735116765e-01       3.966715459194e-01      -1.586686183678e+00      -5.433494058995e-06       0.000000000000e+00      -2.500930603303e+02       8.415564478229e-02      -7.269984971187e+01       3.768569187621e-02       2.513655004237e-03      -7.914503646639e-01       7.880763059899e-05 
       5.677549140230e+03       1.412007831209e-01      -1.650501382424e+00      -2.658690729073e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.528076601009e+02       8.490181567104e-02       3.966225369884e-01       3.966204630398e-01      -1.586481852159e+00      -5.392926803674e-06       0.000000000000e+00      -2.548811159902e+02       8.495452698408e-02      -7.485425911818e+01       3.843271156353e-02       2.391036396598e-03      -7.903589427693e-01       8.228971585108e-05 
       5.735083537138e+03       1.439607783705e-01      -1.648676253789e+00      -2.633189820206e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.577159352320e+02       8.571332834325e-02       3.965711137931e-01       3.965689271640e-01      -1.586275708656e+00      -5.356801132006e-06       0.000000000000e+00      -2.597924241191e+02       8.576604347154e-02      -7.708665447987e+01       3.919293673395e-02       2.273794961912e-03      -7.902539447091e-01       8.596470320431e-05 
       5.793601661414e+03       1.467956747835e-01      -1.646842994902e+00      -2.596831598797e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.627560204071e+02       8.653853586843e-02       3.965191434625e-01       3.965168402838e-01      -1.586067361135e+00      -5.325253189755e-06       0.000000000000e+00      -2.648355933138e+02       8.659121879667e-02      -7.940213432267e+01       3.996734436440e-02       2.161612388310e-03      -7.911432210533e-01       8.980789030689e-05 
       5.853156507064e+03       1.497095178113e-01      -1.645008434574e+00      -2.552332775416e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.679349706993e+02       8.737816376198e-02       3.964665426345e-01       3.964641197001e-01      -1.585856478800e+00      -5.298612571849e-06       0.000000000000e+00      -2.700176792852e+02       8.743077910749e-02      -8.180521161506e+01       4.075664180620e-02       2.054240645274e-03      -7.926788707255e-01       9.379331515164e-05 
       5.913797655256e+03       1.527063170130e-01      -1.643178016303e+00      -2.501891152442e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.732597600451e+02       8.823288672490e-02       3.964132254306e-01       3.964106797927e-01      -1.585642719171e+00      -5.277383181927e-06       0.000000000000e+00      -2.753456563490e+02       8.828539979829e-02      -8.430047019727e+01       4.156149766230e-02       1.951458221056e-03      -7.942567107025e-01       9.790998101020e-05 
       5.975566704206e+03       1.557898135858e-01      -1.641356242652e+00      -2.447234874558e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.787368667738e+02       8.910326402552e-02       3.963591057042e-01       3.963564339257e-01      -1.585425735703e+00      -5.262176305420e-06       0.000000000000e+00      -2.808260027133e+02       8.915564089704e-02      -8.689236539255e+01       4.238248037335e-02       1.853073197460e-03      -7.952270350222e-01       1.021743449218e-04 
       6.038498741907e+03       1.589635398640e-01      -1.639546866147e+00      -2.389716497963e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.843723781396e+02       8.998976008141e-02       3.963040945677e-01       3.963012918584e-01      -1.585205167433e+00      -5.253591790807e-06       0.000000000000e+00      -2.864648050898e+02       9.004196765155e-02      -8.958526228057e+01       4.322007681671e-02       1.758915495065e-03      -7.951508161982e-01       1.066345420383e-04 
       6.102622281600e+03       1.622308038006e-01      -1.637753092155e+00      -2.330353957124e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.901719613816e+02       9.089274335391e-02       3.962481002729e-01       3.962451598715e-01      -1.584980639486e+00      -5.252090573641e-06       0.000000000000e+00      -2.922677297549e+02       9.094474942918e-02      -9.238341206318e+01       4.407469058980e-02       1.668832796232e-03      -7.940011484631e-01       1.113613663261e-04 
       6.167957281743e+03       1.655945733188e-01      -1.635977813170e+00      -2.269865987848e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.961406570760e+02       9.181245828670e-02       3.961910307030e-01       3.961879438590e-01      -1.584751775436e+00      -5.257915376801e-06       0.000000000000e+00      -2.982398158081e+02       9.186423166832e-02      -9.529084054636e+01       4.494661472536e-02       1.582689484736e-03      -7.922112347543e-01       1.164263662587e-04 
       6.234521758620e+03       1.690578027096e-01      -1.634223604537e+00      -2.208688848695e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.022834567574e+02       9.274911820803e-02       3.961327887990e-01       3.961295454892e-01      -1.584518181957e+00      -5.271114616299e-06       0.000000000000e+00      -3.043860531471e+02       9.280062876215e-02      -9.831161824036e+01       4.583611909759e-02       1.500354894179e-03      -7.905199915076e-01       1.218749549205e-04 
       6.302375844388e+03       1.726257594913e-01      -1.632491817247e+00      -2.146956303857e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.086094250835e+02       9.370352459265e-02       3.960732344908e-01       3.960698245848e-01      -1.584279298339e+00      -5.291704114260e-06       0.000000000000e+00      -3.107155068975e+02       9.375474312012e-02      -1.014519142618e+02       4.674403986939e-02       1.421653093355e-03      -7.896543158564e-01       1.277098564806e-04 
       6.371589701078e+03       1.763044336148e-01      -1.630783755311e+00      -2.084545929852e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.151288693051e+02       9.467661427615e-02       3.960122112143e-01       3.960086257252e-01      -1.584034502901e+00      -5.319899969671e-06       0.000000000000e+00      -3.172384851885e+02       9.472751246662e-02      -1.047186656317e+02       4.767135264385e-02       1.346411605066e-03      -7.899806805505e-01       1.338881714810e-04 
       6.442236199242e+03       1.801001799717e-01      -1.629101137204e+00      -2.021095202684e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.218526989502e+02       9.566935555980e-02       3.959495486769e-01       3.959457803466e-01      -1.583783121387e+00      -5.356326245819e-06       0.000000000000e+00      -3.239658984445e+02       9.571990598097e-02      -1.081192804858e+02       4.861907461670e-02       1.274470369999e-03      -7.912903985764e-01       1.403456859745e-04 
       6.514390485830e+03       1.840197135498e-01      -1.627446390149e+00      -1.956013718828e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.287924105503e+02       9.668274118359e-02       3.958850579343e-01       3.958811006066e-01      -1.583524402426e+00      -5.402084270766e-06       0.000000000000e+00      -3.309092440786e+02       9.673291728785e-02      -1.116616439823e+02       4.958825849622e-02       1.205681195306e-03      -7.928528261308e-01       1.470411739281e-04 
       6.588128777411e+03       1.880700616168e-01      -1.625822959583e+00      -1.888538518870e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.359599953937e+02       9.771777027822e-02       3.958185269601e-01       3.958143737500e-01      -1.583257495000e+00      -5.458600391183e-06       0.000000000000e+00      -3.380805141770e+02       9.776754643645e-02      -1.153540840614e+02       5.057997586046e-02       1.139907764852e-03      -7.937577884758e-01       1.540003031045e-04 
       6.663526293256e+03       1.922584647447e-01      -1.624235535363e+00      -1.817924706408e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.433677559744e+02       9.877541813847e-02       3.957497188283e-01       3.957453598435e-01      -1.582981439374e+00      -5.527275709612e-06       0.000000000000e+00      -3.454920118415e+02       9.882476971101e-02      -1.192052870105e+02       5.159528870686e-02       1.077026001747e-03      -7.934091299009e-01       1.613319989051e-04 
       6.740653892260e+03       1.965921978731e-01      -1.622689965912e+00      -1.743919778299e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.510279805281e+02       9.985658778786e-02       3.956783745233e-01       3.956737954321e-01      -1.582695181729e+00      -5.609099208995e-06       0.000000000000e+00      -3.531560255639e+02       9.990549124221e-02      -1.232241330698e+02       5.263520318100e-02       1.016924867133e-03      -7.919087427524e-01       1.691975165125e-04 
       6.819573410102e+03       2.010783045682e-01      -1.621192432452e+00      -1.667651526107e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.589524641979e+02       1.009620434380e-01       3.956042201523e-01       3.955994027706e-01      -1.582397611083e+00      -5.704477422739e-06       0.000000000000e+00      -3.610843501803e+02       1.010104765144e-01      -1.274194411310e+02       5.370060533241e-02       9.595072593717e-04      -7.900684274466e-01       1.777366917447e-04 
       6.900332055847e+03       2.057232578665e-01      -1.619747362083e+00      -1.592793589894e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.671519013810e+02       1.020923310594e-01       3.955269757024e-01       3.955219007521e-01      -1.582087603008e+00      -5.813479521337e-06       0.000000000000e+00      -3.692876789785e+02       1.021402729665e-01      -1.317996303642e+02       5.479218358280e-02       9.046905295335e-04      -7.889642347684e-01       1.869886590274e-04 
