# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  107       3.961204731080e-10       1.200182365374e-13      -3.787880332114e-12       1.301616460019e-15       8.541395380975e-12       1.143709869582e-12      -6.760412226343e-15 
  108       4.004720179442e-10       1.218228462744e-13      -3.875477968072e-12       1.303555782763e-15       8.329732391932e-12       1.124508350742e-12      -6.706389968365e-15 
  109       4.048467286269e-10       1.235923362599e-13      -3.962592591219e-12       1.305322694210e-15       8.124989070992e-12       1.105818602894e-12      -6.657898821520e-15 
  110       4.092440128969e-10       1.253249162596e-13      -4.049151058859e-12       1.306928076069e-15       7.926991863490e-12       1.087624737471e-12      -6.613775262903e-15 
  111       4.136631454022e-10       1.270188011294e-13      -4.135079572618e-12       1.308383135592e-15       7.735510726995e-12       1.069905759720e-12      -6.572744682593e-15 
  112       4.181032631754e-10       1.286722118232e-13      -4.220303703365e-12       1.309699403174e-15       7.550257426415e-12       1.052635412753e-12      -6.533418632788e-15 
  113       4.225633611104e-10       1.302833764013e-13      -4.304748416130e-12       1.310888729957e-15       7.370883829087e-12       1.035782021582e-12      -6.494292076948e-15 
  114       4.270422874399e-10       1.318505310390e-13      -4.388338095028e-12       1.311963285437e-15       7.196980199885e-12       1.019308337169e-12      -6.453740638932e-15 
  115       4.315387392123e-10       1.333719210342e-13      -4.470996568177e-12       1.312935555065e-15       7.028073496314e-12       1.003171380469e-12      -6.410017852135e-15 
  116       4.360514445547e-10       1.348458505659e-13      -4.552647936939e-12       1.313817952268e-15       6.863730696816e-12       9.873325475612e-13      -6.361630200790e-15 
  117       4.405797442713e-10       1.362708366749e-13      -4.633219124751e-12       1.314621606121e-15       6.703886682812e-12       9.717896523043e-13      -6.308519854855e-15 
  118       4.451230727927e-10       1.376454759848e-13      -4.712637686422e-12       1.315357421091e-15       6.548553204943e-12       9.565485047361e-13      -6.251021237027e-15 
  119       4.496807748759e-10       1.389683990505e-13      -4.790831063225e-12       1.316036443693e-15       6.397716649040e-12       9.416129340468e-13      -6.189496680363e-15 
  120       4.542521027340e-10       1.402382717979e-13      -4.867726614929e-12       1.316669856681e-15       6.251337259900e-12       9.269847233479e-13      -6.124337017748e-15 
  121       4.588362131640e-10       1.414537969630e-13      -4.943251651825e-12       1.317268973246e-15       6.109348365057e-12       9.126635444415e-13      -6.055962171375e-15 
  122       4.634321646758e-10       1.426137155309e-13      -5.017333466765e-12       1.317845231206e-15       5.971655598563e-12       8.986468925901e-13      -5.984821742223e-15 
  123       4.680389146208e-10       1.437168081757e-13      -5.089899367190e-12       1.318410187204e-15       5.838136124756e-12       8.849300212859e-13      -5.911395599529e-15 
  124       4.726553163203e-10       1.447618966990e-13      -5.160876707161e-12       1.318975510904e-15       5.708637862040e-12       8.715058770205e-13      -5.836194470268e-15 
  125       4.772801161945e-10       1.457478454697e-13      -5.230192919392e-12       1.319552979180e-15       5.582978706658e-12       8.583650340537e-13      -5.759760528625e-15 
  126       4.819119508907e-10       1.466735628631e-13      -5.297775547283e-12       1.320154470314e-15       5.460945756464e-12       8.454956291839e-13      -5.682667985475e-15 
  127       4.865493444120e-10       1.475380027002e-13      -5.363552276949e-12       1.320791958191e-15       5.342294534703e-12       8.328832965170e-13      -5.605523677858e-15 
  128       4.911907052463e-10       1.483401656868e-13      -5.427450969253e-12       1.321477506494e-15       5.226748213781e-12       8.205111022358e-13      -5.528967658453e-15 
  129       4.958344958813e-10       1.490791402253e-13      -5.489400457438e-12       1.322222947669e-15       5.114056922218e-12       8.083637546415e-13      -5.453553420234e-15 
  130       5.004797684762e-10       1.497542268544e-13      -5.549332970918e-12       1.323038892351e-15       5.004184670118e-12       7.964408950047e-13      -5.379372462507e-15 
  131       5.051256828014e-10       1.503648302438e-13      -5.607182039149e-12       1.323935599797e-15       4.897141558202e-12       7.847451482518e-13      -5.306389461576e-15 
  132       5.097713374968e-10       1.509104227499e-13      -5.662881787006e-12       1.324923275388e-15       4.792925189891e-12       7.732779440922e-13      -5.234558674579e-15 
  133       5.144157684350e-10       1.513905461368e-13      -5.716366972294e-12       1.326012062566e-15       4.691520325012e-12       7.620394823800e-13      -5.163823667677e-15 
  134       5.190579470822e-10       1.518048132969e-13      -5.767573023256e-12       1.327212034776e-15       4.592898533506e-12       7.510286984759e-13      -5.094117044241e-15 
  135       5.236967788615e-10       1.521529099724e-13      -5.816436076085e-12       1.328533187403e-15       4.497017849136e-12       7.402432286087e-13      -5.025360173043e-15 
  136       5.283311015141e-10       1.524345964758e-13      -5.862893012433e-12       1.329985429710e-15       4.403822423196e-12       7.296793752371e-13      -4.957462916448e-15 
  137       5.329596834623e-10       1.526497094114e-13      -5.906881496920e-12       1.331578576779e-15       4.313242178220e-12       7.193320724117e-13      -4.890323358597e-15 
  138       5.375812221710e-10       1.527981633959e-13      -5.948340014647e-12       1.333322341449e-15       4.225192461685e-12       7.091948511365e-13      -4.823827533603e-15 
  139       5.421943425100e-10       1.528799527797e-13      -5.987207908703e-12       1.335226326254e-15       4.139573699727e-12       6.992598047309e-13      -4.757849153737e-15 
  140       5.467975951166e-10       1.528951533676e-13      -6.023425417677e-12       1.337300015365e-15       4.056271050840e-12       6.895175541909e-13      -4.692249337617e-15 
  141       5.513894547569e-10       1.528439241401e-13      -6.056933713168e-12       1.339552766524e-15       3.975154059592e-12       6.799572135518e-13      -4.626876338399e-15 
  142       5.559683186889e-10       1.527265089739e-13      -6.087674937294e-12       1.341993802985e-15       3.896076310328e-12       6.705663552490e-13      -4.561565271966e-15 
  143       5.605325050239e-10       1.525432383637e-13      -6.115592240201e-12       1.344632205456e-15       3.818875080879e-12       6.613309754803e-13      -4.496137845116e-15 
  144       5.650803899619e-10       1.522945415928e-13      -6.140630323219e-12       1.347476724733e-15       3.743405369244e-12       6.522386532990e-13      -4.430441560683e-15 
  145       5.696108382014e-10       1.519809809673e-13      -6.162737049471e-12       1.350535215818e-15       3.669646485424e-12       6.432884520294e-13      -4.364472262841e-15 
  146       5.741228120465e-10       1.516032242445e-13      -6.181862064091e-12       1.353815132431e-15       3.597605358752e-12       6.344819326967e-13      -4.298263212667e-15 
  147       5.786152355116e-10       1.511620362507e-13      -6.197956342898e-12       1.357323692288e-15       3.527282961100e-12       6.258200318092e-13      -4.231846651521e-15 
  148       5.830869934817e-10       1.506582806624e-13      -6.210972232813e-12       1.361067868013e-15       3.458674158133e-12       6.173030450751e-13      -4.165253756110e-15 
  149       5.875369308731e-10       1.500929217872e-13      -6.220863492274e-12       1.365054378042e-15       3.391767560563e-12       6.089306111187e-13      -4.098514593558e-15 
  150       5.919638517931e-10       1.494670263452e-13      -6.227585331650e-12       1.369289677535e-15       3.326545375405e-12       6.007016951969e-13      -4.031658076477e-15 
  151       5.963665187007e-10       1.487817652497e-13      -6.231094453663e-12       1.373779949283e-15       3.262983257228e-12       5.926145729163e-13      -3.964711918030e-15 
  152       6.007436515668e-10       1.480384153882e-13      -6.231349093799e-12       1.378531094615e-15       3.201050159409e-12       5.846668139488e-13      -3.897702587003e-15 
  153       6.050939270341e-10       1.472383614040e-13      -6.228309060723e-12       1.383548724310e-15       3.140708185388e-12       5.768552657491e-13      -3.830655262873e-15 
  154       6.094159775779e-10       1.463830974765e-13      -6.221935776701e-12       1.388838149500e-15       3.081912439922e-12       5.691760372705e-13      -3.763593790875e-15 
  155       6.137083906661e-10       1.454742291029e-13      -6.212192318010e-12       1.394404372586e-15       3.024610880340e-12       5.616244826818e-13      -3.696540637071e-15 
  156       6.179697079195e-10       1.445134748790e-13      -6.199043455358e-12       1.400252078138e-15       2.968744167791e-12       5.541951850838e-13      -3.629516843418e-15 
  157       6.221984242720e-10       1.435026682801e-13      -6.182455694297e-12       1.406385623809e-15       2.914245518505e-12       5.468819402259e-13      -3.562541982836e-15 
