#scalar perturbations for mode k = 1.039140000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]      
       4.929248916646e+03       1.064352870846e-01      -1.671527796655e+00       4.073276168351e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.939648890118e+02       7.481048161507e-02       4.001385560769e-01       4.001387339471e-01      -1.600554935788e+00      -4.432950158853e-06       0.000000000000e+00      -1.960158371726e+02       7.485936260162e-02      -4.026471481853e+01       2.423662631496e-02       6.288009666877e-03 
       4.973669548242e+03       1.082687098404e-01      -1.673733738611e+00       2.951505936706e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.973022185686e+02       7.544540484062e-02       4.001057658020e-01       4.001059336167e-01      -1.600423734467e+00      -4.428545915184e-06       0.000000000000e+00      -1.993553459233e+02       7.549464339108e-02      -4.135260419511e+01       2.477716918168e-02       6.036211085381e-03 
       5.019836676384e+03       1.101909108711e-01      -1.675354514200e+00       1.896969944744e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.008006484925e+02       7.610516186045e-02       4.000717042834e-01       4.000718623454e-01      -1.600287449381e+00      -4.428141027259e-06       0.000000000000e+00      -2.028560579263e+02       7.615478639147e-02      -4.250877047382e+01       2.534048301081e-02       5.787765863999e-03 
       5.067472279583e+03       1.121920991099e-01      -1.676390127230e+00       9.501074033528e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.044422804724e+02       7.678577311212e-02       4.000365445620e-01       4.000366932484e-01      -1.600146772993e+00      -4.432135276239e-06       0.000000000000e+00      -2.065000633717e+02       7.683579910729e-02      -4.372903012793e+01       2.592317075543e-02       5.544677630310e-03 
       5.116293771632e+03       1.142619272861e-01      -1.676877414027e+00       1.336103840659e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.082082099068e+02       7.748319523868e-02       4.000004573185e-01       4.000005970625e-01      -1.600002388250e+00      -4.440844591250e-06       0.000000000000e+00      -2.102684450632e+02       7.753362530533e-02      -4.500852603838e+01       2.652173931939e-02       5.308608260793e-03 
       5.166020479207e+03       1.163897313905e-01      -1.676878213243e+00      -5.468541833743e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.120789636332e+02       7.819341306610e-02       3.999636077979e-01       3.999637390716e-01      -1.599854956287e+00      -4.454490811538e-06       0.000000000000e+00      -2.141417164149e+02       7.824423804232e-02      -4.634183986798e+01       2.713268695377e-02       5.080875445146e-03 
       5.216431762729e+03       1.185670324067e-01      -1.676467052175e+00      -1.097236879396e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.160390514791e+02       7.891326918811e-02       3.999261144353e-01       3.999262377258e-01      -1.599704950903e+00      -4.473223913415e-06       0.000000000000e+00      -2.181043760091e+02       7.896447033938e-02      -4.772457027695e+01       2.775322740253e-02       4.862245937833e-03 
       5.267482983153e+03       1.207927202204e-01      -1.675717156673e+00      -1.532016536182e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.200863896105e+02       7.964211866202e-02       3.998879628757e-01       3.998880786509e-01      -1.599552314604e+00      -4.497214681966e-06       0.000000000000e+00      -2.221543371176e+02       7.969367079359e-02      -4.915678134694e+01       2.838273399030e-02       4.652576275344e-03 
       5.319175571833e+03       1.230676611172e-01      -1.674694527580e+00      -1.867710501872e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.242224849514e+02       8.037997222984e-02       3.998491014165e-01       3.998492101182e-01      -1.599396840473e+00      -4.526651932201e-06       0.000000000000e+00      -2.262931057757e+02       8.043184549086e-02      -5.063977541941e+01       2.902115459898e-02       4.451518777936e-03 
       5.371513868492e+03       1.253928656762e-01      -1.673455771332e+00      -2.120984609990e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.284491013567e+02       8.112687989300e-02       3.998094727050e-01       3.998095747499e-01      -1.599238298999e+00      -4.561737949291e-06       0.000000000000e+00      -2.305224448389e+02       8.117904101999e-02      -5.217495856739e+01       2.966848209132e-02       4.258727709154e-03 
       5.424509660660e+03       1.277696997882e-01      -1.672048405805e+00      -2.306951241524e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.327686423053e+02       8.188299573683e-02       3.997690099585e-01       3.997691057387e-01      -1.599076422955e+00      -4.602696721656e-06       0.000000000000e+00      -2.348447569672e+02       8.193540912035e-02      -5.376398817249e+01       3.032481062399e-02       4.073846362245e-03 
       5.478158031979e+03       1.301988024166e-01      -1.670512688893e+00      -2.438864229256e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.371821834985e+02       8.264823344617e-02       3.997276551632e-01       3.997277450498e-01      -1.598910980199e+00      -4.649749664292e-06       0.000000000000e+00      -2.392611160023e+02       8.270086189404e-02      -5.540805024079e+01       3.099003628200e-02       3.896590816838e-03 
       5.532441308755e+03       1.326802312410e-01      -1.668881389645e+00      -2.527377736366e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.416897383571e+02       8.342232295003e-02       3.996853564125e-01       3.996854407573e-01      -1.598741763029e+00      -4.703113560263e-06       0.000000000000e+00      -2.437715326915e+02       8.347512836869e-02      -5.710792937631e+01       3.166390458545e-02       3.726722431768e-03 
       5.587442340422e+03       1.352186876660e-01      -1.667178789075e+00      -2.581857795889e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.462997466124e+02       8.420642546117e-02       3.996419784672e-01       3.996420575946e-01      -1.598568230379e+00      -4.763126630693e-06       0.000000000000e+00      -2.483844493001e+02       8.425936968848e-02      -5.886762808649e+01       3.234741791971e-02       3.563711158537e-03 
       5.643308122285e+03       1.378220386957e-01      -1.665421345857e+00      -2.610220703681e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.510263793718e+02       8.500261293567e-02       3.995973264193e-01       3.995974006236e-01      -1.598389602494e+00      -4.830255366099e-06       0.000000000000e+00      -2.531140428320e+02       8.505565804732e-02      -6.069351244105e+01       3.304238879783e-02       3.406912967106e-03 
       5.700109434250e+03       1.404948330313e-01      -1.663623819805e+00      -2.618200223533e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.558777621866e+02       8.581186684098e-02       3.995512552204e-01       3.995513247765e-01      -1.598205299106e+00      -4.904940185806e-06       0.000000000000e+00      -2.579684406543e+02       8.586497505248e-02      -6.258981207480e+01       3.374969432527e-02       3.255972630037e-03 
       5.757839868404e+03       1.432380885182e-01      -1.661800175977e+00      -2.610454394431e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.608555956822e+02       8.663406571921e-02       3.995036735444e-01       3.995037387152e-01      -1.598014954861e+00      -4.987557579170e-06       0.000000000000e+00      -2.629493410296e+02       8.668719950293e-02      -6.455833018065e+01       3.446925886347e-02       3.110762785860e-03 
       5.816527451724e+03       1.460544981786e-01      -1.659960673279e+00      -2.590878012183e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.659646059652e+02       8.746957579856e-02       3.994544538181e-01       3.994545148525e-01      -1.597818059410e+00      -5.078555712085e-06       0.000000000000e+00      -2.680614694489e+02       8.752269814682e-02      -6.660209807466e+01       3.520144248168e-02       2.971070395560e-03 
       5.876240551115e+03       1.489488012331e-01      -1.658112155716e+00      -2.562516613777e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.712132112015e+02       8.831933385245e-02       3.994034239211e-01       3.994034810524e-01      -1.597613924209e+00      -5.178485476358e-06       0.000000000000e+00      -2.733132455328e+02       8.837240838144e-02      -6.872571527535e+01       3.594711655699e-02       2.836606471493e-03 
       5.937027966835e+03       1.519249379622e-01      -1.656260402481e+00      -2.527777164862e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.766083565515e+02       8.918399365544e-02       3.993504154152e-01       3.993504688632e-01      -1.597401875453e+00      -5.287916748117e-06       0.000000000000e+00      -2.787116147791e+02       8.923698466342e-02      -7.093330835353e+01       3.670691675597e-02       2.707153026954e-03 
       5.998934607018e+03       1.549867867007e-01      -1.654409971723e+00      -2.488570996023e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.821568494677e+02       9.006414894574e-02       3.992952497230e-01       3.992952996960e-01      -1.597181198784e+00      -5.407462217049e-06       0.000000000000e+00      -2.842633846904e+02       9.011702147671e-02      -7.322905243232e+01       3.748143788039e-02       2.582517932751e-03 
       6.061997801431e+03       1.581379742898e-01      -1.652564582764e+00      -2.446396928630e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.878650139526e+02       9.096028071453e-02       3.992377404916e-01       3.992377871869e-01      -1.596951148748e+00      -5.537770204021e-06       0.000000000000e+00      -2.899748788360e+02       9.101300062853e-02      -7.561702230385e+01       3.827118724720e-02       2.462537659864e-03 
       6.126248208573e+03       1.613819077521e-01      -1.650727304270e+00      -2.402414763271e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.937387459277e+02       9.187276986673e-02       3.991776921024e-01       3.991777357077e-01      -1.596710942831e+00      -5.679524897121e-06       0.000000000000e+00      -2.958519922729e+02       9.192530391499e-02      -7.810120459135e+01       3.907659537161e-02       2.347070213176e-03 
       6.191708850645e+03       1.647217119411e-01      -1.648900766918e+00      -2.357490934130e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.997833981886e+02       9.280188327838e-02       3.991148999464e-01       3.991149406405e-01      -1.596459762562e+00      -5.833442763759e-06       0.000000000000e+00      -3.019000764576e+02       9.285419918742e-02      -8.068543815806e+01       3.989800314629e-02       2.235992395398e-03 
       6.258396621341e+03       1.681602913534e-01      -1.647087292225e+00      -2.312224820320e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.060038901041e+02       9.374779497835e-02       3.990491484625e-01       3.990491864158e-01      -1.596196745663e+00      -6.000274314992e-06       0.000000000000e+00      -3.081240490349e+02       9.379986153557e-02      -8.337344893260e+01       4.073567993314e-02       2.129193262238e-03 
       6.326354412051e+03       1.717020002239e-01      -1.645288231081e+00      -2.266937194570e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.124077240895e+02       9.471104108877e-02       3.989801774882e-01       3.989802128620e-01      -1.595920851448e+00      -6.180890795010e-06       0.000000000000e+00      -3.145314119876e+02       9.476282809428e-02      -8.617016383950e+01       4.159022689316e-02       2.026524046106e-03 
       6.395652756320e+03       1.753528074468e-01      -1.643504234483e+00      -2.221667654281e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.190052725782e+02       9.569254106837e-02       3.989076748268e-01       3.989077077729e-01      -1.595630831092e+00      -6.376313943879e-06       0.000000000000e+00      -3.211325386601e+02       9.574401923113e-02      -8.908189726682e+01       4.246259899777e-02       1.927806871532e-03 
       6.466363135927e+03       1.791189548764e-01      -1.641736262712e+00      -2.176182834795e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.258073417602e+02       9.669321756968e-02       3.988312984379e-01       3.988313290996e-01      -1.595325316398e+00      -6.587663168313e-06       0.000000000000e+00      -3.279382360835e+02       9.674435849983e-02      -9.211532508522e+01       4.335376994081e-02       1.832879568022e-03 
       6.538559984230e+03       1.830070799047e-01      -1.639985826270e+00      -2.129973914853e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.328253843613e+02       9.771402345359e-02       3.987506707308e-01       3.987506992433e-01      -1.595002796973e+00      -6.816170843030e-06       0.000000000000e+00      -3.349599578490e+02       9.776479966105e-02      -9.527759113074e+01       4.426475706730e-02       1.741591562800e-03 
       6.612318935246e+03       1.870241409296e-01      -1.638255335298e+00      -2.082306046021e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.400713549426e+02       9.875591545601e-02       3.986653763821e-01       3.986654028730e-01      -1.594661611492e+00      -7.063187830808e-06       0.000000000000e+00      -3.422096593078e+02       9.880630037706e-02      -9.857625622992e+01       4.519659894446e-02       1.653805116537e-03 
       6.687715242513e+03       1.911773473016e-01      -1.636548366174e+00      -2.032395756414e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.475575723883e+02       9.981983017772e-02       3.985749598645e-01       3.985749844547e-01      -1.594299937819e+00      -7.330188824818e-06       0.000000000000e+00      -3.496996599748e+02       9.986979823518e-02      -1.020192467105e+02       4.615033481213e-02       1.569395670103e-03 
       6.764820713351e+03       1.954740013588e-01      -1.634869678404e+00      -1.979842345117e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.552964231373e+02       1.009066390869e-01       3.984789247893e-01       3.984789475932e-01      -1.593915790373e+00      -7.618771282047e-06       0.000000000000e+00      -3.574423466085e+02       1.009561657957e-01      -1.056147248602e+02       4.712696491494e-02       1.488253191432e-03 
       6.843699418270e+03       1.999212599235e-01      -1.633224589897e+00      -1.925439875323e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.632999193114e+02       1.020170863946e-01       3.983767353221e-01       3.983767564485e-01      -1.593507025794e+00      -7.930646690954e-06       0.000000000000e+00      -3.654497311408e+02       1.020661485160e-01      -1.093708826659e+02       4.812739478732e-02       1.410283724218e-03 
       6.924402247001e+03       2.045258124113e-01      -1.631617196385e+00      -1.872313732796e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.715791077362e+02       1.031517110531e-01       3.982678202608e-01       3.982678398134e-01      -1.593071359254e+00      -8.267622067438e-06       0.000000000000e+00      -3.737328594578e+02       1.032002867864e-01      -1.132956519248e+02       4.915236419523e-02       1.335410750809e-03 
       7.006961747397e+03       2.092935516090e-01      -1.630047150908e+00      -1.826768896042e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.801434679242e+02       1.043107733452e-01       3.981515785733e-01       3.981515966510e-01      -1.592606386604e+00      -8.631572912052e-06       0.000000000000e+00      -3.823012091773e+02       1.043588425131e-01      -1.173963919088e+02       5.020237882031e-02       1.263574949010e-03 
       7.091389931170e+03       2.142293940663e-01      -1.628505823368e+00      -1.797509660972e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.890005814635e+02       1.054942238280e-01       3.980273828262e-01       3.980273995237e-01      -1.592109598095e+00      -9.024421613464e-06       0.000000000000e+00      -3.911623589879e+02       1.055417679768e-01      -1.216796911422e+02       5.127767887672e-02       1.194730623815e-03 
       7.177683158462e+03       2.193375080676e-01      -1.626974348119e+00      -1.792217785972e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.981565338414e+02       1.067017718371e-01       3.978945732416e-01       3.978945886495e-01      -1.591578354598e+00      -9.448150238147e-06       0.000000000000e+00      -4.003223907573e+02       1.067487741560e-01      -1.261515184461e+02       5.237829751206e-02       1.128837077180e-03 
       7.265837102741e+03       2.246221668909e-01      -1.625426387105e+00      -1.813048778918e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.076174325746e+02       1.079330942195e-01       3.977524339952e-01       3.977524481999e-01      -1.591009792800e+00      -9.904866069266e-06       0.000000000000e+00      -4.097874083888e+02       1.079795392194e-01      -1.308179382515e+02       5.350424838261e-02       1.065845263690e-03 
       7.355871231750e+03       2.300892501500e-01      -1.623835322212e+00      -1.854948735750e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.173920711356e+02       1.091881741694e-01       3.976001466588e-01       3.976001597421e-01      -1.590400638969e+00      -1.039694340472e-05       0.000000000000e+00      -4.195662028525e+02       1.092340471522e-01      -1.356864431180e+02       5.465583644047e-02       1.005682937792e-03 
       7.447856626651e+03       2.357480711275e-01      -1.622181443426e+00      -1.908628648974e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.274951488465e+02       1.104676815274e-01       3.974367243708e-01       3.974367364099e-01      -1.589746945640e+00      -1.092724036432e-05       0.000000000000e+00      -4.296734732446e+02       1.105129679532e-01      -1.407676449972e+02       5.583401387612e-02       9.482439994306e-04 
       7.541936200369e+03       2.416128753104e-01      -1.620454394672e+00      -1.965548908456e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.379498669507e+02       1.117732408103e-01       3.972609418178e-01       3.972609528843e-01      -1.589043811537e+00      -1.149931239268e-05       0.000000000000e+00      -4.401324235910e+02       1.118179256976e-01      -1.460767432813e+02       5.704064105175e-02       8.933878945227e-04 
       7.590052912265e+03       2.446427658412e-01      -1.619670456089e+00      -1.990237754562e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.433443455197e+02       1.124397004650e-01       3.971793217889e-01       3.971675191978e-01      -1.588717329795e+00      -1.176530224209e-05       0.000000000000e+00      -4.455290448383e+02       1.124840772484e-01      -1.484894450471e+02       5.758113567262e-02       8.700334172717e-04 
       7.638325613683e+03       2.477032366521e-01      -1.618650728946e+00      -2.020976063751e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.487885223826e+02       1.131074253166e-01       3.970712854814e-01       3.970712956416e-01      -1.588285182566e+00      -1.211757346009e-05       0.000000000000e+00      -4.509753564236e+02       1.131514928007e-01      -1.516340398456e+02       5.827850041179e-02       8.409519944966e-04 
       7.686442325579e+03       2.507745988192e-01      -1.617853729208e+00      -2.043954875038e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.542471692103e+02       1.137720724089e-01       3.969852761900e-01       3.969728373484e-01      -1.587941143922e+00      -1.239809745840e-05       0.000000000000e+00      -4.564361162143e+02       1.138158314851e-01      -1.540988896167e+02       5.881966978595e-02       8.191693489397e-04 
       7.737293603797e+03       2.540431652790e-01      -1.616769816341e+00      -2.073994010440e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.600507830506e+02       1.144734631048e-01       3.968659368422e-01       3.968659461570e-01      -1.587463784628e+00      -1.278732068899e-05       0.000000000000e+00      -4.622419469718e+02       1.145168962311e-01      -1.574642699284e+02       5.955104413815e-02       7.907720758192e-04 
       7.785410315693e+03       2.571574974423e-01      -1.615962453700e+00      -2.095685044744e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.655751280839e+02       1.151361315190e-01       3.967751739321e-01       3.967620463385e-01      -1.587100731645e+00      -1.308325862248e-05       0.000000000000e+00      -4.677683744458e+02       1.151792563101e-01      -1.599827283053e+02       6.009284770228e-02       7.704773807319e-04 
       7.839135461891e+03       2.606597008120e-01      -1.614810617354e+00      -2.126023436042e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.717810409379e+02       1.158748487854e-01       3.966427726885e-01       3.966427812144e-01      -1.586571124858e+00      -1.351470973768e-05       0.000000000000e+00      -4.739765949420e+02       1.159176295243e-01      -1.635954032527e+02       6.086204958055e-02       7.427000249602e-04 
       7.887252173788e+03       2.638186894897e-01      -1.613994827515e+00      -2.147327066556e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.773727818935e+02       1.165353503446e-01       3.965468482660e-01       3.965329731413e-01      -1.586187425951e+00      -1.382703955637e-05       0.000000000000e+00      -4.795703869589e+02       1.165778232552e-01      -1.661690897872e+02       6.140443617953e-02       7.238151985034e-04 
       7.944154510612e+03       2.675819257320e-01      -1.612769938531e+00      -2.179422756291e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.840265075672e+02       1.173150671069e-01       3.963993547451e-01       3.963993625346e-01      -1.585597450139e+00      -1.430674064413e-05       0.000000000000e+00      -4.862265190949e+02       1.173571764985e-01      -1.700577653421e+02       6.221537304978e-02       6.966119495564e-04 
       7.992271222508e+03       2.707874617435e-01      -1.611946516578e+00      -2.201275718121e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.896875093977e+02       1.179731882398e-01       3.962978113991e-01       3.962831228252e-01      -1.585191275654e+00      -1.463655277287e-05       0.000000000000e+00      -4.918895397065e+02       1.180149907872e-01      -1.726884618317e+02       6.275827874004e-02       6.790638282792e-04 
       8.052653745738e+03       2.748405867290e-01      -1.610641760108e+00      -2.236675578429e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.968363737323e+02       1.187974561316e-01       3.961328987447e-01       3.961329058468e-01      -1.584531623387e+00      -1.517130790485e-05       0.000000000000e+00      -4.990409165796e+02       1.188388744783e-01      -1.768836758821e+02       6.361483058559e-02       6.524086334355e-04 
       8.100770457634e+03       2.780947800454e-01      -1.609810365377e+00      -2.259867685369e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.025686615021e+02       1.194529542042e-01       3.960252232353e-01       3.960096472397e-01      -1.584100920356e+00      -1.551981714138e-05       0.000000000000e+00      -5.047751899147e+02       1.194940671939e-01      -1.795733246360e+02       6.415817597818e-02       6.361281189318e-04 
       8.164932366026e+03       2.824680263736e-01      -1.608417116682e+00      -2.300063968306e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.102614914482e+02       1.203251351214e-01       3.958402288306e-01       3.958402352915e-01      -1.583360941166e+00      -1.611728752528e-05       0.000000000000e+00      -5.124706447182e+02       1.203658421922e-01      -1.841073474955e+02       6.506413815081e-02       6.100129542093e-04 
       8.213049077922e+03       2.857732221456e-01      -1.607576435600e+00      -2.325208693191e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.160672397295e+02       1.209777342847e-01       3.957258451678e-01       3.957092987349e-01      -1.582903405620e+00      -1.648584195825e-05       0.000000000000e+00      -5.182783443879e+02       1.210181379997e-01      -1.868580470739e+02       6.560782530179e-02       5.949342733030e-04 
       8.281281955738e+03       2.904980946106e-01      -1.606084233080e+00      -2.371618848076e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.243539845326e+02       1.219009242693e-01       3.955177271970e-01       3.955177330604e-01      -1.582070932241e+00      -1.715462489663e-05       0.000000000000e+00      -5.265678314231e+02       1.219408995179e-01      -1.917647386645e+02       6.656684350876e-02       5.693671925978e-04 
       8.329398667635e+03       2.938568906363e-01      -1.605232131566e+00      -2.399179689595e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.302355029288e+02       1.225503107733e-01       3.953959890941e-01       3.953783790815e-01      -1.581583979026e+00      -1.754471779776e-05       0.000000000000e+00      -5.324512660546e+02       1.225899851813e-01      -1.945787367415e+02       6.711075230860e-02       5.554272692991e-04 
       8.401978442449e+03       2.989657632769e-01      -1.603628722689e+00      -2.453174064997e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.391662990590e+02       1.235272039162e-01       3.951612908602e-01       3.951612961676e-01      -1.580645184670e+00      -1.829438723510e-05       0.000000000000e+00      -5.413849253399e+02       1.235664267422e-01      -1.998930875301e+02       6.812619912943e-02       5.304314347988e-04 
       8.450095154345e+03       3.023810273963e-01      -1.602762383106e+00      -2.483510025914e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.451260109442e+02       1.241730209624e-01       3.950314738226e-01       3.950126958237e-01      -1.580125915800e+00      -1.870766851925e-05       0.000000000000e+00      -5.473465173282e+02       1.242119459667e-01      -2.027727683945e+02       6.867018315054e-02       5.175693390528e-04 
       8.527265992850e+03       3.079061307543e-01      -1.601033892276e+00      -2.546443796909e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.547491564352e+02       1.252056640452e-01       3.947663141567e-01       3.947663189478e-01      -1.579065275791e+00      -1.954872110189e-05       0.000000000000e+00      -5.569726483478e+02       1.252441141428e-01      -2.085298042957e+02       6.974492603536e-02       4.931835153987e-04 
       8.575382704746e+03       3.113810146388e-01      -1.600149895803e+00      -2.579846430042e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.607895656340e+02       1.258475064385e-01       3.946276078770e-01       3.946075451279e-01      -1.578510450029e+00      -1.998700630577e-05       0.000000000000e+00      -5.630149005524e+02       1.258856622199e-01      -2.114776663965e+02       7.028880785175e-02       4.813399441571e-04 
       8.657327823298e+03       3.173523682842e-01      -1.598281255001e+00      -2.653072494617e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.711476609288e+02       1.269368830615e-01       3.943277295277e-01       3.943277338408e-01      -1.577310935363e+00      -2.093061794551e-05       0.000000000000e+00      -5.733761020973e+02       1.269745409284e-01      -2.177102553144e+02       7.142480400226e-02       4.576207178768e-04 
       8.705444535195e+03       3.208903110835e-01      -1.597375638973e+00      -2.689795349491e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.772712981327e+02       1.275742922646e-01       3.941792319476e-01       3.941577544801e-01      -1.576716944470e+00      -2.139589080820e-05       0.000000000000e+00      -5.795015442826e+02       1.276116597829e-01      -2.207288715392e+02       7.196837012613e-02       4.467374620076e-04 
       8.792235288948e+03       3.273318149142e-01      -1.595351553903e+00      -2.774635422079e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.883942639308e+02       1.287196341893e-01       3.938401691277e-01       3.938401729998e-01      -1.575360691999e+00      -2.245330757470e-05       0.000000000000e+00      -5.906277306418e+02       1.287564819036e-01      -2.274636220892e+02       7.316597906840e-02       4.237637510610e-04 
       8.840352000844e+03       3.309365246767e-01      -1.594419850494e+00      -2.814911591433e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.946035997654e+02       1.293520950305e-01       3.936808848109e-01       3.936578492295e-01      -1.574723554223e+00      -2.294770694912e-05       0.000000000000e+00      -5.968388325812e+02       1.293886567925e-01      -2.305555708728e+02       7.370897492074e-02       4.137830923047e-04 
       8.931858871777e+03       3.378587022338e-01      -1.592226859325e+00      -2.912552615410e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.064961320177e+02       1.305497300677e-01       3.932983720206e-01       3.932983754877e-01      -1.573193501951e+00      -2.412892124728e-05       0.000000000000e+00      -6.087346857651e+02       1.305857525175e-01      -2.378052902485e+02       7.496578440577e-02       3.916643073763e-04 
       8.979975583673e+03       3.415340920357e-01      -1.591264149026e+00      -2.956604396223e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.127934345834e+02       1.311766716520e-01       3.931272199658e-01       3.931024705743e-01      -1.572508893280e+00      -2.465471120424e-05       0.000000000000e+00      -6.150337148413e+02       1.312124129301e-01      -2.409730370291e+02       7.550791031298e-02       3.825282609264e-04 
