# Table of selected background quantitites
# All densities are mutiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)rho_lambda         14:(.)rho_ur             15:(.)rho_crit           16:gr.fac. D             17:gr.fac. f          
       4.706584904330e+00       1.264192549584e+00       6.393450103054e+03       1.724342331493e-03       7.792626159543e+03       1.365549849899e+03       4.446928280713e+04       9.606176210164e+02       2.920134567334e-09       4.600631610640e-07       2.460562524342e-06       1.334883217436e-08       3.511370374088e-08       1.348120290453e-09       2.973356476179e-06       4.417142187662e+06       9.964895693751e-01 
       4.666845187388e+00       1.277479326076e+00       6.416616091385e+03       1.706566504144e-03       7.769460171212e+03       1.371038013974e+03       4.402832797984e+04       9.618407428163e+02       2.839638957339e-09       4.505185258528e-07       2.409514812426e-06       1.307159370420e-08       3.511370374088e-08       1.310958384854e-09       2.912369233066e-06       4.448006601645e+06       9.963327860634e-01 
       4.627382159302e+00       1.290904499468e+00       6.439860375282e+03       1.688978385779e-03       7.746215887315e+03       1.376522096426e+03       4.359091708638e+04       9.630637534219e+02       2.761362164703e-09       4.411718948378e-07       2.359526089245e-06       1.280011681280e-08       3.511370374088e-08       1.274820826810e-09       2.852647987628e-06       4.479081770217e+06       9.961733267081e-01 
       4.588193892933e+00       1.304469475486e+00       6.463183157531e+03       1.671576039026e-03       7.722893105066e+03       1.382001636492e+03       4.315702408550e+04       9.642866493496e+02       2.685243029741e-09       4.320191604172e-07       2.310574386051e-06       1.253428162504e-08       3.511370374088e-08       1.239679381110e-09       2.794166454245e-06       4.510369013000e+06       9.960111326385e-01 
       4.549278474553e+00       1.318175673011e+00       6.486584639927e+03       1.654357546970e-03       7.699491622670e+03       1.387476166132e+03       4.272662312668e+04       9.655094270524e+02       2.611222078573e-09       4.230563002015e-07       2.262638189842e-06       1.227397076461e-08       3.511370374088e-08       1.205506590820e-09       2.736898893218e-06       4.541869654497e+06       9.958461440644e-01 
       4.510634003758e+00       1.332024524178e+00       6.510065023229e+03       1.637321012942e-03       7.676011239368e+03       1.392945209958e+03       4.229968854889e+04       9.667320829190e+02       2.539241476655e-09       4.142793752460e-07       2.215696433900e-06       1.201906930180e-08       3.511370374088e-08       1.172275755827e-09       2.680820099421e-06       4.573585024016e+06       9.956783000564e-01 
       4.472258593369e+00       1.346017474455e+00       6.533624507119e+03       1.620464560302e-03       7.652451755478e+03       1.398408285155e+03       4.187619487925e+04       9.679546132719e+02       2.469244983596e-09       4.056845283191e-07       2.169728488538e-06       1.176946470232e-08       3.511370374088e-08       1.139960911981e-09       2.625905391196e-06       4.605516455580e+06       9.955075385249e-01 
       4.434150369341e+00       1.360155982733e+00       6.557263290152e+03       1.603786332240e-03       7.628812972445e+03       1.403864901399e+03       4.145611683185e+04       9.691770143666e+02       2.401177909214e-09       3.972679822081e-07       2.124714152034e-06       1.152504677723e-08       3.511370374088e-08       1.108536810807e-09       2.572130599480e-06       4.637665287836e+06       9.953337962003e-01 
       4.396307470676e+00       1.374441521411e+00       6.580981569714e+03       1.587284491562e-03       7.605094692883e+03       1.409314560782e+03       4.103942930641e+04       9.703992823902e+02       2.334987070808e-09       3.890260380582e-07       2.080633641749e-06       1.128570763392e-08       3.511370374088e-08       1.077978899779e-09       2.519472057153e-06       4.670032863960e+06       9.951570086114e-01 
       4.358728049327e+00       1.388875576479e+00       6.604779541971e+03       1.570957220490e-03       7.581296720626e+03       1.414756757731e+03       4.062610738709e+04       9.716214134595e+02       2.270620751602e-09       3.809550737476e-07       2.037467585437e-06       1.105134162814e-08       3.511370374088e-08       1.048263303137e-09       2.467906588608e-06       4.702620531559e+06       9.949771100648e-01 
       4.321410270107e+00       1.403459647608e+00       6.628657401824e+03       1.554802720459e-03       7.557418860773e+03       1.420190978927e+03       4.021612634122e+04       9.728434036201e+02       2.208028660344e-09       3.730515422958e-07       1.995197012728e-06       1.082184531695e-08       3.511370374088e-08       1.019366803232e-09       2.417411499545e-06       4.735429642567e+06       9.947940336231e-01 
       4.284352310606e+00       1.418195248226e+00       6.652615342854e+03       1.538819211918e-03       7.533460919743e+03       1.425616703228e+03       3.980946161810e+04       9.740652488451e+02       2.147161892011e-09       3.653119703042e-07       1.953803346796e-06       1.059711741279e-08       3.511370374088e-08       9.912668223880e-10       2.367964566968e-06       4.768461553137e+06       9.946077110837e-01 
       4.247552361095e+00       1.433083905605e+00       6.676653557277e+03       1.523004934133e-03       7.509422705320e+03       1.431033401590e+03       3.940608884776e+04       9.752869450328e+02       2.087972889594e-09       3.577329564302e-07       1.913268396188e-06       1.037705873838e-08       3.511370374088e-08       9.639414052576e-10       2.319544029393e-06       4.801717623534e+06       9.944180729563e-01 
       4.211008624442e+00       1.448127160942e+00       6.700772235887e+03       1.507358144988e-03       7.485304026710e+03       1.436440536982e+03       3.900598383976e+04       9.765084880063e+02       2.030415406951e-09       3.503111698919e-07       1.873574346838e-06       1.016157218268e-08       3.511370374088e-08       9.373692016724e-10       2.272128577262e-06       4.835199218013e+06       9.942250484410e-01 
       4.174719316023e+00       1.463326569436e+00       6.724971568005e+03       1.491877120796e-03       7.461104694592e+03       1.441837564308e+03       3.860912258197e+04       9.777298735113e+02       1.974444472664e-09       3.430433490049e-07       1.834703754228e-06       9.950562657717e-09       3.511370374088e-08       9.115294499598e-10       2.225697343555e-06       4.868907704704e+06       9.940285654060e-01 
       4.138682663632e+00       1.478683700372e+00       6.749251741423e+03       1.476560156104e-03       7.436824521174e+03       1.447223930329e+03       3.821548123942e+04       9.789510972145e+02       1.920016354911e-09       3.359262997484e-07       1.796639535733e-06       9.743937056303e-09       3.511370374088e-08       8.864019607219e-10       2.180229894594e-06       4.902844455485e+06       9.938285503647e-01 
       4.102896907399e+00       1.494200137195e+00       6.773612942351e+03       1.461405563506e-03       7.412463320246e+03       1.452599073577e+03       3.782503615309e+04       9.801721547026e+02       1.867088527293e-09       3.289568943618e-07       1.759364963104e-06       9.541604210682e-09       3.511370374088e-08       8.619671010619e-10       2.135706221046e-06       4.937010845853e+06       9.936249284527e-01 
       4.067360299703e+00       1.509877477589e+00       6.798055355357e+03       1.446411673452e-03       7.388020907240e+03       1.457962424277e+03       3.743776383872e+04       9.813930414803e+02       1.815619635610e-09       3.221320699700e-07       1.722863655121e-06       9.343474852023e-09       3.511370374088e-08       8.382057792442e-10       2.092106729098e-06       4.971408254789e+06       9.934176234047e-01 
       4.032071105084e+00       1.525717333552e+00       6.822579163308e+03       1.431576834067e-03       7.363497099289e+03       1.463313404266e+03       3.705364098570e+04       9.826137529686e+02       1.765569465548e-09       3.154488272373e-07       1.687119570393e-06       9.149461570760e-09       3.511370374088e-08       8.150994297782e-10       2.049412231837e-06       5.006038064618e+06       9.932065575312e-01 
       3.997027600161e+00       1.541721331469e+00       6.847184547314e+03       1.416899410963e-03       7.338891715283e+03       1.468651426910e+03       3.667264445586e+04       9.838342845037e+02       1.716898911264e-09       3.089042290495e-07       1.652117000310e-06       8.959478777775e-09       3.511370374088e-08       7.926299989127e-10       2.007603940788e-06       5.040901660868e+06       9.929916516944e-01 
       3.962228073546e+00       1.557891112185e+00       6.871871686662e+03       1.402377787061e-03       7.314204575935e+03       1.473975897022e+03       3.629475128237e+04       9.850546313348e+02       1.669569944826e-09       3.024953992228e-07       1.617840562135e-06       8.773442666387e-09       3.511370374088e-08       7.707799305305e-10       1.966663457641e-06       5.076000432115e+06       9.927728252848e-01 
       3.927670825763e+00       1.574228331076e+00       6.896640758759e+03       1.388010362406e-03       7.289435503838e+03       1.479286210785e+03       3.591993866854e+04       9.862747886224e+02       1.623545586506e-09       2.962195212402e-07       1.584275192251e-06       8.591271175137e-09       3.511370374088e-08       7.495321524314e-10       1.926572766146e-06       5.111335769834e+06       9.925499961965e-01 
       3.893354169162e+00       1.590734658118e+00       6.921491939063e+03       1.373795553995e-03       7.264584323534e+03       1.484581755663e+03       3.554818398679e+04       9.874947514370e+02       1.578789875886e-09       2.900738370133e-07       1.551406139532e-06       8.412883951360e-09       3.511370374088e-08       7.288700629939e-10       1.887314224176e-06       5.146909068231e+06       9.923230808035e-01 
       3.859276427837e+00       1.607411777957e+00       6.946425401022e+03       1.359731795596e-03       7.239650861575e+03       1.489861910325e+03       3.517946477742e+04       9.887145147571e+02       1.535267843763e-09       2.840556456705e-07       1.519218958867e-06       8.238202315513e-09       3.511370374088e-08       7.087775182038e-10       1.848870555956e-06       5.182721724085e+06       9.920919939343e-01 
       3.825435937547e+00       1.624261389971e+00       6.971441316002e+03       1.345817537577e-03       7.214634946595e+03       1.495126044563e+03       3.481375874758e+04       9.899340734675e+02       1.492945484823e-09       2.781623023699e-07       1.487699504810e-06       8.067149226256e-09       3.511370374088e-08       6.892388190410e-10       1.811224844451e-06       5.218775136571e+06       9.918566488478e-01 
       3.791831045633e+00       1.641285208334e+00       6.996539853225e+03       1.332051246731e-03       7.189536409372e+03       1.500373519205e+03       3.445104377013e+04       9.911534223573e+02       1.451789731079e-09       2.723912171371e-07       1.456833925363e-06       7.899649246260e-09       3.511370374088e-08       6.702386992135e-10       1.774360523917e-06       5.255070707084e+06       9.916169572079e-01 
       3.758460110935e+00       1.658484962082e+00       7.021721179696e+03       1.318431406105e-03       7.164355082901e+03       1.505603686041e+03       3.409129788256e+04       9.923725561183e+02       1.411768426028e-09       2.667398537268e-07       1.426608655887e-06       7.735628508737e-09       3.511370374088e-08       6.517623132301e-10       1.738261372603e-06       5.291609839052e+06       9.913728290584e-01 
       3.725321503717e+00       1.675862395170e+00       7.046985460130e+03       1.304956514832e-03       7.139090802467e+03       1.510815887734e+03       3.373449928588e+04       9.935914693431e+02       1.372850299531e-09       2.612057285082e-07       1.397010413145e-06       7.575014684665e-09       3.511370374088e-08       6.337952248008e-10       1.702911505603e-06       5.328393937752e+06       9.911241727975e-01 
       3.692413605581e+00       1.693419266529e+00       7.072332856882e+03       1.291625087966e-03       7.113743405715e+03       1.516009457746e+03       3.338062634359e+04       9.948101565230e+02       1.335004943381e-09       2.557864093736e-07       1.368026189459e-06       7.417736950706e-09       3.511370374088e-08       6.163233955583e-10       1.668295367863e-06       5.365424410108e+06       9.908708951525e-01 
       3.659734809394e+00       1.711157350122e+00       7.097763529873e+03       1.278435656311e-03       7.088312732724e+03       1.521183720248e+03       3.302965758054e+04       9.960286120465e+02       1.298202787542e-09       2.504795146697e-07       1.339643246997e-06       7.263725957786e-09       3.511370374088e-08       5.993331740891e-10       1.634397727327e-06       5.402702664491e+06       9.906129011538e-01 
       3.627283519206e+00       1.729078434998e+00       7.123277636512e+03       1.265386766262e-03       7.062798626085e+03       1.526337990047e+03       3.268157168196e+04       9.972468301968e+02       1.262415077049e-09       2.452827121506e-07       1.311849112176e-06       7.112913800347e-09       3.511370374088e-08       5.828112852679e-10       1.601203668230e-06       5.440230110511e+06       9.903500941089e-01 
       3.595058150174e+00       1.747184325341e+00       7.148875331618e+03       1.252476979639e-03       7.037200930979e+03       1.531471572500e+03       3.233634749231e+04       9.984648051505e+02       1.227613849539e-09       2.401937179531e-07       1.284631570176e-06       6.965233986227e-09       3.511370374088e-08       5.667448198854e-10       1.568698584526e-06       5.478008158795e+06       9.900823755767e-01 
       3.563057128483e+00       1.765476840518e+00       7.174556767344e+03       1.239704873530e-03       7.011519495253e+03       1.536583763435e+03       3.199396401431e+04       9.996825309748e+02       1.193771913407e-09       2.352102955928e-07       1.257978659575e-06       6.820621407187e-09       3.511370374088e-08       5.511212245624e-10       1.536868173454e-06       5.516038220770e+06       9.898096453409e-01 
       3.531278891270e+00       1.783957815128e+00       7.200322093094e+03       1.227069040129e-03       6.985754169503e+03       1.541673849068e+03       3.165440040787e+04       1.000900001626e+03       1.160862826554e-09       2.303302549815e-07       1.231878667092e-06       6.679012310037e-09       3.511370374088e-08       5.359282919413e-10       1.505698429243e-06       5.554321708429e+06       9.895318013840e-01 
       3.499721886546e+00       1.802629099038e+00       7.226171455437e+03       1.214568086581e-03       6.959904807160e+03       1.546741105927e+03       3.131763598905e+04       1.002117210948e+03       1.128860875737e-09       2.255514514645e-07       1.206320122440e-06       6.540344268382e-09       3.511370374088e-08       5.211541511488e-10       1.475175636940e-06       5.592860034097e+06       9.892487398608e-01 
       3.468384573125e+00       1.821492557427e+00       7.252104998031e+03       1.202200634823e-03       6.933971264566e+03       1.551784800769e+03       3.098365022908e+04       1.003334152668e+03       1.097741056471e-09       2.208717848781e-07       1.181291793281e-06       6.404556154953e-09       3.511370374088e-08       5.067872585212e-10       1.445286366370e-06       5.631654610180e+06       9.889603550714e-01 
       3.437265420543e+00       1.840550070822e+00       7.278122861527e+03       1.189965321436e-03       6.907953401070e+03       1.556804190502e+03       3.065242275329e+04       1.004550820398e+03       1.067479053498e-09       2.162891986266e-07       1.156782680295e-06       6.271588114512e-09       3.511370374088e-08       4.928163885843e-10       1.416017466219e-06       5.670706848920e+06       9.886665394352e-01 
       3.406362908988e+00       1.859803535129e+00       7.304225183489e+03       1.177860797484e-03       6.881851079108e+03       1.561798522103e+03       3.032393334016e+04       1.005767207628e+03       1.038051221785e-09       2.118016787788e-07       1.132782012345e-06       6.141381537334e-09       3.511370374088e-08       4.792306252841e-10       1.387356058249e-06       5.710018162129e+06       9.883671834640e-01 
       3.375675529221e+00       1.879254861668e+00       7.330412098300e+03       1.165885728370e-03       6.855664164297e+03       1.566767032545e+03       2.999816192027e+04       1.006983307729e+03       1.009434568052e-09       2.074072531824e-07       1.109279241740e-06       6.013879033236e-09       3.511370374088e-08       4.660193534567e-10       1.359289531618e-06       5.749589960921e+06       9.880621757350e-01 
       3.345201782507e+00       1.898905977192e+00       7.356683737071e+03       1.154038793685e-03       6.829392525526e+03       1.571708948712e+03       2.967508857535e+04       1.008199113946e+03       9.816067328095e-10       2.031039905978e-07       1.086264039602e-06       5.889024406149e-09       3.511370374088e-08       4.531722505356e-10       1.331805537330e-06       5.789423655442e+06       9.877514028643e-01 
       3.314940180539e+00       1.918758823919e+00       7.383040227550e+03       1.142318687056e-03       6.803036035047e+03       1.576623487327e+03       2.935469353728e+04       1.009414619398e+03       9.545459728837e-10       1.988899998491e-07       1.063726291328e-06       5.766762629231e-09       3.511370374088e-08       4.406792784859e-10       1.304891982798e-06       5.829520654576e+06       9.874347494797e-01 
       3.284889245368e+00       1.938815359543e+00       7.409481694021e+03       1.130724116005e-03       6.776594568576e+03       1.581509854870e+03       2.903695718711e+04       1.010629817078e+03       9.282311444321e-10       1.947634289929e-07       1.041656092142e-06       5.647039820489e-09       3.511370374088e-08       4.285306759618e-10       1.278537026516e-06       5.869882365660e+06       9.871120981944e-01 
       3.255047509326e+00       1.959077557257e+00       7.436008257215e+03       1.119253801801e-03       6.750068005382e+03       1.586367247507e+03       2.872186005408e+04       1.011844699846e+03       9.026416864219e-10       1.907224645047e-07       1.020043742744e-06       5.529803218915e-09       3.511370374088e-08       4.167169506797e-10       1.252729072846e-06       5.910510194177e+06       9.867833295799e-01 
       3.225413514961e+00       1.979547405759e+00       7.462620034202e+03       1.107906479315e-03       6.723456228395e+03       1.591194851010e+03       2.840938281471e+04       1.013059260429e+03       8.777576045664e-10       1.867653304817e-07       9.988797450484e-07       5.415001161128e-09       3.511370374088e-08       4.052288720021e-10       1.227456766909e-06       5.951405543449e+06       9.864483221391e-01 
       3.195985814959e+00       2.000226909264e+00       7.489317138296e+03       1.096680896883e-03       6.696759124301e+03       1.595991840684e+03       2.809950629176e+04       1.014273491419e+03       8.535594557023e-10       1.828902878625e-07       9.781547980063e-07       5.302583058488e-09       3.511370374088e-08       3.940574637253e-10       1.202708989588e-06       5.992569814317e+06       9.861069522798e-01 
       3.166762972079e+00       2.021118087503e+00       7.516099678949e+03       1.085575816159e-03       6.669976583648e+03       1.600757381291e+03       2.779221145338e+04       1.015487385270e+03       8.300283325994e-10       1.790956336626e-07       9.578597935212e-07       5.192499374709e-09       3.511370374088e-08       3.831939970662e-10       1.178474852629e-06       6.034004404809e+06       9.857590942883e-01 
       3.137743559080e+00       2.042222975727e+00       7.542967761648e+03       1.074590011981e-03       6.643108500949e+03       1.605490626980e+03       2.748747941207e+04       1.016700934298e+03       8.071458491874e-10       1.753797002261e-07       9.379858124450e-07       5.084701603920e-09       3.511370374088e-08       3.726299838427e-10       1.154743693849e-06       6.075710709808e+06       9.854046203021e-01 
       3.108926158652e+00       2.063543624696e+00       7.569921487805e+03       1.063722272230e-03       6.616154774792e+03       1.610190721208e+03       2.718529142383e+04       1.017914130672e+03       7.848941261912e-10       1.717408544928e-07       9.185241206583e-07       4.979142249200e-09       3.511370374088e-08       3.623571698415e-10       1.131505072437e-06       6.117690120700e+06       9.850434002846e-01 
       3.080309363346e+00       2.085082100674e+00       7.596960954648e+03       1.052971397694e-03       6.589115307949e+03       1.614856796678e+03       2.688562888719e+04       1.019126966419e+03       7.632557771613e-10       1.681774972808e-07       8.994661652320e-07       4.875774801552e-09       3.511370374088e-08       3.523675283690e-10       1.108748764361e-06       6.159944025018e+06       9.846753019979e-01 
       3.051891775507e+00       2.106840485412e+00       7.624086255113e+03       1.042336201933e-03       6.561990007484e+03       1.619487975259e+03       2.658847334229e+04       1.020339433417e+03       7.422138948896e-10       1.646880625830e-07       8.808035706689e-07       4.774553719323e-09       3.511370374088e-08       3.426532539801e-10       1.086464757861e-06       6.202473806076e+06       9.843001909774e-01 
       3.023672007206e+00       2.128820876124e+00       7.651297477726e+03       1.031815511148e-03       6.534778784871e+03       1.624083367921e+03       2.629380646997e+04       1.021551523394e+03       7.217520382000e-10       1.612710168798e-07       8.625281352222e-07       4.675434408045e-09       3.511370374088e-08       3.332067563795e-10       1.064643249045e-06       6.245280842591e+06       9.839179305056e-01 
       2.995648680168e+00       2.151025385468e+00       7.678594706491e+03       1.021408164042e-03       6.507481556106e+03       1.628642074666e+03       2.600161009087e+04       1.022763227926e+03       7.018542191018e-10       1.579248584642e-07       8.446318272917e-07       4.578373200708e-09       3.511370374088e-08       3.240206544916e-10       1.043274637571e-06       6.288366508296e+06       9.835283815869e-01 
       2.967820425711e+00       2.173456141513e+00       7.705978020768e+03       1.011113011694e-03       6.480098241829e+03       1.633163184463e+03       2.571186616454e+04       1.023974538431e+03       6.825048902992e-10       1.546481167827e-07       8.271067818938e-07       4.483327338439e-09       3.511370374088e-08       3.150877706933e-10       1.022349522417e-06       6.331732171543e+06       9.831314029218e-01 
       2.940185884674e+00       2.196115287701e+00       7.733447495158e+03       1.000928917428e-03       6.452628767439e+03       1.637645775174e+03       2.542455678851e+04       1.025185446172e+03       6.636889330430e-10       1.514393517883e-07       8.099452972049e-07       4.390254951582e-09       3.511370374088e-08       3.064011252061e-10       1.001858697744e-06       6.375379194891e+06       9.827268508823e-01 
       2.912743707356e+00       2.219004982808e+00       7.761003199377e+03       9.908547566841e-04       6.425073063220e+03       1.642088913501e+03       2.513966419742e+04       1.026395942249e+03       6.453916453189e-10       1.482971533083e-07       7.931398311771e-07       4.299115041180e-09       3.511370374088e-08       2.979539306428e-10       9.817931488435e-07       6.419308934692e+06       9.823145794874e-01 
       2.885492553445e+00       2.242127400893e+00       7.788645198132e+03       9.808894168898e-04       6.397431064465e+03       1.646491654911e+03       2.485717076215e+04       1.027606017598e+03       6.275987303600e-10       1.452201404241e-07       7.766829982234e-07       4.209867460838e-09       3.511370374088e-08       2.897395867045e-10       9.621440481663e-07       6.463522740657e+06       9.818944403781e-01 
       2.858431091953e+00       2.265484731248e+00       7.816373550999e+03       9.710317973355e-04       6.369702711598e+03       1.650853043581e+03       2.457705898893e+04       1.028815662992e+03       6.102962854773e-10       1.422069608645e-07       7.605675659718e-07       4.122472898971e-09       3.511370374088e-08       2.817516750233e-10       9.429027514366e-07       6.508021955416e+06       9.814662827943e-01 
       2.831558001156e+00       2.289079178336e+00       7.844188312284e+03       9.612808090490e-04       6.341887950313e+03       1.655172112336e+03       2.429931151846e+04       1.030024869031e+03       5.934707911963e-10       1.392562904112e-07       7.447864520871e-07       4.036892861412e-09       3.511370374088e-08       2.739839541481e-10       9.240607938459e-07       6.552807914063e+06       9.810299535511e-01 
       2.804871968526e+00       2.312912961723e+00       7.872089530904e+03       9.516353746715e-04       6.313986731693e+03       1.659447882589e+03       2.402391112506e+04       1.031233626146e+03       5.771091006952e-10       1.363668323174e-07       7.293327211582e-07       3.953089654396e-09       3.511370374088e-08       2.664303546677e-10       9.056098863262e-07       6.597881943694e+06       9.805852970160e-01 
       2.778371690665e+00       2.336988316009e+00       7.900077250243e+03       9.420944283353e-04       6.285999012354e+03       1.663679364284e+03       2.375084071582e+04       1.032441924593e+03       5.611984295324e-10       1.335373167372e-07       7.141995816504e-07       3.871026367889e-09       3.511370374088e-08       2.590849744687e-10       8.875419119003e-07       6.643245362932e+06       9.801321550861e-01 
       2.752055873246e+00       2.361307490743e+00       7.928151508024e+03       9.326569155421e-04       6.257924754573e+03       1.667865555840e+03       2.348008332973e+04       1.033649754449e+03       5.457263456579e-10       1.307665001679e-07       6.993803829206e-07       3.790666859270e-09       3.511370374088e-08       2.519420741243e-10       8.698489221084e-07       6.688899481432e+06       9.796703671670e-01 
       2.725923230946e+00       2.385872750341e+00       7.956312336164e+03       9.233217930431e-04       6.229763926433e+03       1.672005444098e+03       2.321162213681e+04       1.034857105612e+03       5.306807597002e-10       1.280531649038e-07       6.848686122943e-07       3.711975737354e-09       3.511370374088e-08       2.449960724097e-10       8.525231335084e-07       6.734845599388e+06       9.791997701513e-01 
       2.699972487388e+00       2.410686373989e+00       7.984559760641e+03       9.140880287199e-04       6.201516501956e+03       1.676098004267e+03       2.294544043732e+04       1.036063967796e+03       5.160499155206e-10       1.253961185003e-07       6.706578922037e-07       3.634918346745e-09       3.511370374088e-08       2.382415419420e-10       8.355569242490e-07       6.781085007018e+06       9.787201983978e-01 
       2.674202375073e+00       2.435750655540e+00       8.012893801344e+03       9.049546014661e-04       6.173182461253e+03       1.680142199878e+03       2.268152166090e+04       1.037270330531e+03       5.018223810280e-10       1.227941932505e-07       6.567419773849e-07       3.559460752518e-09       3.511370374088e-08       2.316732049389e-10       8.189428307147e-07       6.827618984036e+06       9.782314837124e-01 
       2.648611635322e+00       2.461067903408e+00       8.041314471932e+03       8.959205010711e-04       6.144761790665e+03       1.684136982730e+03       2.241984936570e+04       1.038476183155e+03       4.879870392468e-10       1.202462456719e-07       6.431147521331e-07       3.485569725221e-09       3.511370374088e-08       2.252859290958e-10       8.026735442395e-07       6.874448799117e+06       9.777334553284e-01 
       2.623199018213e+00       2.486640440450e+00       8.069821779686e+03       8.869847281037e-04       6.116254482911e+03       1.688081292848e+03       2.216040723763e+04       1.039681514817e+03       4.745330796309e-10       1.177511560037e-07       6.297702276152e-07       3.413212726188e-09       3.511370374088e-08       2.190747235753e-10       7.867419078892e-07       6.921575709346e+06       9.772259398889e-01 
       2.597963282523e+00       2.512470603840e+00       8.098415725358e+03       8.781462937979e-04       6.087660537239e+03       1.691974058437e+03       2.190317908945e+04       1.040886314468e+03       4.614499896178e-10       1.153078277146e-07       6.167025392376e-07       3.342357893160e-09       3.511370374088e-08       2.130347351084e-10       7.711409133109e-07       6.969000959654e+06       9.767087614291e-01 
       2.572903195663e+00       2.538560744933e+00       8.127096303020e+03       8.694042199389e-04       6.058979959577e+03       1.695814195843e+03       2.164814886003e+04       1.042090570862e+03       4.487275464143e-10       1.129151870212e-07       6.039059440687e-07       3.272974026206e-09       3.511370374088e-08       2.071612442020e-10       7.558636976476e-07       7.016725782239e+06       9.761817413600e-01 
       2.548017533620e+00       2.564913229128e+00       8.155863499907e+03       8.607575387512e-04       6.030212762690e+03       1.699600609509e+03       2.139530061348e+04       1.043294272555e+03       4.363558090097e-10       1.105721824162e-07       5.913748183156e-07       3.205030573935e-09       3.511370374088e-08       2.014496614517e-10       7.409035405170e-07       7.064751395977e+06       9.756446984531e-01 
       2.523305080901e+00       2.591530435715e+00       8.184717296264e+03       8.522052927862e-04       6.001358966333e+03       1.703332191943e+03       2.114461853839e+04       1.044497407894e+03       4.243251104088e-10       1.082777842055e-07       5.791036548520e-07       3.138497620002e-09       3.511370374088e-08       1.958955239563e-10       7.262538610528e-07       7.113079005821e+06       9.750974488260e-01 
       2.498764630466e+00       2.618414757714e+00       8.213657665181e+03       8.437465348124e-04       5.972418597416e+03       1.707007823679e+03       2.089608694698e+04       1.045699965023e+03       4.126260500785e-10       1.060309840568e-07       5.670870607984e-07       3.073345869886e-09       3.511370374088e-08       1.904944918302e-10       7.119082150080e-07       7.161709802176e+06       9.745398059291e-01 
       2.474394983678e+00       2.645568601706e+00       8.242684572436e+03       8.353803277057e-04       5.943391690161e+03       1.710626373248e+03       2.064969027433e+04       1.046901931874e+03       4.012494866036e-10       1.038307945557e-07       5.553197551517e-07       3.009546637954e-09       3.511370374088e-08       1.852423448135e-10       6.978602919176e-07       7.210644960277e+06       9.739715805337e-01 
       2.450194950236e+00       2.672994387657e+00       8.271797976331e+03       8.271057443407e-04       5.914278286266e+03       1.714186697149e+03       2.040541307757e+04       1.048103296165e+03       3.901865305439e-10       1.016762487717e-07       5.437965664645e-07       2.947071834786e-09       3.511370374088e-08       1.801349789739e-10       6.841039123214e-07       7.259885639534e+06       9.733925807208e-01 
       2.426163348125e+00       2.700694548728e+00       8.300997827519e+03       8.189218674837e-04       5.885078435078e+03       1.717687639820e+03       2.016324003511e+04       1.049304045400e+03       3.794285374893e-10       9.956639983391e-08       5.325124305724e-07       2.885893954769e-09       3.511370374088e-08       1.751684035004e-10       6.706330250429e-07       7.309432982880e+06       9.728026118720e-01 
       2.402299003552e+00       2.728671531077e+00       8.330284068843e+03       8.108277896855e-04       5.855792193754e+03       1.721128033615e+03       1.992315594582e+04       1.050504166862e+03       3.689671013053e-10       9.750032051426e-08       5.214623883684e-07       2.825986063951e-09       3.511370374088e-08       1.703387375854e-10       6.574417045264e-07       7.359288116093e+06       9.722014766609e-01 
       2.378600750894e+00       2.756927793653e+00       8.359656635161e+03       8.028226131766e-04       5.826419627436e+03       1.724506698785e+03       1.968514572828e+04       1.051703647611e+03       3.587940475656e-10       9.547710282035e-08       5.106415836234e-07       2.767321788143e-09       3.511370374088e-08       1.656422073927e-10       6.445241482277e-07       7.409452147107e+06       9.715889750467e-01 
       2.355067432636e+00       2.785465807972e+00       8.389115453171e+03       7.949054497618e-04       5.796960809426e+03       1.727822443459e+03       1.944919441997e+04       1.052902474483e+03       3.489014271648e-10       9.349585759633e-08       5.000452608523e-07       2.709875301273e-09       3.511370374088e-08       1.610751431083e-10       6.318746740610e-07       7.459926165314e+06       9.709649042687e-01 
       2.331697899320e+00       2.814288057895e+00       8.418660441239e+03       7.870754207169e-04       5.767415821358e+03       1.731074063628e+03       1.921528717652e+04       1.054100634084e+03       3.392815101080e-10       9.155571413212e-08       4.896687632235e-07       2.653621313983e-09       3.511370374088e-08       1.566339760738e-10       6.194877178967e-07       7.510711240840e+06       9.703290588427e-01 
       2.308491009486e+00       2.843397039384e+00       8.448291509218e+03       7.793316566858e-04       5.737784753379e+03       1.734260343138e+03       1.898340927092e+04       1.055298112787e+03       3.299267794714e-10       8.965581978080e-08       4.795075305130e-07       2.598535062462e-09       3.511370374088e-08       1.523152359979e-10       6.073578311126e-07       7.561808423819e+06       9.696812305593e-01 
