# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=2.34
# for k=1.01561e-05 to 1.05973 h/Mpc,
# number of wavenumbers equal to 605
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_tot                  8:t_g                    9:t_b                   10:t_cdm                 11:t_ur                  12:t_ncdm[0]             13:t_tot              
       6.797080589132e-04      -2.601150577779e+00      -2.851391158551e+00      -2.851552885098e+00      -2.571804509703e+00      -2.834021077959e+00      -2.851098540257e+00       3.435846524093e-05       3.805120743429e-04       3.805604119793e-04       2.615550514432e-05       3.786740574448e-04       3.802575455783e-04 
       7.252606772999e-04      -2.620513710629e+00      -3.077420162610e+00      -3.077622903763e+00      -2.585476537675e+00      -3.054846524109e+00      -3.076958195676e+00       1.690793833549e-05       4.329903732249e-04       4.330502741952e-04       7.644846427135e-06       4.306169898105e-04       4.326832421065e-04 
       7.739215035022e-04      -2.625938063789e+00      -3.334826898791e+00      -3.335080029820e+00      -2.584566780129e+00      -3.305534898531e+00      -3.334152672181e+00      -2.795931026734e-06       4.927420811334e-04       4.928159053901e-04      -1.301366883505e-05       4.896780711094e-04       4.923744898917e-04 
       8.258418597443e-04      -2.616140451015e+00      -3.627597077263e+00      -3.627911609215e+00      -2.567907989542e+00      -3.589649375525e+00      -3.626659125951e+00      -2.343531727504e-05       5.606885078039e-04       5.607789145522e-04      -3.438419483073e-05       5.567353316535e-04       5.602524443703e-04 
       8.811508844514e-04      -2.591118248913e+00      -3.959987144722e+00      -3.960375777652e+00      -2.535695842412e+00      -3.910920396176e+00      -3.958724386054e+00      -4.304569587353e-05       6.378130179585e-04       6.379229269603e-04      -5.435861308956e-05       6.327182603639e-04       6.373005580863e-04 
       9.399499422174e-04      -2.552634272588e+00      -4.336469981904e+00      -4.336947062612e+00      -2.489977890125e+00      -4.273173830539e+00      -4.334810596067e+00      -5.908820981150e-05       7.251484313672e-04       7.252809528656e-04      -7.024083739129e-05       7.185934161076e-04       7.245518798678e-04 
       1.002307846501e-03      -2.504544663466e+00      -4.761664325869e+00      -4.762245687504e+00      -2.434969213439e+00      -4.680243219832e+00      -4.759524486805e+00      -6.872241738029e-05       8.237607093169e-04       8.239190429718e-04      -7.904115746718e-05       8.153463675157e-04       8.230724910611e-04 
       1.068257389337e-03      -2.452787626036e+00      -5.240251130846e+00      -5.240953807125e+00      -2.377007133075e+00      -5.135870663040e+00      -5.237533422368e+00      -6.932686867611e-05       9.347296774150e-04       9.349169880098e-04      -7.802692088214e-05       9.239608492825e-04       9.339418002674e-04 
       1.137793573208e-03      -2.404856290585e+00      -5.776881985679e+00      -5.777723817750e+00      -2.323967450718e+00      -5.643603013982e+00      -5.773473279501e+00      -5.924992947283e-05       1.059127965246e-03       1.059347251925e-03      -6.550638601358e-05       1.045396469203e-03       1.058230899612e-03 
       1.210873764755e-03      -2.368661377632e+00      -6.376086017258e+00      -6.377085204657e+00      -2.284055422353e+00      -6.206691386198e+00      -6.371854585135e+00      -3.866477644125e-05       1.197999627838e-03       1.198253611960e-03      -4.170904450542e-05       1.180566579379e-03       1.196980552103e-03 
       1.287419768020e-03      -2.350862058977e+00      -7.042182100981e+00      -7.043356783597e+00      -2.264067639144e+00      -6.828002167278e+00      -7.036973826144e+00      -1.027355631278e-05       1.352339989373e-03       1.352631050411e-03      -9.493680793558e-06       1.330317970227e-03       1.351180549821e-03 
       1.367321590988e-03      -2.354974201640e+00      -7.779182102756e+00      -7.780550209765e+00      -2.267457164935e+00      -7.509930220111e+00      -7.772816045694e+00       2.048973670572e-05       1.523074348927e-03       1.523404534394e-03       2.547832465385e-05       1.495410228436e-03       1.521748352890e-03 
       1.450442499057e-03      -2.379826409973e+00      -8.590780611862e+00      -8.592359683923e+00      -2.292811494886e+00      -8.254392676011e+00      -8.583043740618e+00       4.609303494069e-05       1.711052767143e-03       1.711423891952e-03       5.543967117281e-05       1.676511368632e-03       1.709524452636e-03 
       1.536624845535e-03      -2.418948549076e+00      -9.480279979222e+00      -9.482087545048e+00      -2.333315252254e+00      -9.062780575335e+00      -9.470922485519e+00       5.853105622978e-05       1.917034913062e-03       1.917448740802e-03       7.221949662787e-05       1.874184625340e-03       1.915258571890e-03 
       1.625696153194e-03      -2.461447553078e+00      -1.045056297493e+01      -1.045261737532e+01      -2.377758759544e+00      -9.935959652450e+00      -1.043929493799e+01       5.173061081881e-05       2.141683502477e-03       2.142141979715e-03       6.971283937271e-05       2.088884097786e-03       2.139605027182e-03 
       1.717474981267e-03      -2.494467404032e+00      -1.150409376858e+01      -1.150641533321e+01      -2.413143271485e+00      -1.087430187248e+01      -1.149058401992e+01       2.409001615760e-05       2.385563798804e-03       2.386069295151e-03       4.642305592950e-05       2.320956612532e-03       2.383124214603e-03 
       1.811776222945e-03      -2.506755590669e+00      -1.264292588683e+01      -1.264553839812e+01      -2.428337854808e+00      -1.187772815520e+01      -1.262680372079e+01      -1.982233366861e-05       2.649145151436e-03       2.649700652078e-03       7.073941290641e-06       2.570645705050e-03       2.646285445842e-03 
       1.908415608988e-03      -2.492306481115e+00      -1.386872097450e+01      -1.387165323885e+01      -2.417699144071e+00      -1.294576269139e+01      -1.384958060597e+01      -6.938420238060e-05       2.932805178786e-03       2.933414387257e-03      -3.767350512847e-05       2.838098094960e-03       2.929471001941e-03 
       2.007213317364e-03      -2.452774833021e+00      -1.518277509150e+01      -1.518606240174e+01      -2.383323973966e+00      -1.407759353358e+01      -1.516018195157e+01      -1.103593627792e-04       3.236835941029e-03       3.237503275433e-03      -7.384756912536e-05       3.123371849480e-03       3.232980380014e-03 
       2.107996689827e-03      -2.397563368372e+00      -1.658604980124e+01      -1.658973507599e+01      -2.334877396397e+00      -1.527213487035e+01      -1.655954710541e+01      -1.293030637934e-04       3.561451506500e-03       3.562182003557e-03      -8.867642015801e-05       3.426445533661e-03       3.557034435262e-03 
       2.210602127094e-03      -2.341206270139e+00      -1.807920605297e+01      -1.808334048881e+01      -2.286718167634e+00      -1.652808750383e+01      -1.804831987893e+01      -1.186030271010e-04       3.906796405984e-03       3.907595572127e-03      -7.555339557418e-05       3.747227779864e-03       3.901779949434e-03 
       2.314876275387e-03      -2.298684012872e+00      -1.966263903272e+01      -1.966728219231e+01      -2.253085678837e+00      -1.784399461569e+01      -1.962688056448e+01      -8.019689300441e-05       4.272954410966e-03       4.273828067864e-03      -3.745958067549e-05       4.085566692563e-03       4.267295566377e-03 
       2.420676633735e-03      -2.280221764075e+00      -2.133651290142e+01      -2.134173225206e+01      -2.242999206385e+00      -1.921829114308e+01      -2.129537745347e+01      -2.612690904934e-05       4.659957203620e-03       4.660911363304e-03       1.292598012215e-05       4.441258668764e-03       4.653600058835e-03 
       2.527871710617e-03      -2.287523133703e+00      -2.310079427836e+01      -2.310666428424e+01      -2.256831539480e+00      -2.064934543492e+01      -2.305375790436e+01       2.490305451523e-05       5.067792487270e-03       5.068833265133e-03       5.708496893400e-05       4.814056230194e-03       5.060663092120e-03 
       2.636340846821e-03      -2.313020770680e+00      -2.495528327007e+01      -2.496188421766e+01      -2.286033378012e+00      -2.213549221415e+01      -2.490179873447e+01       5.419043939893e-05       5.496411142624e-03       5.497544687931e-03       7.748468108828e-05       5.203674558288e-03       5.488417473099e-03 
       2.745973804322e-03      -2.342645184453e+00      -2.689964128443e+01      -2.690705803520e+01      -2.316316060353e+00      -2.367505664573e+01      -2.683913548510e+01       5.056176571832e-05       5.945733255248e-03       5.946965663200e-03       6.485276737296e-05       5.609796678989e-03       5.936770898568e-03 
       2.856670202240e-03      -2.361211911588e+00      -2.893341487612e+01      -2.894173575672e+01      -2.333188790714e+00      -2.526636960191e+01      -2.886528931678e+01       1.563082869492e-05       6.415652966237e-03       6.416990142619e-03       2.277919358795e-05       6.032077405958e-03       6.405614767152e-03 
       2.968338863079e-03      -2.358383741374e+00      -3.105605579646e+01      -3.106537178936e+01      -2.327693203685e+00      -2.690777530849e+01      -3.097969051362e+01      -3.580882721154e-05       6.906042404768e-03       6.907489882733e-03      -3.272165934954e-05       6.470146468587e-03       6.894828355190e-03 
       3.080897116646e-03      -2.332802432493e+00      -3.326693657655e+01      -3.327734095593e+01      -2.299979520078e+00      -2.859763187372e+01      -3.318169655021e+01      -8.102895276751e-05       7.416754767864e-03       7.418317514390e-03      -7.907917253295e-05       6.923611067621e-03       7.404277866636e-03 
       3.194270095860e-03      -2.292625898595e+00      -3.556536344813e+01      -3.557695191330e+01      -2.259177347238e+00      -3.033430765230e+01      -3.547060545519e+01      -9.857365149798e-05       7.947627147008e-03       7.949309425490e-03      -9.642329628467e-05       7.392058570787e-03       7.933812263289e-03 
       3.308390048127e-03      -2.252143170549e+00      -3.795058670147e+01      -3.796345802855e+01      -2.219536817926e+00      -3.211617470970e+01      -3.784566437603e+01      -7.775168802036e-05       8.498483156041e-03       8.500288514955e-03      -7.640465187642e-05       7.875059479808e-03       8.483258744823e-03 
       3.423195677788e-03      -2.225791788471e+00      -4.042180934432e+01      -4.043606651775e+01      -2.194416426247e+00      -3.394160130039e+01      -4.030607493614e+01      -2.419016769327e-05       9.069135458675e-03       9.071066887737e-03      -2.655532907697e-05       8.372170764253e-03       9.052421182017e-03 
       3.538631529053e-03      -2.222056198227e+00      -4.297819560022e+01      -4.299394728799e+01      -2.190662999785e+00      -3.580894568893e+01      -4.285099827545e+01       4.142393201430e-05       9.659388349439e-03       9.661448592008e-03       3.216029254374e-05       8.882939631927e-03       9.641083808016e-03 
       3.654647414380e-03      -2.239847858587e+00      -4.561887833175e+01      -4.563624055074e+01      -2.205807239080e+00      -3.771655115205e+01      -4.547956034922e+01       9.145388605606e-05       1.026903992691e-02       1.027123188023e-02       7.400993358102e-05       9.406907186559e-03       1.024901968751e-02 
       3.771197890094e-03      -2.268959335307e+00      -4.834296629234e+01      -4.836206406284e+01      -2.229301369811e+00      -3.966274347633e+01      -4.819085926879e+01       1.031717679587e-04       1.089788390932e-02       1.090021100636e-02       7.984063102175e-05       9.943611886491e-03       1.087600160749e-02 
       3.888241778939e-03      -2.294447983111e+00      -5.114955020736e+01      -5.117051901403e+01      -2.247258666210e+00      -4.164583025988e+01      -5.098397362230e+01       6.926380686807e-05       1.154571080627e-02       1.154817727165e-02       4.605548054256e-05       1.049259242899e-02       1.152181120101e-02 
       4.005741737808e-03      -2.303086535815e+00      -5.403770818056e+01      -5.406069501723e+01      -2.248600394521e+00      -4.366410246121e+01      -5.385797116895e+01       2.082596404872e-06       1.221230865626e-02       1.221491956652e-02      -1.308332084655e-05       1.105339017973e-02       1.218624279816e-02 
       4.123663868077e-03      -2.289082965998e+00      -5.700650964846e+01      -5.703167353406e+01      -2.229881047536e+00      -4.571583740070e+01      -5.681191561656e+01      -7.074611438421e-05       1.289746335016e-02       1.290022449290e-02      -7.128070815907e-05       1.162555112967e-02       1.286910024916e-02 
       4.241977365479e-03      -2.256557957147e+00      -6.005501833592e+01      -6.008253029588e+01      -2.196651194414e+00      -4.779930339003e+01      -5.984487057917e+01      -1.179274869999e-04       1.360095887399e-02       1.360387646501e-02      -1.018820410185e-04       1.220862766355e-02       1.357018820304e-02 
       4.360654206250e-03      -2.217674537603e+00      -6.318229366345e+01      -6.321233619496e+01      -2.160777078567e+00      -4.991276516132e+01      -6.295589954800e+01      -1.184346204780e-04       1.432257747875e-02       1.432565783695e-02      -9.021743150645e-05       1.280218012037e-02       1.428930161223e-02 
       4.479668866282e-03      -2.187232259323e+00      -6.638739293119e+01      -6.642015909277e+01      -2.134965148796e+00      -5.205449167805e+01      -6.614406475423e+01      -7.149907863191e-05       1.506210036544e-02       1.506534964575e-02      -4.084187270673e-05       1.340577861984e-02       1.502621884929e-02 
       4.598998070098e-03      -2.176113983640e+00      -6.966937208464e+01      -6.970506444769e+01      -2.127001723967e+00      -5.422276404497e+01      -6.940842417889e+01       2.173868005126e-06       1.581930826992e-02       1.582273231805e-02       2.397478323921e-05       1.401900451955e-02       1.578070148032e-02 
       4.718620566630e-03      -2.186493281227e+00      -7.302728728265e+01      -7.306611687544e+01      -2.136330898204e+00      -5.641588475119e+01      -7.274803049157e+01       6.898416376661e-05       1.659398226260e-02       1.659758659744e-02       7.416215498672e-05       1.464145168754e-02       1.655250173736e-02 
       4.838516929024e-03      -2.210927873679e+00      -7.646019649877e+01      -7.650238199585e+01      -2.154501881511e+00      -5.863218716889e+01      -7.616193246428e+01       9.731404629462e-05       1.738590443078e-02       1.738969430969e-02       8.579371118165e-05       1.527272724551e-02       1.734137464195e-02 
       4.958669375886e-03      -2.235722685759e+00      -7.996715988031e+01      -8.001292718142e+01      -2.169224463158e+00      -6.087004374098e+01      -7.964917771006e+01       7.208625956502e-05       1.819485800613e-02       1.819883850386e-02       5.256994242410e-05       1.591245282924e-02       1.814708928834e-02 
       5.079061611659e-03      -2.247028681447e+00      -8.354724166798e+01      -8.359682383078e+01      -2.170110019727e+00      -6.312787384676e+01      -8.320881848905e+01       2.221182954426e-06       1.902062759985e-02       1.902480364453e-02      -1.073829670364e-05       1.656026349151e-02       1.896943471766e-02 
       5.199678684003e-03      -2.236920773618e+00      -8.719950216785e+01      -8.725314004363e+01      -2.153417113329e+00      -6.540413714352e+01      -8.683990777473e+01      -8.275966368425e-05       1.986299698195e-02       1.986737333288e-02      -7.483157193815e-05       1.721570504964e-02       1.980821341341e-02 
       5.320506856316e-03      -2.206730859386e+00      -9.092301828954e+01      -9.098096089887e+01      -2.123573680424e+00      -6.769737134554e+01      -9.054152175569e+01      -1.457890069040e-04       2.072175357721e-02       2.072633476971e-02      -1.097499079024e-04       1.787806644358e-02       2.066323297856e-02 
       5.441533493690e-03      -2.166179486101e+00      -9.471686722257e+01      -9.477937277859e+01      -2.090994296946e+00      -7.000502787810e+01      -9.431272484218e+01      -1.591751173485e-04       2.159668502039e-02       2.160147534134e-02      -9.823440625358e-05       1.854107057998e-02       2.153420327808e-02 
       5.562746960816e-03      -2.128779204622e+00      -9.858012811556e+01      -9.864746523383e+01      -2.067187601120e+00      -7.232534378213e+01      -9.815259935487e+01      -1.175532593567e-04       2.248757904546e-02       2.249258259125e-02      -4.495379946512e-05       1.921298452118e-02       2.242105439606e-02 
       5.684136530494e-03      -2.105676228722e+00      -1.025118819254e+02      -1.025843307451e+02      -2.059280349783e+00      -7.465765869377e+01      -1.020602469400e+02      -4.064479894200e-05       2.339422296932e-02       2.339944380452e-02       2.503508162522e-05       1.989485350848e-02       2.332357921402e-02 
       5.805692301572e-03      -2.100783241860e+00      -1.065112143998e+02      -1.065890675162e+02      -2.066732071640e+00      -7.700126706040e+01      -1.060347698419e+02       3.576226052301e-05       2.431640574852e-02       2.432184813371e-02       7.807471816238e-05       2.058643843040e-02       2.424153919834e-02 
       5.927405125265e-03      -2.109410378100e+00      -1.105772147382e+02      -1.106607780655e+02      -2.081760971033e+00      -7.935547695075e+01      -1.100752697037e+02       7.661255579736e-05       2.525391792114e-02       2.525958653791e-02       8.812922571435e-05       2.128729728113e-02       2.517469481524e-02 
       6.049266538922e-03      -2.120944680797e+00      -1.147089782105e+02      -1.147985714206e+02      -2.093202867563e+00      -8.171961080446e+01      -1.141808513400e+02       6.431825016747e-05       2.620655223372e-02       2.621245232356e-02       4.962613302861e-05       2.199701070754e-02       2.612282254239e-02 
       6.171268706438e-03      -2.124227639393e+00      -1.189056063592e+02      -1.190015630337e+02      -2.091899364610e+00      -8.409299767210e+01      -1.183506256551e+02       7.365865149932e-06       2.717410349826e-02       2.718024085892e-02      -1.943547074728e-05       2.271515925410e-02       2.708572081328e-02 
