#tensor perturbations for mode k = 1.039140000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:shear_g                5:l4_g                   6:pol0_g                 7:pol2_g                 8:pol4_g                 9:H (gw)                10:Hdot (gwdot)          11:delta_ur              12:shear_ur              13:l4_ur              
       2.536658982482e+02       8.016821514054e-04      -1.544841587310e-02      -9.380660656318e-07      -2.360743731867e-10       3.072098327104e-03       3.889385253903e-07       5.032561018767e-11       1.211990609801e-01      -1.491277246777e-03      -5.576021818490e-01      -2.725394239179e-02      -2.652568800963e-03 
       2.540422809496e+02       8.032496959370e-04      -1.565514293047e-02      -9.752522142555e-07      -2.508089191562e-10       3.102726476401e-03       4.033530574975e-07       5.335949407540e-11       1.206380303698e-01      -1.489892279362e-03      -5.582358371762e-01      -2.738668966727e-02      -2.674319184579e-03 
       2.544248207461e+02       8.048440321805e-04      -1.586845492497e-02      -1.014605083933e-06      -2.667402121090e-10       3.134126376956e-03       4.185627743531e-07       5.663259690103e-11       1.200683580255e-01      -1.488475175906e-03      -5.588762011147e-01      -2.752197416562e-02      -2.696568025588e-03 
       2.548137297887e+02       8.064661012361e-04      -1.608866802193e-02      -1.056289137917e-06      -2.839873397565e-10       3.166326811635e-03       4.346251069079e-07       6.016809119629e-11       1.194897583018e-01      -1.487024702927e-03      -5.595234379745e-01      -2.765988862861e-02      -2.719335384329e-03 
       2.552092302498e+02       8.081168896021e-04      -1.631611832747e-02      -1.100484141594e-06      -3.026833908701e-10       3.199357919733e-03       4.516025828081e-07       6.399180582018e-11       1.189019326983e-01      -1.485539562168e-03      -5.601777163401e-01      -2.780053045041e-02      -2.742642423230e-03 
       2.556115548562e+02       8.097974316718e-04      -1.655116337974e-02      -1.147386833669e-06      -3.229773484562e-10       3.233251262304e-03       4.695633572305e-07       6.813257643481e-11       1.183045692302e-01      -1.484018386603e-03      -5.608392089970e-01      -2.794400194798e-02      -2.766511478939e-03 
       2.560209474361e+02       8.115088123096e-04      -1.679418375562e-02      -1.197212803302e-06      -3.450362705383e-10       3.268039888155e-03       4.885818058253e-07       7.262264792101e-11       1.176973417947e-01      -1.482459736229e-03      -5.615080928017e-01      -2.809041064292e-02      -2.790966138843e-03 
       2.564376634906e+02       8.132521695532e-04      -1.704558480856e-02      -1.250198602531e-06      -3.690478073966e-10       3.303758400990e-03       5.087391882397e-07       7.749813734950e-11       1.170799095154e-01      -1.480862093595e-03      -5.621845485024e-01      -2.823986955884e-02      -2.816031322879e-03 
       2.568619707850e+02       8.150286974261e-04      -1.730579854554e-02      -1.306604126060e-06      -3.952231123953e-10       3.340443026916e-03       5.301243912573e-07       8.279956752170e-11       1.164519160752e-01      -1.479223859098e-03      -5.628687604997e-01      -2.839249753350e-02      -2.841733370774e-03 
       2.572941499491e+02       8.168396488147e-04      -1.757528564745e-02      -1.366715294086e-06      -4.238002135290e-10       3.378131680756e-03       5.528347614023e-07       8.857248278270e-11       1.158129890541e-01      -1.477543346023e-03      -5.635609165186e-01      -2.854841954190e-02      -2.868100134339e-03 
       2.577344950830e+02       8.186863383957e-04      -1.785453764156e-02      -1.430847080052e-06      -4.550479256938e-10       3.416864030114e-03       5.769770385658e-07       9.486816100272e-11       1.151627392796e-01      -1.475818775375e-03      -5.642612071798e-01      -2.870776702960e-02      -2.895161074976e-03 
       2.581833143745e+02       8.205701456486e-04      -1.814407924295e-02      -1.499346933243e-06      -4.892703996544e-10       3.456681557013e-03       6.026684044777e-07       1.017444383444e-10       1.145007601802e-01      -1.474048270459e-03      -5.649698254748e-01      -2.887067825956e-02      -2.922947367232e-03 
       2.586409307060e+02       8.224925178536e-04      -1.844447086228e-02      -1.572598648812e-06      -5.268124195846e-10       3.497627613974e-03       6.300376599477e-07       1.092666660271e-10       1.138266271794e-01      -1.472229851264e-03      -5.656869660973e-01      -2.903729866411e-02      -2.951492007339e-03 
       2.591076822387e+02       8.244549730312e-04      -1.875631128462e-02      -1.651026747237e-06      -5.680655831211e-10       3.539747472276e-03       6.592265473131e-07       1.175088219950e-10       1.131398971470e-01      -1.470361428705e-03      -5.664128246073e-01      -2.920778119858e-02      -2.980829926440e-03 
       2.595839229804e+02       8.264591028500e-04      -1.908024053552e-02      -1.735101437425e-06      -6.134755252634e-10       3.583088361479e-03       6.903912378507e-07       1.265548049811e-10       1.124401079015e-01      -1.468440798706e-03      -5.671475964298e-01      -2.938228669920e-02      -3.010998109265e-03 
       2.600700232979e+02       8.285065753397e-04      -1.941694291974e-02      -1.825344240526e-06      -6.635503745045e-10       3.627699494867e-03       7.237040035572e-07       1.364999427667e-10       1.117267778229e-01      -1.466465636239e-03      -5.678914756191e-01      -2.956098423097e-02      -3.042035716190e-03 
       2.605663703619e+02       8.305991373588e-04      -1.976715023420e-02      -1.922334367119e-06      -7.188706683549e-10       3.673632077618e-03       7.593550968312e-07       1.474527528269e-10       1.109994055945e-01      -1.464433489395e-03      -5.686446533670e-01      -2.974405142143e-02      -3.073984208214e-03 
       2.610733685081e+02       8.327386167530e-04      -2.013164515263e-02      -2.026715952978e-06      -7.801009994806e-10       3.720939293792e-03       7.975548642942e-07       1.595370006715e-10       1.102574700978e-01      -1.462341773560e-03      -5.694073162264e-01      -2.993167477430e-02      -3.106887474189e-03 
       2.615914394611e+02       8.349269239731e-04      -2.051126474813e-02      -2.139206264829e-06      -8.480037116335e-10       3.769676264156e-03       8.385361210351e-07       1.728941086955e-10       1.095004305423e-01      -1.460187765903e-03      -5.701796439658e-01      -3.012404994258e-02      -3.140791956941e-03 
       2.621210224092e+02       8.371660531009e-04      -2.090690414543e-02      -2.260605010778e-06      -9.234550314623e-10       3.819899970358e-03       8.825568175223e-07       1.876859791415e-10       1.087277268463e-01      -1.457968600267e-03      -5.709618070409e-01      -3.032138195593e-02      -3.175746777581e-03 
       2.626625738639e+02       8.394580820087e-04      -2.131952025028e-02      -2.391804895451e-06      -1.007464090050e-09       3.871669135477e-03       9.299030304086e-07       2.040983051362e-10       1.079387803646e-01      -1.455681262779e-03      -5.717539635934e-01      -3.052388537723e-02      -3.211803853714e-03 
       2.632165672521e+02       8.418051714162e-04      -2.175013550023e-02      -2.533803577298e-06      -1.101195375368e-09       3.925044051257e-03       9.808923114263e-07       2.223444572969e-10       1.071329950392e-01      -1.453322588399e-03      -5.725562559096e-01      -3.073178436610e-02      -3.249018007533e-03 
       2.637834921976e+02       8.442095626642e-04      -2.219984158074e-02      -2.687717205458e-06      -1.205995261709e-09       3.980086343003e-03       1.035877431967e-06       2.426700495033e-10       1.063097590327e-01      -1.450889258720e-03      -5.733688063004e-01      -3.094531263151e-02      -3.287447060430e-03 
       2.643638533684e+02       8.466735736626e-04      -2.266980296920e-02      -2.854795706948e-06      -1.323423366979e-09       4.036858654360e-03       1.095250554275e-06       2.653583025132e-10       1.054684470209e-01      -1.448377801598e-03      -5.741917122523e-01      -3.116471322281e-02      -3.327151904606e-03 
       2.649581688710e+02       8.491995929296e-04      -2.316126023516e-02      -3.036440035066e-06      -1.455289644809e-09       4.095424244060e-03       1.159447869902e-06       2.907363479460e-10       1.046084231632e-01      -1.445784592793e-03      -5.750250408707e-01      -3.139023814842e-02      -3.368196548925e-03 
       2.655669680199e+02       8.517900709641e-04      -2.367553287578e-02      -3.234221555187e-06      -1.603698246857e-09       4.155846470856e-03       1.228954728538e-06       3.191826321756e-10       1.037290449946e-01      -1.443105860586e-03      -5.758688224264e-01      -3.162214775020e-02      -3.410648124896e-03 
       2.661907884206e+02       8.544475086738e-04      -2.421402152556e-02      -3.449903774303e-06      -1.771099387549e-09       4.218188153567e-03       1.304311285780e-06       3.511356082872e-10       1.028296683124e-01      -1.440337693727e-03      -5.767230430048e-01      -3.186070980330e-02      -3.454576845505e-03 
       2.668301722397e+02       8.571744422858e-04      -2.477820928918e-02      -3.685466592081e-06      -1.960350627169e-09       4.282510786337e-03       1.386118682726e-06       3.871039283046e-10       1.019096532263e-01      -1.437476053634e-03      -5.775876361807e-01      -3.210619828316e-02      -3.500055903960e-03 
       2.674856614886e+02       8.599734239636e-04      -2.536966186155e-02      -3.943133206184e-06      -2.174789183942e-09       4.348873584829e-03       1.475045749274e-06       4.276783719487e-10       1.009683716004e-01      -1.434516791787e-03      -5.784624736131e-01      -3.235889172173e-02      -3.547161294890e-03 
       2.681577922989e+02       8.628469979948e-04      -2.599002618174e-02      -4.225399812739e-06      -2.418317149737e-09       4.417332354925e-03       1.571836221063e-06       4.735457829514e-10       1.000052158907e-01      -1.431455672856e-03      -5.793473546922e-01      -3.261907113031e-02      -3.595971549823e-03 
       2.688470878984e+02       8.657976712461e-04      -2.664102707097e-02      -4.535068065343e-06      -2.695501617538e-09       4.487938149790e-03       1.677316394835e-06       5.255052913641e-10       9.901960976322e-02      -1.428288405241e-03      -5.802419950454e-01      -3.288701735980e-02      -3.646567357813e-03 
       2.695540504288e+02       8.688278784272e-04      -2.732446163585e-02      -4.875280319580e-06      -3.011692075249e-09       4.560735727330e-03       1.792403167209e-06       5.844871453020e-10       9.801102025047e-02      -1.425010678878e-03      -5.811460143224e-01      -3.316300793347e-02      -3.699031071533e-03 
       2.702791512307e+02       8.719399404827e-04      -2.804219067921e-02      -5.249557321712e-06      -3.373157394323e-09       4.635761771018e-03       1.918112276675e-06       6.515744478068e-10       9.697897193422e-02      -1.421618212573e-03      -5.820589230412e-01      -3.344731318416e-02      -3.753446059734e-03 
       2.710228199585e+02       8.751360175858e-04      -2.879612699953e-02      -5.661838134104e-06      -3.787245135800e-09       4.713042917654e-03       2.055566619302e-06       7.280281434489e-10       9.592306258012e-02      -1.418106809769e-03      -5.829801092706e-01      -3.374019181365e-02      -3.809895919508e-03 
       2.717854321658e+02       8.784180551012e-04      -2.958821971643e-02      -6.116521497885e-06      -4.262565574182e-09       4.792593567560e-03       2.206004318486e-06       8.153155129061e-10       9.484298067669e-02      -1.414472425031e-03      -5.839088250229e-01      -3.404188570736e-02      -3.868463506680e-03 
       2.725672960204e+02       8.817877252503e-04      -3.042043473750e-02      -6.618508058240e-06      -4.809203200445e-09       4.874413566017e-03       2.370786321470e-06       9.151424741689e-10       9.373852387641e-02      -1.410711238789e-03      -5.848441735294e-01      -3.435261423729e-02      -3.929229818140e-03 
       2.733686379319e+02       8.852463634694e-04      -3.129473061239e-02      -7.173242071479e-06      -5.438957678711e-09       4.958485763491e-03       2.551403050628e-06       1.029489818368e-09       9.260961857804e-02      -1.406819741885e-03      -5.857850974722e-01      -3.467256794494e-02      -3.992272693920e-03 
       2.741895880906e+02       8.887949036678e-04      -3.221303032048e-02      -7.786751567664e-06      -6.165616439539e-09       5.044773598453e-03       2.749479788123e-06       1.160653524617e-09       9.145633917893e-02      -1.402794825658e-03      -5.867303696845e-01      -3.500190197861e-02      -4.057665400823e-03 
       2.750301660567e+02       8.924338129456e-04      -3.317718876498e-02      -8.465685093054e-06      -7.005259805482e-09       5.133218767729e-03       2.966780234026e-06       1.311289046532e-09       9.027892674653e-02      -1.398633877070e-03      -5.876785867156e-01      -3.534072933009e-02      -4.125475096763e-03 
       2.758902675248e+02       8.961630305992e-04      -3.418895697956e-02      -9.217343521333e-06      -7.976599289712e-09       5.223739160992e-03       3.205207847217e-06       1.484459409693e-09       8.907780549296e-02      -1.394334873509e-03      -5.886281666988e-01      -3.568911431762e-02      -4.195761256493e-03 
       2.767696531134e+02       8.999819151146e-04      -3.524994405099e-02      -1.004970515231e-05      -9.101348510720e-09       5.316227213459e-03       3.466804542479e-06       1.683686745203e-09       8.785359585671e-02      -1.389896472599e-03      -5.895773524375e-01      -3.604706667010e-02      -4.268574126281e-03 
       2.776679398907e+02       9.038892023141e-04      -3.636157790981e-02      -1.097144218679e-05      -1.040462475840e-08       5.410548817637e-03       3.753746333444e-06       1.913006649724e-09       8.660712322200e-02      -1.385318092855e-03      -5.905242202720e-01      -3.641453652886e-02      -4.343953272386e-03 
       2.785845972332e+02       9.078829817230e-04      -3.752506760686e-02      -1.199192782369e-05      -1.191537938515e-08       5.506543022652e-03       4.068335926151e-06       2.177024816160e-09       8.533942012436e-02      -1.380599975870e-03      -5.914666959839e-01      -3.679141106309e-02      -4.421926372799e-03 
       2.795189470852e+02       9.119606916714e-04      -3.874136827773e-02      -1.312123240999e-05      -1.366685258603e-08       5.604022576193e-03       4.412992050831e-06       2.480974960639e-09       8.405172196762e-02      -1.375743228025e-03      -5.924025770658e-01      -3.717751279510e-02      -4.502508287692e-03 
       2.804701698449e+02       9.161191387368e-04      -4.001115179081e-02      -1.437010909356e-05      -1.569704945237e-08       5.702775464948e-03       4.790235973024e-06       2.830777359996e-09       8.274545471434e-02      -1.370749833455e-03      -5.933295616864e-01      -3.757260022037e-02      -4.585700551752e-03 
       2.814373159814e+02       9.203545423083e-04      -4.133478504540e-02      -1.574996958486e-05      -1.804923337876e-08       5.802567463033e-03       5.202675662807e-06       3.233097228647e-09       8.142221461995e-02      -1.365622635287e-03      -5.942452832536e-01      -3.797637086336e-02      -4.671491348646e-03 
       2.824193227240e+02       9.246626017469e-04      -4.271231701522e-02      -1.727285086185e-05      -2.077243232406e-08       5.903145587327e-03       5.652988147736e-06       3.695402126146e-09       8.008374114273e-02      -1.360365286210e-03      -5.951473486612e-01      -3.838846659695e-02      -4.759855966378e-03 
       2.834150358187e+02       9.290385864623e-04      -4.414347651699e-02      -1.895137586941e-05      -2.392195688441e-08       6.004242393381e-03       6.143901187285e-06       4.226018232629e-09       7.873188327720e-02      -1.354982166094e-03      -5.960333789312e-01      -3.880848131987e-02      -4.850757790953e-03 
       2.844232348587e+02       9.334774426779e-04      -4.562768050727e-02      -2.079871047291e-05      -2.755992852572e-08       6.105580862373e-03       6.678175082620e-06       4.834185254624e-09       7.736856158521e-02      -1.349478272520e-03      -5.969010496364e-01      -3.923597045413e-02      -4.944149761597e-03 
       2.854426604980e+02       9.379739097046e-04      -4.716405195330e-02      -2.282851902243e-05      -3.175581739544e-08       6.206879591645e-03       7.258585382981e-06       5.530109929576e-09       7.599572841176e-02      -1.343859091923e-03      -5.977481286403e-01      -3.967046161283e-02      -5.039976179652e-03 
       2.864720425168e+02       9.425226413376e-04      -4.875144675060e-02      -2.505492227485e-05      -3.658699359013e-08       6.307858059599e-03       7.887907557099e-06       6.325018840431e-09       7.461532782244e-02      -1.338130456167e-03      -5.985725096098e-01      -4.011146603736e-02      -5.138174809371e-03 
       2.875101268270e+02       9.471183240170e-04      -5.038848728056e-02      -2.749245961577e-05      -4.213929459399e-08       6.408241650928e-03       8.568904078313e-06       7.231211023556e-09       7.322925792274e-02      -1.332298394875e-03      -5.993722393710e-01      -4.055848999995e-02      -5.238679111229e-03 
       2.885556997875e+02       9.517557845068e-04      -5.207359990545e-02      -3.015605675008e-05      -4.850761181746e-08       6.507766176208e-03       9.304314093218e-06       8.262110856687e-09       7.183933774844e-02      -1.326368993223e-03      -6.001455379036e-01      -4.101104545053e-02      -5.341420452850e-03 
       2.896076092703e+02       9.564300844706e-04      -5.380505479963e-02      -3.306100106034e-05      -5.579650356950e-08       6.606181750569e-03       1.009684608306e-05       9.432322382666e-09       7.044727941480e-02      -1.320348259568e-03      -6.008908109840e-01      -4.146865961872e-02      -5.446330227965e-03 
       2.906647815175e+02       9.611365975024e-04      -5.558100549218e-02      -3.622292454951e-05      -6.412083869124e-08       6.703255887447e-03       1.094917325528e-05       1.075768564958e-08       6.905466669104e-02      -1.314242009871e-03      -6.016066554389e-01      -4.193088309348e-02      -5.553341762951e-03 
       2.917262334346e+02       9.658710667784e-04      -5.739952613055e-02      -3.965779391159e-05      -7.360647510560e-08       6.798775755225e-03       1.186393130953e-05       1.225533560399e-08       6.766294031496e-02      -1.308055772830e-03      -6.022918576622e-01      -4.239729614917e-02      -5.662391937573e-03 
       2.927910806393e+02       9.706296444751e-04      -5.925864548157e-02      -4.338190779423e-05      -8.439097975151e-08       6.892549635871e-03       1.284371837919e-05       1.394376437317e-08       6.627338945248e-02      -1.301794715852e-03      -6.029453865977e-01      -4.286751337701e-02      -5.773422509119e-03 
       2.938585415396e+02       9.754089139229e-04      -6.115637666898e-02      -4.741190027015e-05      -9.662439429793e-08       6.984407642444e-03       1.389109668838e-05       1.584288738575e-08       6.488714876288e-02      -1.295463592021e-03      -6.035663823325e-01      -4.334118666857e-02      -5.886381125342e-03 
       2.949279379668e+02       9.802058965900e-04      -6.309074219367e-02      -5.176474951409e-05      -1.104700509292e-07       7.074201791092e-03       1.500859549834e-05       1.797411372369e-08       6.350520021580e-02      -1.289066706614e-03      -6.041541415366e-01      -4.381800671434e-02      -6.001222039110e-03 
       2.959986931149e+02       9.850180470594e-04      -6.505979440612e-02      -5.645779124521e-05      -1.261054441635e-07       7.161805551326e-03       1.619871509732e-05       2.036042131701e-08       6.212837852941e-02      -1.282607900044e-03      -6.047081009768e-01      -4.429770329488e-02      -6.117906567562e-03 
       2.970703274044e+02       9.898432386004e-04      -6.706163161631e-02      -6.150873612116e-05      -1.437231636134e-07       7.247112988016e-03       1.746393151886e-05       2.302643738412e-08       6.075737930672e-02      -1.276090544589e-03      -6.052278200870e-01      -4.478004459607e-02      -6.236403331665e-03 
       2.981424528257e+02       9.946797417047e-04      -6.909441015303e-02      -6.693569020422e-05      -1.635318920712e-07       7.330037601321e-03       1.880670168824e-05       2.599852440669e-08       5.939276905439e-02      -1.269517552259e-03      -6.057129633806e-01      -4.526483576474e-02      -6.356688312192e-03 
       2.992147666092e+02       9.995261993112e-04      -7.115635347349e-02      -7.275717964699e-05      -1.857574806969e-07       7.410510986681e-03       2.022946922026e-05       2.930487299652e-08       5.803499592887e-02      -1.262891389159e-03      -6.061632834623e-01      -4.575191706527e-02      -6.478744798402e-03 
       3.002870443501e+02       1.004381599257e-03      -7.324575828899e-02      -7.899217806361e-05      -2.106441043458e-07       7.488481371126e-03       2.173467042798e-05       3.297560162830e-08       5.668440100084e-02      -1.256214095782e-03      -6.065786048964e-01      -4.624116168527e-02      -6.602563233196e-03 
       3.013591330111e+02       1.009245245825e-03      -7.536099835472e-02      -8.566013674374e-05      -2.384555058339e-07       7.563912098718e-03       2.332474054646e-05       3.704286404448e-08       5.534122947153e-02      -1.249487310709e-03      -6.069588092472e-01      -4.673247337641e-02      -6.728140994987e-03 
       3.024309443529e+02       1.014116732892e-03      -7.750052697790e-02      -9.278101966899e-05      -2.694763467847e-07       7.636780135897e-03       2.500212059883e-05       4.154096635221e-08       5.400564113766e-02      -1.242712294221e-03      -6.073038215227e-01      -4.722578418402e-02      -6.855482177750e-03 
       3.035024487245e+02       1.018995918373e-03      -7.966287818956e-02      -1.003753424573e-04      -3.040136732357e-07       7.707074613619e-03       2.676926463544e-05       4.650649433150e-08       5.267772019847e-02      -1.235889952084e-03      -6.076135979348e-01      -4.772105224172e-02      -6.984597363445e-03 
       3.045736692214e+02       1.023882900038e-03      -8.184666669534e-02      -1.084642147131e-04      -3.423985055277e-07       7.774795425171e-03       2.862864718310e-05       5.197845161656e-08       5.135748440273e-02      -1.229020859245e-03      -6.078881149148e-01      -4.821825964179e-02      -7.115503389779e-03 
       3.056446765907e+02       1.028777994438e-03      -8.405058751072e-02      -1.170693883740e-04      -3.849875778100e-07       7.839951916656e-03       3.058277145873e-05       5.799841158042e-08       5.004489308342e-02      -1.222105280795e-03      -6.081273593942e-01      -4.871741056536e-02      -7.248223163011e-03 
       3.067155849250e+02       1.033681719188e-03      -8.627341555506e-02      -1.262133132947e-04      -4.321652507447e-07       7.902561677110e-03       3.263417854767e-05       6.461068530323e-08       4.873985405663e-02      -1.215143189648e-03      -6.083313201947e-01      -4.921852970527e-02      -7.382785528666e-03 
       3.077865476395e+02       1.038594776336e-03      -8.851400432532e-02      -1.359191966504e-04      -4.843455990828e-07       7.962649400973e-03       3.478545669851e-05       7.186250479350e-08       4.744223003053e-02      -1.208134283929e-03      -6.084999802829e-01      -4.972166075535e-02      -7.519225143453e-03 
       3.088577542186e+02       1.043518039063e-03      -9.077128480069e-02      -1.462110706493e-04      -5.419747165815e-07       8.020245854627e-03       3.703925168625e-05       7.980422626325e-08       4.615184394954e-02      -1.201078000708e-03      -6.086333098788e-01      -5.022686520207e-02      -7.657582414135e-03 
       3.099294277830e+02       1.048452541999e-03      -9.304426485767e-02      -1.571138708040e-04      -6.055332770784e-07       8.075386945336e-03       3.939827862212e-05       8.848955741677e-08       4.486848324803e-02      -1.193973525484e-03      -6.087312602464e-01      -5.073422145409e-02      -7.797903518738e-03 
       3.110018227932e+02       1.053399472057e-03      -9.533202789236e-02      -1.686535195144e-04      -6.755393507790e-07       8.128112852912e-03       4.186533395549e-05       9.797580705134e-08       4.359190386237e-02      -1.186819801698e-03      -6.087937579485e-01      -5.124382399664e-02      -7.940240428554e-03 
       3.120752234026e+02       1.058360162159e-03      -9.763373183337e-02      -1.808570207123e-04      -7.525515380576e-07       8.178467250044e-03       4.444330883644e-05       1.083241638083e-07       4.232183340432e-02      -1.179615536730e-03      -6.088206995352e-01      -5.175578281754e-02      -8.084651001542e-03 
       3.131499425088e+02       1.063336088115e-03      -9.994860877438e-02      -1.937525683112e-04      -8.371724767840e-07       8.226496606642e-03       4.713520427235e-05       1.196000095840e-07       4.105797346792e-02      -1.172359203863e-03      -6.088119465129e-01      -5.227022313847e-02      -8.231199162198e-03 
       3.142263208487e+02       1.068328865677e-03      -1.022759639078e-01      -2.073696626699e-04      -9.300527290510e-07       8.272249542583e-03       4.994414671448e-05       1.318732660963e-07       3.980000186919e-02      -1.165049044447e-03      -6.087673204653e-01      -5.278728514474e-02      -8.379955085700e-03 
       3.153047266064e+02       1.073340249943e-03      -1.046151748287e-01      -2.217392414831e-04      -1.031895133168e-06       8.315776248246e-03       5.287340530607e-05       1.452187835788e-07       3.854757427841e-02      -1.157683066998e-03      -6.086865982669e-01      -5.330712394132e-02      -8.530995453353e-03 
       3.163855555525e+02       1.078372137225e-03      -1.069656913176e-01      -2.368938277196e-04      -1.143459696068e-06       8.357127966684e-03       5.592641114490e-05       1.597167785287e-07       3.730032525081e-02      -1.150259042978e-03      -6.085695072624e-01      -5.382990975030e-02      -8.684403789136e-03 
       3.174692312184e+02       1.083426567115e-03      -1.093270345670e-01      -2.528676898866e-04      -1.265569055376e-06       8.396356512667e-03       5.910677741972e-05       1.754533209993e-07       3.605786925325e-02      -1.142774502559e-03      -6.084157203594e-01      -5.435582811416e-02      -8.840270813082e-03 
       3.185562054596e+02       1.088505726399e-03      -1.116987966514e-01      -2.696970207838e-04      -1.399114623595e-06       8.433513840020e-03       6.241832150676e-05       1.925208823888e-07       3.481980128823e-02      -1.135226727848e-03      -6.082248509470e-01      -5.488508027818e-02      -8.998694864931e-03 
       3.196469594028e+02       1.093611954817e-03      -1.140806402509e-01      -2.874201371709e-04      -1.545063516379e-06       8.468651651378e-03       6.586508928280e-05       2.110189525120e-07       3.358569714595e-02      -1.127612743559e-03      -6.079964475428e-01      -5.541788375255e-02      -9.159782403420e-03 
       3.207420044648e+02       1.098747751244e-03      -1.164722979607e-01      -3.060776977204e-04      -1.704466336997e-06       8.501821035670e-03       6.945138091110e-05       2.310547302870e-07       3.235511365774e-02      -1.119929307229e-03      -6.077299881458e-01      -5.595447290495e-02      -9.323648540860e-03 
       3.218418836743e+02       1.103915781384e-03      -1.188735716891e-01      -3.257129448123e-04      -1.878465965702e-06       8.533072138308e-03       7.318177896066e-05       2.527439014244e-07       3.112758870227e-02      -1.112172897306e-03      -6.074248741962e-01      -5.649509969692e-02      -9.490417650861e-03 
       3.229471732638e+02       1.109118886831e-03      -1.212843320675e-01      -3.463719723841e-04      -2.068307496065e-06       8.562453858709e-03       7.706117900438e-05       2.762115146058e-07       2.990264102290e-02      -1.104339699326e-03      -6.070804240667e-01      -5.704003454990e-02      -9.660224050177e-03 
       3.240584843804e+02       1.114360094834e-03      -1.237045175226e-01      -3.681040197627e-04      -2.275349456734e-06       8.590013567562e-03       8.109482239232e-05       3.015929662106e-07       2.867977004377e-02      -1.096425591195e-03      -6.066958660567e-01      -5.758956726700e-02      -9.833212736883e-03 
       3.251764650682e+02       1.119642629477e-03      -1.261341333228e-01      -3.909617970012e-04      -2.501076527750e-06       8.615796845177e-03       8.528833192918e-05       3.290351112533e-07       2.745845553175e-02      -1.088426126471e-03      -6.062703307804e-01      -5.814400808627e-02      -1.000954021346e-02 
       3.263018024221e+02       1.124969923835e-03      -1.285732503463e-01      -4.150018430905e-04      -2.747113949694e-06       8.639847235003e-03       8.964775035229e-05       3.586975153914e-07       2.623815723574e-02      -1.080336516324e-03      -6.058028429023e-01      -5.870368881619e-02      -1.018937538554e-02 
       3.274352249124e+02       1.130345633125e-03      -1.310220035243e-01      -4.402849202287e-04      -3.015243867677e-06       8.662206009659e-03       9.417958181857e-05       3.907538666838e-07       2.501831452652e-02      -1.072151610227e-03      -6.052923121540e-01      -5.926896405131e-02      -1.037290054165e-02 
       3.285775049951e+02       1.135773649412e-03      -1.334805901660e-01      -4.668764505410e-04      -3.307423920926e-06       8.682911949028e-03       9.889083713270e-05       4.253935721775e-07       2.379834593134e-02      -1.063865874451e-03      -6.047375235003e-01      -5.984021252632e-02      -1.056031243999e-02 
       3.297294618173e+02       1.141258116999e-03      -1.359492676845e-01      -4.948469951923e-04      -3.625808361479e-06       8.702001123578e-03       1.037890822324e-04       4.628235589713e-07       2.257764879848e-02      -1.055473369821e-03      -6.041371264550e-01      -6.041783851025e-02      -1.075182347811e-02 
       3.308919639771e+02       1.146803448319e-03      -1.384283505807e-01      -5.242727787747e-04      -3.972772053404e-06       8.719506680852e-03       1.088824899670e-04       5.032703052836e-07       2.135559915115e-02      -1.046967729011e-03      -6.034896235060e-01      -6.100227321917e-02      -1.094766294587e-02 
       3.320659304113e+02       1.152414331137e-03      -1.409182025405e-01      -5.552362109952e-04      -4.350937118836e-06       8.735458609096e-03       1.141798865200e-04       5.469820571862e-07       2.013155375316e-02      -1.038342147630e-03      -6.027933587716e-01      -6.159397527003e-02      -1.114807803629e-02 
       3.332523421049e+02       1.158095787809e-03      -1.434192504331e-01      -5.878267508294e-04      -4.763206930094e-06       8.749883641219e-03       1.196908506897e-04       5.942317517180e-07       1.890484121810e-02      -1.029589295686e-03      -6.020464990974e-01      -6.219343657761e-02      -1.135333680162e-02 
       3.344522363334e+02       1.163853151432e-03      -1.459319600425e-01      -6.221413774987e-04      -5.212799036142e-06       8.762804907410e-03       1.254257392292e-04       6.453196470973e-07       1.767477172729e-02      -1.020701357253e-03      -6.012470241285e-01      -6.280117943503e-02      -1.156372824395e-02 
       3.356667138089e+02       1.169692103966e-03      -1.484568380649e-01      -6.582854570960e-04      -5.703287048317e-06       8.774241771437e-03       1.313957733744e-04       7.005767949411e-07       1.644063357177e-02      -1.011669975726e-03      -6.003927078656e-01      -6.341776006031e-02      -1.177956469756e-02 
       3.368969425428e+02       1.175618699094e-03      -1.509944257127e-01      -6.963736026011e-04      -6.238647453669e-06       8.784209604723e-03       1.376131160251e-04       7.603688482031e-07       1.520169357729e-02      -1.002486223169e-03      -5.994811006031e-01      -6.404377046328e-02      -1.200118378803e-02 
       3.381441618017e+02       1.181639385987e-03      -1.535452909581e-01      -7.365306180547e-04      -6.823313224385e-06       8.792719555590e-03       1.440909544157e-04       8.251003806870e-07       1.395719788298e-02      -9.931405692187e-04      -5.985095093278e-01      -6.467984032071e-02      -1.222895054575e-02 
       3.394096864676e+02       1.187761035507e-03      -1.561100200126e-01      -7.788925461355e-04      -7.462235438994e-06       8.799778303876e-03       1.508435904079e-04       8.952198084378e-07       1.270637280740e-02      -9.836228472966e-04      -5.974749762113e-01      -6.532663900932e-02      -1.246325974539e-02 
