# dimensionless [l(l+1)/2pi] C_l's for tensor mode
# for l=2 to 500, i.e. number of multipoles equal to 499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   70       3.046157228892e-12       1.058343514465e-15      -3.926692950845e-14       8.324837094003e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   71       2.982654051302e-12       1.074752892298e-15      -3.947679884767e-14       8.403481859140e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   72       2.919409993537e-12       1.090805548301e-15      -3.965687096832e-14       8.477747469710e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   73       2.856458557554e-12       1.106489341336e-15      -3.980728788359e-14       8.547597505673e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   74       2.793804812340e-12       1.121792602574e-15      -3.992828486607e-14       8.613003539014e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   75       2.731423853748e-12       1.136704151723e-15      -4.002019315235e-14       8.673945308088e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   76       2.669289247184e-12       1.151213167373e-15      -4.008338034998e-14       8.730407768144e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   77       2.607467748147e-12       1.165308734884e-15      -4.011805313420e-14       8.782371236604e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   78       2.546039136527e-12       1.178980245151e-15      -4.012442331845e-14       8.829819759117e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   79       2.485066855729e-12       1.192217546194e-15      -4.010276836404e-14       8.872744182439e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   80       2.424597087331e-12       1.205010956394e-15      -4.005343280717e-14       8.911142264711e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   81       2.364657825755e-12       1.217351277729e-15      -3.997682968608e-14       8.945018785745e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   82       2.305257952922e-12       1.229229809008e-15      -3.987344196802e-14       8.974385657302e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   83       2.246386312921e-12       1.240638359113e-15      -3.974382397642e-14       8.999262033374e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   84       2.188031123182e-12       1.251569273071e-15      -3.958855741189e-14       9.019672382924e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   85       2.130243932310e-12       1.262015486284e-15      -3.940810791237e-14       9.035640099440e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   86       2.073084617842e-12       1.271970503598e-15      -3.920294721963e-14       9.047193029251e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   87       2.016601417506e-12       1.281428400520e-15      -3.897359712519e-14       9.054365489789e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   88       1.960830345673e-12       1.290383836662e-15      -3.872063013423e-14       9.057198345628e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   89       1.905794609809e-12       1.298832069196e-15      -3.844467012959e-14       9.055739084518e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   90       1.851504026929e-12       1.306768966308e-15      -3.814639303567e-14       9.050041893427e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   91       1.797954440052e-12       1.314191020647e-15      -3.782652748240e-14       9.040167734570e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   92       1.745127134651e-12       1.321095362781e-15      -3.748585546920e-14       9.026184421455e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   93       1.693005228021e-12       1.327479489649e-15      -3.712516314744e-14       9.008162464303e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   94       1.641626924543e-12       1.333340373995e-15      -3.674508325836e-14       8.986161726425e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   95       1.591039228368e-12       1.338675245246e-15      -3.634623011514e-14       8.960242892211e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   96       1.541281338303e-12       1.343481871980e-15      -3.592924735234e-14       8.930471536644e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   97       1.492384297256e-12       1.347758571470e-15      -3.549480790513e-14       8.896918143267e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   98       1.444370641667e-12       1.351504219222e-15      -3.504361398858e-14       8.859658122144e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   99       1.397254050951e-12       1.354718258513e-15      -3.457639707680e-14       8.818771827825e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  100       1.351038996930e-12       1.357400709936e-15      -3.409391788224e-14       8.774344577310e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  101       1.305720393277e-12       1.359552180934e-15      -3.359696633491e-14       8.726466668012e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  102       1.261283244949e-12       1.361173875347e-15      -3.308636156158e-14       8.675233395722e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  103       1.217702297625e-12       1.362267602945e-15      -3.256295186503e-14       8.620745072574e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  104       1.174954910804e-12       1.362835566674e-15      -3.202757599488e-14       8.563103069149e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  105       1.133062412626e-12       1.362879671105e-15      -3.148094104635e-14       8.502397293210e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  106       1.092053703942e-12       1.362402137916e-15      -3.092372795190e-14       8.438717045142e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  107       1.051952330743e-12       1.361405726858e-15      -3.035662827598e-14       8.372154817353e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  108       1.012776278914e-12       1.359893742856e-15      -2.978034376890e-14       8.302806268541e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  109       9.745377689869e-13       1.357870043101e-15      -2.919558592069e-14       8.230770197973e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  110       9.372430508920e-13       1.355339044150e-15      -2.860307551496e-14       8.156148519755e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  111       9.008921987106e-13       1.352305729024e-15      -2.800354218277e-14       8.079046237107e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  112       8.654789054278e-13       1.348775654303e-15      -2.739772395650e-14       7.999571416634e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  113       8.309902776852e-13       1.344754957223e-15      -2.678636682371e-14       7.917835162600e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  114       7.974066305328e-13       1.340250362776e-15      -2.617022428098e-14       7.833951591204e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  115       7.647012821824e-13       1.335269190805e-15      -2.555005688780e-14       7.748037804849e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  116       7.328498657596e-13       1.329819001793e-15      -2.492660891899e-14       7.660210099398e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  117       7.018599877478e-13       1.323906470205e-15      -2.430053605524e-14       7.570572117798e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  118       6.717448068126e-13       1.317538386855e-15      -2.367246802241e-14       7.479225201147e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  119       6.425137196653e-13       1.310722011819e-15      -2.304303006477e-14       7.386271968443e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  120       6.141722399627e-13       1.303465078336e-15      -2.241284229635e-14       7.291816257552e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  121       5.867218772061e-13       1.295775796711e-15      -2.178251905235e-14       7.195963066176e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  122       5.601600156407e-13       1.287662858218e-15      -2.115266824048e-14       7.098818492818e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  123       5.344797931550e-13       1.279135439002e-15      -2.052389069238e-14       7.000489677747e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  124       5.096699801798e-13       1.270203203981e-15      -1.989677951494e-14       6.901084743968e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  125       4.857148585876e-13       1.260876310752e-15      -1.927191944173e-14       6.800712738181e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  126       4.625941005923e-13       1.251165413488e-15      -1.864988618433e-14       6.699483571757e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  127       4.402826476478e-13       1.241081666844e-15      -1.803124578374e-14       6.597507961695e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  128       4.187505893478e-13       1.230636729860e-15      -1.741655396173e-14       6.494897371595e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  129       3.979705085656e-13       1.219842308866e-15      -1.680634862862e-14       6.391760993069e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  130       3.779406851200e-13       1.208708721217e-15      -1.620112785504e-14       6.288196440975e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  131       3.586642205742e-13       1.197246180641e-15      -1.560136824661e-14       6.184297921131e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  132       3.401417331603e-13       1.185465244708e-15      -1.500753088025e-14       6.080159018937e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  133       3.223712901040e-13       1.173376815435e-15      -1.442006060651e-14       5.975872619170e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  134       3.053483399500e-13       1.160992139888e-15      -1.383938535204e-14       5.871530825771e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  135       2.890656448868e-13       1.148322810789e-15      -1.326591542196e-14       5.767224881633e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  136       2.735132130713e-13       1.135380767115e-15      -1.270004280226e-14       5.663045088389e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  137       2.586782309545e-13       1.122178294707e-15      -1.214214046225e-14       5.559080726205e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  138       2.445449956061e-13       1.108728026871e-15      -1.159256165690e-14       5.455419973564e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  139       2.310948470395e-13       1.095042944983e-15      -1.105163922930e-14       5.352149827056e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  140       2.183061005366e-13       1.081136379089e-15      -1.051968491303e-14       5.249356021168e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  141       2.061539789733e-13       1.067022008517e-15      -9.996988634570e-15       5.147122948073e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  142       1.946105451440e-13       1.052713862471e-15      -9.483817815732e-15       5.045533577416e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  143       1.836446340869e-13       1.038226320644e-15      -8.980416676029e-15       4.944669376105e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  144       1.732277034207e-13       1.023573536345e-15      -8.487020240982e-15       4.844609104534e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  145       1.633521772620e-13       1.008767640529e-15      -8.003899396157e-15       4.745425240817e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  146       1.540147905448e-13       9.938203610356e-16      -7.531318969427e-15       4.647187049915e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  147       1.452108000334e-13       9.787435814682e-16      -7.069522816287e-15       4.549961589641e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  148       1.369339506590e-13       9.635493384780e-16      -6.618733206770e-15       4.453813623995e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  149       1.291764418566e-13       9.482498190502e-16      -6.179150212373e-15       4.358805536493e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  150       1.219288939010e-13       9.328573577887e-16      -5.750951092976e-15       4.264997243503e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  151       1.151803142439e-13       9.173844342010e-16      -5.334289683761e-15       4.172446107571e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  152       1.089180638499e-13       9.018436699837e-16      -4.929295782138e-15       4.081206850756e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
