# Table of selected background quantitites
# All densities are mutiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:lum. dist.gw           9:comov.snd.hrz.        10:(.)rho_g              11:(.)rho_b              12:(.)rho_cdm            13:(.)rho_ncdm[0]        14:(.)rho_ur             15:(.)rho_crit           16:U                     17:U_prime               18:V                     19:V_prime               20:gr.fac. D             21:gr.fac. f          
       2.561982322141e+02       3.860636183730e-03       7.553016773248e+02       5.388769392046e-01       1.341408296590e+04       5.215464682793e+01       3.450078425602e+06       3.450078425602e+06       3.209095066389e+02       1.204951729723e-02       4.204468377675e-02       2.265983182385e-01       9.678291115413e-03       1.754118007136e-05       2.903883556065e-01       4.638305049888e+00       3.731612366861e-03       4.896684119131e-08       3.633618067856e-10       8.592690822877e+04       1.117741194171e+00 
       2.544074600148e+02       3.903152276135e-03       7.586426769010e+02       5.331348855721e-01       1.341074196632e+04       5.250724456342e+01       3.425203542531e+06       3.425203542531e+06       3.219224670226e+02       1.171742129001e-02       4.117256150892e-02       2.218980464934e-01       9.427715176462e-03       1.705772868323e-05       2.842328062139e-01       4.650753725436e+00       3.720465051689e-03       5.019342982909e-08       3.709234644748e-10       8.660037751902e+04       1.117032920023e+00 
       2.526291548276e+02       3.946126282163e-03       7.619961476051e+02       5.274548725631e-01       1.340738849562e+04       5.286217392763e+01       3.400504612588e+06       3.400504612588e+06       3.229366368919e+02       1.139447790085e-02       4.031852876427e-02       2.172952675859e-01       9.183776703687e-03       1.658760129121e-05       2.782086425905e-01       4.663211526625e+00       3.709341577756e-03       5.145021322898e-08       3.786396569893e-10       8.727869492764e+04       1.116328020263e+00 
       2.508632298782e+02       3.989563063243e-03       7.653621305093e+02       5.218362158124e-01       1.340402251271e+04       5.321944977514e+01       3.375980403412e+06       3.375980403412e+06       3.239520111014e+02       1.108043489083e-02       3.948221034899e-02       2.127879594225e-01       8.946296987780e-03       1.613043069649e-05       2.723130361334e-01       4.675678408127e+00       3.698241970547e-03       5.273792300162e-08       3.865134918028e-10       8.796189378048e+04       1.115626485565e+00 
       2.491095989962e+02       4.033467532075e-03       7.687406668311e+02       5.162782387265e-01       1.340064397639e+04       5.357908704893e+01       3.351629691225e+06       3.351629691225e+06       3.249685845097e+02       1.077504697224e-02       3.866323885067e-02       2.083741418471e-01       8.715102181891e-03       1.568585981954e-05       2.665432197826e-01       4.688154324762e+00       3.687166254798e-03       5.405730823624e-08       3.945481380031e-10       8.865000763461e+04       1.114928306573e+00 
       2.473681766103e+02       4.077844653164e-03       7.721317979337e+02       5.107802723917e-01       1.339725284529e+04       5.394110078082e+01       3.327451260771e+06       3.327451260771e+06       3.259863519790e+02       1.047807561704e-02       3.786125447692e-02       2.040518757716e-01       8.490023168515e-03       1.525354142129e-05       2.608964866645e-01       4.700639231497e+00       3.676114454505e-03       5.540913591312e-08       4.027468274993e-10       8.934307027997e+04       1.114233473902e+00 
       2.456388777451e+02       4.122699443367e-03       7.755355653270e+02       5.053416554836e-01       1.339384907789e+04       5.430550609193e+01       3.303443905259e+06       3.303443905259e+06       3.270053083759e+02       1.018928887058e-02       3.707590489735e-02       1.998192623239e-01       8.270895430035e-03       1.483313783192e-05       2.553701887669e-01       4.713133083448e+00       3.665086592927e-03       5.679419132570e-08       4.111128562521e-10       9.004111574101e+04       1.113541978133e+00 
       2.439216180161e+02       4.168036972446e-03       7.789520106674e+02       4.999617341781e-01       1.339043263255e+04       5.467231819314e+01       3.279606426300e+06       3.279606426300e+06       3.280254485710e+02       9.908461170446e-03       3.630684508882e-02       1.956744420140e-01       8.057558922822e-03       1.442432068717e-05       2.499617356423e-01       4.725635835879e+00       3.654082692589e-03       5.821327851261e-08       4.196495855287e-10       9.074417827839e+04       1.112853809821e+00 
       2.422163136260e+02       4.213862363624e-03       7.823811757593e+02       4.946398620625e-01       1.338700346746e+04       5.504155238553e+01       3.255937633855e+06       3.255937633855e+06       3.290467674397e+02       9.635373170351e-03       3.555373718388e-02       1.916155939176e-01       7.849857954790e-03       1.402677067195e-05       2.446685931412e-01       4.738147444203e+00       3.643102775290e-03       5.966722069963e-08       4.283604431812e-10       9.145229239065e+04       1.112168959492e+00 
       2.405228813607e+02       4.260180794146e-03       7.858231025548e+02       4.893754000490e-01       1.338356154067e+04       5.541322406086e+01       3.232436346170e+06       3.232436346170e+06       3.300692598619e+02       9.369811568791e-03       3.481625032243e-02       1.876409348760e-01       7.647641066313e-03       1.364017727089e-05       2.394882821731e-01       4.750667863980e+00       3.632146862107e-03       6.115686075214e-08       4.372489249501e-10       9.216549281587e+04       1.111487417643e+00 
       2.388412385849e+02       4.306997495851e-03       7.892778331550e+02       4.841677162877e-01       1.338010681007e+04       5.578734870205e+01       3.209101389724e+06       3.209101389724e+06       3.310929207226e+02       9.111568942497e-03       3.409406050633e-02       1.837487187127e-01       7.450760914418e-03       1.326423852595e-05       2.344183774952e-01       4.763197050921e+00       3.621214973398e-03       6.268306163799e-08       4.463185957934e-10       9.288381453343e+04       1.110809174746e+00 
       2.371713032383e+02       4.354317755745e-03       7.927454098100e+02       4.790161860823e-01       1.337663923341e+04       5.616394188357e+01       3.185931599170e+06       3.185931599170e+06       3.321177449116e+02       8.860443584436e-03       3.338685045715e-02       1.799372354670e-01       7.259074160148e-03       1.289866080050e-05       2.294565065288e-01       4.775734960885e+00       3.610307128806e-03       6.424670690127e-08       4.555730912411e-10       9.360729276566e+04       1.110134221245e+00 
       2.355129938317e+02       4.402146916584e-03       7.962258749198e+02       4.739201918056e-01       1.337315876830e+04       5.654301927198e+01       3.162925817278e+06       3.162925817278e+06       3.331437273241e+02       8.616239346298e-03       3.269430947678e-02       1.762048106426e-01       7.072441359025e-03       1.254315855010e-05       2.246003482011e-01       4.788281549881e+00       3.599423347268e-03       6.584870114708e-08       4.650161187758e-10       9.433596297960e+04       1.109462547560e+00 
       2.338662294429e+02       4.450490377456e-03       7.997192710347e+02       4.688791228168e-01       1.336966537219e+04       5.692459662635e+01       3.140082894878e+06       3.140082894878e+06       3.341708628609e+02       8.378765485303e-03       3.201613331099e-02       1.725498044721e-01       6.890726854517e-03       1.219745409944e-05       2.198476318135e-01       4.800836774066e+00       3.588563647016e-03       6.748997053757e-08       4.746514592406e-10       9.506986088876e+04       1.108794144086e+00 
       2.322309297124e+02       4.499353594382e-03       8.032256408560e+02       4.638923753792e-01       1.336615900236e+04       5.730868979876e+01       3.117401690806e+06       3.117401690806e+06       3.351991464281e+02       8.147836515252e-03       3.135202401575e-02       1.689706111970e-01       6.713798674432e-03       1.186127742552e-05       2.151961359350e-01       4.813400589748e+00       3.577728045582e-03       6.917146329964e-08       4.844829682736e-10       9.580902245482e+04       1.108129001195e+00 
       2.306070148404e+02       4.548742080906e-03       8.067450272366e+02       4.589593525796e-01       1.336263961598e+04       5.769531473472e+01       3.094881071846e+06       3.094881071846e+06       3.362285729379e+02       7.923272061662e-03       3.070168982644e-02       1.654656583622e-01       6.541528430153e-03       1.153436594675e-05       2.106436873203e-01       4.825972953386e+00       3.566916559806e-03       7.089415024440e-08       4.945145777709e-10       9.655348388945e+04       1.107467109234e+00 
       2.289944055819e+02       4.598661408710e-03       8.102774731815e+02       4.540794642478e-01       1.335910717004e+04       5.808448747369e+01       3.072519912677e+06       3.072519912677e+06       3.372591373082e+02       7.704896720902e-03       3.006484502962e-02       1.620334061254e-01       6.373791218641e-03       1.121646431792e-05       2.061881598516e-01       4.838553821586e+00       3.556129205837e-03       7.265902529876e-08       5.047502973773e-10       9.730328165604e+04       1.106808458530e+00 
       2.273930232434e+02       4.649117208222e-03       8.138230218483e+02       4.492521268781e-01       1.335556162137e+04       5.847622414953e+01       3.050317095819e+06       3.050317095819e+06       3.382908344632e+02       7.492539923216e-03       2.944120983761e-02       1.586723465809e-01       6.210465527128e-03       1.090732423076e-05       2.018274735045e-01       4.851143151105e+00       3.545365999137e-03       7.446710604941e-08       5.151942160063e-10       9.805845247150e+04       1.106153039388e+00 
       2.258027896792e+02       4.700115169231e-03       8.173817165479e+02       4.444767635511e-01       1.335200292667e+04       5.887054099094e+01       3.028271511575e+06       3.028271511575e+06       3.393236593336e+02       7.286035799507e-03       2.883051026551e-02       1.553810030969e-01       6.051433140427e-03       1.060670422000e-05       1.975595933369e-01       4.863740898852e+00       3.534626954492e-03       7.631943429948e-08       5.258505033894e-10       9.881903330809e+04       1.105500842091e+00 
       2.242236272871e+02       4.751661041519e-03       8.209536007451e+02       4.397528038565e-01       1.334843104248e+04       5.926745432200e+01       3.006382057978e+06       3.006382057978e+06       3.403576068562e+02       7.085223051807e-03       2.823247801095e-02       1.521579296673e-01       5.896579050783e-03       1.031436947487e-05       1.933825284996e-01       4.876347021885e+00       3.523912086011e-03       7.821707663815e-08       5.367234116551e-10       9.958506139519e+04       1.104851856902e+00 
       2.226554590049e+02       4.803760635490e-03       8.245387180591e+02       4.350796838169e-01       1.334484592516e+04       5.966698056258e+01       2.984647640742e+06       2.984647640742e+06       3.413926719750e+02       6.889944827300e-03       2.764685033620e-02       1.490017102766e-01       5.745791370199e-03       1.003009165564e-05       1.892943312702e-01       4.888961477411e+00       3.513221407130e-03       8.016112502354e-08       5.478172769390e-10       1.003565742212e+05       1.104206074065e+00 
       2.210982083067e+02       4.856419822805e-03       8.281371122643e+02       4.304568458130e-01       1.334124753096e+04       6.006913622884e+01       2.963067173202e+06       2.963067173202e+06       3.424288496403e+02       6.700048595832e-03       2.707336995274e-02       1.459109582775e-01       5.598961245171e-03       9.753648715321e-06       1.852930961073e-01       4.901584222790e+00       3.502554930623e-03       8.215269737916e-08       5.591365210247e-10       1.011336095352e+05       1.103563483807e+00 
       2.195517991990e+02       4.909644537033e-03       8.317488272905e+02       4.258837385088e-01       1.333763581593e+04       6.047393793373e+01       2.941639576264e+06       2.941639576264e+06       3.434661348098e+02       6.515386030788e-03       2.651178490831e-02       1.428843157823e-01       5.455982773759e-03       9.484824726279e-06       1.813769587262e-01       4.914215215531e+00       3.491912668602e-03       8.419293820425e-08       5.706856530164e-10       1.019162053491e+05       1.102924076334e+00 
       2.180161562170e+02       4.963440774298e-03       8.353739072238e+02       4.213598167786e-01       1.333401073600e+04       6.088140238743e+01       2.920363778355e+06       2.920363778355e+06       3.445045224483e+02       6.335812893251e-03       2.596184847617e-02       1.399204530661e-01       5.316752924939e-03       9.223409711567e-06       1.775440951957e-01       4.926854413295e+00       3.481294632520e-03       8.628301919834e-08       5.824692710441e-10       1.027043999393e+05       1.102287841836e+00 
       2.164912044213e+02       5.017814593942e-03       8.390123963072e+02       4.168845416343e-01       1.333037224691e+04       6.129154639785e+01       2.899238715366e+06       2.899238715366e+06       3.455440075279e+02       6.161188919355e-03       2.542331904682e-02       1.370180679831e-01       5.181171460157e-03       8.969199480956e-06       1.737927210536e-01       4.939501773892e+00       3.470700833183e-03       8.842413990036e-08       5.944920640019e-10       1.034982318484e+05       1.101654770486e+00 
       2.149768693937e+02       5.072772119185e-03       8.426643389409e+02       4.124573801538e-01       1.332672030428e+04       6.170438687110e+01       2.878263330604e+06       2.878263330604e+06       3.465845850282e+02       5.991377710745e-03       2.489596002179e-02       1.341758853943e-01       5.049140857050e-03       8.721995471460e-06       1.701210904433e-01       4.952157255284e+00       3.460131280746e-03       9.061752834251e-08       6.067588133192e-10       1.042977398876e+05       1.101024852443e+00 
       2.134730772339e+02       5.128319537805e-03       8.463297796834e+02       4.080778054104e-01       1.332305486354e+04       6.211994081200e+01       2.857436574739e+06       2.857436574739e+06       3.476262499365e+02       5.826246628051e-03       2.437953970975e-02       1.313926566077e-01       4.920566235248e-03       8.481604592268e-06       1.665274952686e-01       4.964820815584e+00       3.449585984726e-03       9.286444171953e-08       6.192743947670e-10       1.051029631382e+05       1.100398077847e+00 
       2.119797545558e+02       5.184463102811e-03       8.500087632516e+02       4.037452964028e-01       1.331937587997e+04       6.253822532450e+01       2.836757405752e+06       2.836757405752e+06       3.486689972479e+02       5.665666687298e-03       2.387383122475e-02       1.286671588295e-01       4.795355284215e-03       8.247839073940e-06       1.630102643674e-01       4.977492413055e+00       3.439064953999e-03       9.516616707335e-08       6.320437802989e-10       1.059139409535e+05       1.099774436826e+00 
       2.104968284840e+02       5.241209133135e-03       8.537013345216e+02       3.994593379862e-01       1.331568330870e+04       6.295925761225e+01       2.816224788887e+06       2.816224788887e+06       3.497128219656e+02       5.509512459174e-03       2.337861238656e-02       1.259981946272e-01       4.673418193075e-03       8.020516321761e-06       1.595677627044e-01       4.990172006112e+00       3.428568196812e-03       9.752402199381e-08       6.450720399270e-10       1.067307129610e+05       1.099153919494e+00 
       2.090242266502e+02       5.298564014324e-03       8.574075385293e+02       3.952194208039e-01       1.331197710469e+04       6.338305497900e+01       2.795837696598e+06       2.795837696598e+06       3.507577191008e+02       5.357661971069e-03       2.289366562305e-02       1.233845914038e-01       4.554667582355e-03       7.799458773142e-06       1.561983905806e-01       5.002859553321e+00       3.418095720782e-03       9.993935533553e-08       6.583643436352e-10       1.075533190642e+05       1.098536515950e+00 
       2.075618771895e+02       5.356534199241e-03       8.611274204713e+02       3.910250412202e-01       1.330825722275e+04       6.380963482916e+01       2.775595108498e+06       2.775595108498e+06       3.518036836731e+02       5.209996611820e-03       2.241877787467e-02       1.208252008824e-01       4.439018437603e-03       7.584493758943e-06       1.529005828612e-01       5.015555013396e+00       3.407647532904e-03       1.024135479516e-07       6.719259633288e-10       1.083817994445e+05       1.097922216281e+00 
       2.061097087374e+02       5.415126208775e-03       8.648610257048e+02       3.868757012536e-01       1.330452361752e+04       6.423901466823e+01       2.755496011314e+06       2.755496011314e+06       3.528507107105e+02       5.066401039070e-03       2.195374050081e-02       1.183188986019e-01       4.326388044829e-03       7.375453368618e-06       1.496728082205e-01       5.028258345207e+00       3.397223639556e-03       1.049480134442e-07       6.857622748215e-10       1.092161945632e+05       1.097311010563e+00 
       2.046676504257e+02       5.474346632558e-03       8.686083997489e+02       3.827709085115e-01       1.330077624347e+04       6.467121210332e+01       2.735539398833e+06       2.735539398833e+06       3.538987952498e+02       4.926763089196e-03       2.149834918820e-02       1.158645834231e-01       4.216695927713e-03       7.172174319081e-06       1.465135684027e-01       5.040969507772e+00       3.386824046500e-03       1.075441989326e-07       6.998787598616e-10       1.100565451636e+05       1.096702888857e+00 
       2.032356318794e+02       5.534202129687e-03       8.723695882848e+02       3.787101761248e-01       1.329701505494e+04       6.510624484363e+01       2.715724271855e+06       2.715724271855e+06       3.549479323361e+02       4.790973689699e-03       2.105240386114e-02       1.134611770454e-01       4.109863786538e-03       6.974497827186e-06       1.434213975005e-01       5.053688460260e+00       3.376448758892e-03       1.102035858394e-07       7.142810081966e-10       1.109028922730e+05       1.096097841218e+00 
       2.018135832134e+02       5.594699429459e-03       8.761446371567e+02       3.746930226838e-01       1.329324000606e+04       6.554413070094e+01       2.696049638145e+06       2.696049638145e+06       3.559981170240e+02       4.658926774028e-03       2.061570859362e-02       1.111076235325e-01       4.005815438797e-03       6.782269485708e-06       1.403948612479e-01       5.066415161991e+00       3.366097781283e-03       1.129276906945e-07       7.289747196784e-10       1.117552772045e+05       1.095495857686e+00 
       2.004014350286e+02       5.655845332105e-03       8.799335923721e+02       3.707189721754e-01       1.328945105085e+04       6.598488759012e+01       2.676514512383e+06       2.676514512383e+06       3.570493443767e+02       4.530519198739e-03       2.018807152325e-02       1.088028888489e-01       3.904476761425e-03       6.595339142764e-06       1.374325563308e-01       5.079149572438e+00       3.355771117625e-03       1.157180659579e-07       7.439657064081e-10       1.126137415593e+05       1.094896928294e+00 
       1.989991184090e+02       5.717646709543e-03       8.837365001028e+02       3.667875539196e-01       1.328564814312e+04       6.642853352959e+01       2.657117916115e+06       2.657117916115e+06       3.581016094667e+02       4.405650662936e-03       1.976930476703e-02       1.065459604058e-01       3.805775634622e-03       6.413560784534e-06       1.345331097103e-01       5.091891651222e+00       3.345468771275e-03       1.185763008620e-07       7.592598949235e-10       1.134783272286e+05       1.094301043066e+00 
       1.976065649181e+02       5.780110506127e-03       8.875534066851e+02       3.628983025085e-01       1.328183123654e+04       6.687508664184e+01       2.637858877710e+06       2.637858877710e+06       3.591549073759e+02       4.284223629944e-03       1.935922433874e-02       1.043358466162e-01       3.709641887207e-03       6.236792421230e-06       1.316951779636e-01       5.104641358117e+00       3.335190745000e-03       1.215040222730e-07       7.748633284279e-10       1.143490763955e+05       1.093708192016e+00 
       1.962237065958e+02       5.843243739418e-03       8.913843586207e+02       3.590507577448e-01       1.327800028460e+04       6.732456515390e+01       2.618736432308e+06       2.618736432308e+06       3.602092331957e+02       4.166143251125e-03       1.895765006819e-02       1.021715764594e-01       3.616007243481e-03       6.064895976196e-06       1.289174466371e-01       5.117398653047e+00       3.324937040985e-03       1.245028955722e-07       7.907821690621e-10       1.152260315375e+05       1.093118365149e+00 
       1.948504759546e+02       5.907053500944e-03       8.952294025773e+02       3.552444645813e-01       1.327415524064e+04       6.777698739788e+01       2.599749621775e+06       2.599749621775e+06       3.612645820271e+02       4.051317291803e-03       1.856440552207e-02       1.000521990541e-01       3.524805271534e-03       5.897737178076e-06       1.261986296156e-01       5.130163496087e+00       3.314707660831e-03       1.275746255585e-07       8.070227002209e-10       1.161092354283e+05       1.092531552466e+00 
       1.934868059769e+02       5.971546956990e-03       8.990885853891e+02       3.514789730616e-01       1.327029605783e+04       6.823237181143e+01       2.580897494655e+06       2.580897494655e+06       3.623209489808e+02       3.939656059231e-03       1.817931792640e-02       9.797678324135e-02       3.435971332983e-03       5.735185455943e-06       1.235374685044e-01       5.142935847464e+00       3.304502605566e-03       1.307209573708e-07       8.235913289129e-10       1.169987311398e+05       1.091947743958e+00 
       1.921326301113e+02       6.036731349379e-03       9.029619540574e+02       3.477538382610e-01       1.326642268916e+04       6.869073693822e+01       2.562179106127e+06       2.562179106127e+06       3.633783291774e+02       3.831072332534e-03       1.780221809071e-02       9.594441717505e-02       3.349442534073e-03       5.577113837319e-06       1.209327320253e-01       5.155715667554e+00       3.294321875645e-03       1.339436774327e-07       8.404945881676e-10       1.178945620445e+05       1.091366929612e+00 
       1.907878822697e+02       6.102613996269e-03       9.068495557516e+02       3.440686202286e-01       1.326253508747e+04       6.915210142850e+01       2.543593517953e+06       2.543593517953e+06       3.644367177476e+02       3.725481294596e-03       1.743294033365e-02       9.395420792157e-02       3.265157678131e-03       5.423398849016e-06       1.183832154260e-01       5.168502916884e+00       3.284165470959e-03       1.372446144188e-07       8.577391394875e-10       1.187967718174e+05       1.090789099406e+00 
       1.894524968236e+02       6.169202292956e-03       9.107514378093e+02       3.404228839293e-01       1.325863320541e+04       6.961648403956e+01       2.525139798438e+06       2.525139798438e+06       3.654961098321e+02       3.622800465808e-03       1.707132241027e-02       9.200528106749e-02       3.183057219314e-03       5.273920420692e-06       1.158877399027e-01       5.181297556132e+00       3.274033390837e-03       1.406256402428e-07       8.753317753485e-10       1.197054044385e+05       1.090214243316e+00 
       1.881264086014e+02       6.236503712689e-03       9.146676477373e+02       3.368161991873e-01       1.325471699548e+04       7.008390363622e+01       2.506817022383e+06       2.506817022383e+06       3.665565005820e+02       3.522949639657e-03       1.671720544070e-02       9.009678033552e-02       3.103083217632e-03       5.128561791083e-06       1.134451520350e-01       5.194099546127e+00       3.263925634049e-03       1.440886710699e-07       8.932794217477e-10       1.206205041943e+05       1.089642351311e+00 
       1.868095528850e+02       6.304525807490e-03       9.185982332121e+02       3.332481406301e-01       1.325078641001e+04       7.055437919135e+01       2.488624271039e+06       2.488624271039e+06       3.676178851589e+02       3.425850820082e-03       1.637043384041e-02       8.822786720834e-02       3.025179295194e-03       4.987209416804e-06       1.110543232334e-01       5.206908847847e+00       3.253842198817e-03       1.476356683512e-07       9.115891408006e-10       1.215421156808e+05       1.089073413358e+00 
       1.855018654067e+02       6.373276208983e-03       9.225432420806e+02       3.297182876329e-01       1.324684140114e+04       7.102792978639e+01       2.470560632060e+06       2.470560632060e+06       3.686802587348e+02       3.331428160554e-03       1.603085525183e-02       8.639772056030e-02       2.949290593662e-03       4.849752883671e-06       1.087141491995e-01       5.219725422422e+00       3.243783082811e-03       1.512686398829e-07       9.302681333893e-10       1.224702838050e+05       1.088507419417e+00 
       1.842032823460e+02       6.442762629231e-03       9.265027223606e+02       3.262262242637e-01       1.324288192086e+04       7.150457461182e+01       2.452625199463e+06       2.452625199463e+06       3.697436164924e+02       3.239607904841e-03       1.569832047744e-02       8.460553629667e-02       2.875363732864e-03       4.716084820467e-06       1.064235493974e-01       5.232549231131e+00       3.233748283160e-03       1.549896408902e-07       9.493237418601e-10       1.234050537876e+05       1.087944359448e+00 
       1.829137403263e+02       6.512992861587e-03       9.304767222417e+02       3.227715392296e-01       1.323890792098e+04       7.198433296766e+01       2.434817073583e+06       2.434817073583e+06       3.708079536252e+02       3.150318329403e-03       1.537268341421e-02       8.285052700047e-02       2.803346770545e-03       4.586100815082e-06       1.041814665366e-01       5.245380235404e+00       3.223737796457e-03       1.588007751353e-07       9.687634527743e-10       1.243464711648e+05       1.087384223406e+00 
       1.816331764125e+02       6.583974781548e-03       9.344652900856e+02       3.193538258227e-01       1.323491935313e+04       7.246722426403e+01       2.417135361026e+06       2.417135361026e+06       3.718732653377e+02       3.063489687372e-03       1.505380098945e-02       8.113192158655e-02       2.733189163221e-03       4.459699332961e-06       1.019868660676e-01       5.258218396820e+00       3.213751618758e-03       1.627041960526e-07       9.885948997120e-10       1.252945817910e+05       1.086827001245e+00 
       1.803615281070e+02       6.655716347621e-03       9.384684744269e+02       3.159726818681e-01       1.323091616879e+04       7.295326802159e+01       2.399579174628e+06       2.399579174628e+06       3.729395468452e+02       2.979054154080e-03       1.474153309796e-02       7.944896496289e-02       2.664841728097e-03       4.336781637807e-06       9.983873568691e-02       5.271063677108e+00       3.203789745592e-03       1.667021079086e-07       1.008825866129e-09       1.262494318407e+05       1.086272682916e+00 
       1.790987333474e+02       6.728225602195e-03       9.424863239741e+02       3.126277096709e-01       1.322689831925e+04       7.344248387208e+01       2.382147633411e+06       2.382147633411e+06       3.740067933745e+02       2.896945774084e-03       1.443574254045e-02       7.780091769889e-02       2.598256606042e-03       4.217251714462e-06       9.773608485405e-02       5.283916038149e+00       3.193852171962e-03       1.707967669899e-07       1.029464288270e-09       1.272110678108e+05       1.085721258371e+00 
       1.778447305031e+02       6.801510672428e-03       9.465188876094e+02       3.093185159651e-01       1.322286575561e+04       7.393489155882e+01       2.364839862541e+06       2.364839862541e+06       3.750750001634e+02       2.817100409655e-03       1.413629496332e-02       7.618705570056e-02       2.533387225561e-03       4.101016193920e-06       9.567794431883e-02       5.296775441970e+00       3.183938892352e-03       1.749904828180e-07       1.050518258136e-09       1.281795365232e+05       1.085172717559e+00 
       1.765994583724e+02       6.875579771137e-03       9.505662143904e+02       3.060447118626e-01       1.321881842883e+04       7.443051093722e+01       2.347654993283e+06       2.347654993283e+06       3.761441624611e+02       2.739455690679e-03       1.384305879960e-02       7.460666989248e-02       2.470188267772e-03       3.987984280397e-06       9.366336565906e-02       5.309641850751e+00       3.174049900732e-03       1.792856193926e-07       1.071996026513e-09       1.291548851267e+05       1.084627050429e+00 
       1.753628561795e+02       6.950441197705e-03       9.546283535499e+02       3.028059128029e-01       1.321475628967e+04       7.492936197529e+01       2.330592162963e+06       2.330592162963e+06       3.772142755284e+02       2.663950965953e-03       1.355590521117e-02       7.305906590622e-02       2.408615632326e-03       3.878067680421e-06       9.169142082838e-02       5.322515226819e+00       3.164185190560e-03       1.836845964635e-07       1.093906006054e-09       1.301371610997e+05       1.084084246931e+00 
       1.741348635716e+02       7.026103338984e-03       9.587053544969e+02       2.996017385031e-01       1.321067928872e+04       7.543146475414e+01       2.313650514919e+06       2.313650514919e+06       3.782853346377e+02       2.590527255804e-03       1.327470803218e-02       7.154356377542e-02       2.348626404266e-03       3.771180533869e-06       8.976120171407e-02       5.335395532651e+00       3.154344754787e-03       1.881898908318e-07       1.116256774421e-09       1.311264122522e+05       1.083544297014e+00 
       1.729154206159e+02       7.102574670226e-03       9.627972668173e+02       2.964318129091e-01       1.320658737640e+04       7.593683946850e+01       2.296829198467e+06       2.296829198467e+06       3.793573350731e+02       2.519127206031e-03       1.299934371361e-02       7.005949763705e-02       2.290178821800e-03       3.667239346908e-06       8.787181970458e-02       5.348282730873e+00       3.144528585864e-03       1.928040376818e-07       1.139057077492e-09       1.321226867283e+05       1.083007190630e+00 
       1.717044677965e+02       7.179863756010e-03       9.669041402745e+02       2.932957641469e-01       1.320248050295e+04       7.644550642722e+01       2.280127368855e+06       2.280127368855e+06       3.804302721305e+02       2.449695043105e-03       1.272969126899e-02       6.860621543888e-02       2.233232244944e-03       3.566162926784e-06       8.602240526652e-02       5.361176784260e+00       3.134736675745e-03       1.975296319428e-07       1.162315832628e-09       1.331260330088e+05       1.082472917730e+00 
       1.705019460119e+02       7.257979251180e-03       9.710260248101e+02       2.901932244746e-01       1.319835861841e+04       7.695748605380e+01       2.263544187220e+06       2.263544187220e+06       3.815041411178e+02       2.382176530609e-03       1.246563222126e-02       6.718307865310e-02       2.177747125029e-03       3.467872318403e-06       8.421210753098e-02       5.374077655737e+00       3.124969015890e-03       2.023693296833e-07       1.186042131997e-09       1.341364999130e+05       1.081941468269e+00 
       1.693077965718e+02       7.336929901802e-03       9.751629705443e+02       2.871238302351e-01       1.319422167268e+04       7.747279888688e+01       2.247078820554e+06       2.247078820554e+06       3.825789373548e+02       2.316518926877e-03       1.220705055076e-02       6.578946199577e-02       2.123684975049e-03       3.372290742669e-06       8.244009388890e-02       5.386985308375e+00       3.115225597271e-03       2.073258495368e-07       1.210245245971e-09       1.351541366017e+05       1.081412832204e+00 
       1.681219611944e+02       7.416724546119e-03       9.793150277770e+02       2.840872218093e-01       1.319006961544e+04       7.799146558075e+01       2.230730441655e+06       2.230730441655e+06       3.836546561736e+02       2.252670943801e-03       1.195383264419e-02       6.442475315218e-02       2.071008340807e-03       3.279343536510e-06       8.070554959530e-02       5.399899705395e+00       3.105506410379e-03       2.124019741612e-07       1.234934626579e-09       1.361789925795e+05       1.080886999492e+00 
       1.669443820035e+02       7.497372115527e-03       9.834822469881e+02       2.810830435694e-01       1.318590239623e+04       7.851350690588e+01       2.214498229093e+06       2.214498229093e+06       3.847312929185e+02       2.190582706768e-03       1.170586724477e-02       6.308835250783e-02       2.019680772859e-03       3.188958094568e-06       7.900767738226e-02       5.412820810166e+00       3.095811445222e-03       2.176005517310e-07       1.260119911040e-09       1.372111176969e+05       1.080363960098e+00 
       1.657750015255e+02       7.578881635553e-03       9.876646788385e+02       2.781109438341e-01       1.318171996438e+04       7.903894374943e+01       2.198381367168e+06       2.198381367168e+06       3.858088429461e+02       2.130205715713e-03       1.146304540332e-02       6.177967288508e-02       1.969666799228e-03       3.101063812487e-06       7.734569708028e-02       5.425748586206e+00       3.086140691337e-03       2.229244974651e-07       1.285810925345e-09       1.382505621532e+05       1.079843703985e+00 
       1.646137626869e+02       7.661262226847e-03       9.918623741704e+02       2.751705748224e-01       1.317752226905e+04       7.956779711575e+01       2.182379045868e+06       2.182379045868e+06       3.868873016254e+02       2.071492807232e-03       1.122526043043e-02       6.049813928514e-02       1.920931898855e-03       3.015592031769e-06       7.571884524807e-02       5.438682997179e+00       3.076494137787e-03       2.283767951892e-07       1.312017687929e-09       1.392973764985e+05       1.079326221123e+00 
