# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   95       3.442365186251e-10       9.545511801467e-14      -2.713584949808e-12       8.960242892211e-16       1.164623499768e-11       1.420017128244e-12      -7.871766916607e-15 
   96       3.482566484491e-10       9.752060649600e-14      -2.801237747917e-12       8.930471536644e-16       1.133082068146e-11       1.393280689949e-12      -7.767403373385e-15 
   97       3.523073506155e-10       9.957394816432e-14      -2.889244763284e-12       8.896918143267e-16       1.102667225169e-11       1.367293007414e-12      -7.657982555625e-15 
   98       3.563883605466e-10       1.016132416985e-13      -2.977541676484e-12       8.859658122144e-16       1.073353263762e-11       1.342049067478e-12      -7.545290668867e-15 
   99       3.604992227098e-10       1.036365617252e-13      -3.066063040810e-12       8.818771827825e-16       1.045103181738e-11       1.317535834016e-12      -7.431257009114e-15 
  100       3.646392829416e-10       1.056419593403e-13      -3.154742302026e-12       8.774344577310e-16       1.017868294341e-11       1.293731956176e-12      -7.317957433737e-15 
  101       3.688076807710e-10       1.076274626304e-13      -3.243511818125e-12       8.726466668012e-16       9.915878467799e-12       1.270607476619e-12      -7.207617832375e-15 
  102       3.730033417435e-10       1.095910771940e-13      -3.332302879080e-12       8.675233395722e-16       9.661886267653e-12       1.248123539754e-12      -7.102617597837e-15 
  103       3.772249697442e-10       1.115307866632e-13      -3.421045726606e-12       8.620745072574e-16       9.415845770499e-12       1.226232099980e-12      -7.005493097005e-15 
  104       3.814713286208e-10       1.134445952340e-13      -3.509670015125e-12       8.563103069149e-16       9.176962257528e-12       1.204887681384e-12      -6.918358492187e-15 
  105       3.857421469121e-10       1.153306606789e-13      -3.598106223037e-12       8.502397293210e-16       8.945128011550e-12       1.184085094455e-12      -6.841071624996e-15 
  106       3.900373215929e-10       1.171871803579e-13      -3.686284469814e-12       8.438717045142e-16       8.720378244284e-12       1.163826294138e-12      -6.772825687466e-15 
  107       3.943566352458e-10       1.190123517855e-13      -3.774134116112e-12       8.372154817353e-16       8.502698734960e-12       1.144108625940e-12      -6.712706850296e-15 
  108       3.986997515639e-10       1.208043736132e-13      -3.861583788377e-12       8.302806268541e-16       8.292024133473e-12       1.124924666601e-12      -6.659691331010e-15 
  109       4.030662108536e-10       1.225614466130e-13      -3.948561403452e-12       8.230770197973e-16       8.088236263535e-12       1.106262064766e-12      -6.612642462117e-15 
  110       4.074554255373e-10       1.242817746601e-13      -4.034994193178e-12       8.156148519755e-16       7.891162425829e-12       1.088103381653e-12      -6.570307759269e-15 
  111       4.118666756563e-10       1.259635657159e-13      -4.120808728997e-12       8.079046237107e-16       7.700573701162e-12       1.070425931729e-12      -6.531315989423e-15 
  112       4.162991043730e-10       1.276050328114e-13      -4.205930946563e-12       7.999571416634e-16       7.516183253619e-12       1.053201623380e-12      -6.494174238999e-15 
  113       4.207517134744e-10       1.292043950300e-13      -4.290286170337e-12       7.917835162600e-16       7.337644633714e-12       1.036396799582e-12      -6.457264982038e-15 
  114       4.252233588742e-10       1.307598784905e-13      -4.373799138198e-12       7.833951591204e-16       7.164550081546e-12       1.019972078572e-12      -6.418843148367e-15 
  115       4.297127461160e-10       1.322697173301e-13      -4.456394026045e-12       7.748037804849e-16       6.996428829951e-12       1.003882194522e-12      -6.377033191751e-15 
  116       4.342186117440e-10       1.337322050913e-13      -4.537995250020e-12       7.660210099398e-16       6.832849939465e-12       9.880865621284e-13      -6.330231950720e-15 
  117       4.387403020482e-10       1.351458538677e-13      -4.618529931229e-12       7.570572117798e-16       6.673748615092e-12       9.725827682170e-13      -6.278379066115e-15 
  118       4.432772565661e-10       1.365092564434e-13      -4.697925778281e-12       7.479225201147e-16       6.519136561752e-12       9.573768718445e-13      -6.221836235770e-15 
  119       4.478288256875e-10       1.378210390336e-13      -4.776110367622e-12       7.386271968443e-16       6.369000238194e-12       9.424729809182e-13      -6.160995891381e-15 
  120       4.523942678010e-10       1.390798627134e-13      -4.853011175014e-12       7.291816257552e-16       6.223300084395e-12       9.278731876845e-13      -6.096281854571e-15 
