# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   61       2.196936998193e-10       2.915092604600e-14      -2.932162891450e-13       0.000000000000e+00       3.627029737151e-11       4.291213875612e-12      -7.033245765636e-15 
   62       2.225993439894e-10       3.059397011489e-14      -3.371035300905e-13       0.000000000000e+00       3.493758240712e-11       4.152058352008e-12      -7.519418815629e-15 
   63       2.255309958835e-10       3.207323329291e-14      -3.827132723480e-13       0.000000000000e+00       3.366868392863e-11       4.019307605485e-12      -7.930042211283e-15 
   64       2.284906141110e-10       3.358801735598e-14      -4.300431112069e-13       0.000000000000e+00       3.246221631754e-11       3.892771889646e-12      -8.269171468663e-15 
   65       2.314795568861e-10       3.513753818253e-14      -4.790895082475e-13       0.000000000000e+00       3.131525374374e-11       3.772093346051e-12      -8.542174949109e-15 
   66       2.344985375213e-10       3.672092366687e-14      -5.298478214272e-13       0.000000000000e+00       3.022324719279e-11       3.656736998265e-12      -8.755795314563e-15 
   67       2.375475799194e-10       3.833721163276e-14      -5.823123351659e-13       0.000000000000e+00       2.917994149300e-11       3.545981745895e-12      -8.918210982885e-15 
   68       2.406264805004e-10       3.998543635357e-14      -6.364745132558e-13       0.000000000000e+00       2.817904609775e-11       3.439119617353e-12      -9.038392144611e-15 
   69       2.437364021545e-10       4.166491313473e-14      -6.923172792570e-13       0.000000000000e+00       2.721982602626e-11       3.336120542114e-12      -9.123879917009e-15 
   70       2.468785247951e-10       4.337500791182e-14      -7.498196258820e-13       0.000000000000e+00       2.630249994374e-11       3.237086719019e-12      -9.182665521551e-15 
   71       2.500535365131e-10       4.511505392227e-14      -8.089582745394e-13       0.000000000000e+00       2.542654920598e-11       3.142052662117e-12      -9.223898541613e-15 
   72       2.532616020213e-10       4.688435188502e-14      -8.697076599673e-13       0.000000000000e+00       2.459067973955e-11       3.050981521006e-12      -9.257930335883e-15 
   73       2.565023311002e-10       4.868217018011e-14      -9.320399148676e-13       0.000000000000e+00       2.379278392205e-11       2.963761401194e-12      -9.296357451781e-15 
   74       2.597747470425e-10       5.050774502837e-14      -9.959248545396e-13       0.000000000000e+00       2.302990246239e-11       2.880201684446e-12      -9.352065038871e-15 
   75       2.630772550982e-10       5.236028067098e-14      -1.061329961514e-12       0.000000000000e+00       2.229818628097e-11       2.800029349138e-12      -9.439270262277e-15 
   76       2.664082905334e-10       5.423881066898e-14      -1.128218740132e-12       0.000000000000e+00       2.159385206268e-11       2.722961532497e-12      -9.569463522267e-15 
   77       2.697684689923e-10       5.614175220445e-14      -1.196545467851e-12       0.000000000000e+00       2.091633434936e-11       2.648946627553e-12      -9.738281666419e-15 
   78       2.731587727570e-10       5.806727045273e-14      -1.266259454447e-12       0.000000000000e+00       2.026564166123e-11       2.577960670462e-12      -9.936308796500e-15 
   79       2.765798885869e-10       6.001340762730e-14      -1.337306539163e-12       0.000000000000e+00       1.964139636022e-11       2.509932916935e-12      -1.015292605790e-14 
   80       2.800321901003e-10       6.197808031151e-14      -1.409629041910e-12       0.000000000000e+00       1.904281690631e-11       2.444743725993e-12      -1.037627093425e-14 
   81       2.835157201547e-10       6.395907679042e-14      -1.483165714482e-12       0.000000000000e+00       1.846870011382e-11       2.382222443718e-12      -1.059319654202e-14 
   82       2.870301732287e-10       6.595405438254e-14      -1.557851691757e-12       0.000000000000e+00       1.791740340771e-11       2.322145287008e-12      -1.078923092512e-14 
   83       2.905748778024e-10       6.796053677160e-14      -1.633618442914e-12       0.000000000000e+00       1.738682707991e-11       2.264233227333e-12      -1.094853634954e-14 
   84       2.941491611241e-10       6.997615372259e-14      -1.710401013327e-12       0.000000000000e+00       1.687492463505e-11       2.208218831943e-12      -1.105719429240e-14 
   85       2.977535515835e-10       7.199941173450e-14      -1.788161236563e-12       0.000000000000e+00       1.638136990353e-11       2.154064154754e-12      -1.111377528572e-14 
   86       3.013887442899e-10       7.402904684742e-14      -1.866868298880e-12       0.000000000000e+00       1.590613505333e-11       2.101775255072e-12      -1.112045484466e-14 
   87       3.050552253818e-10       7.606379500220e-14      -1.946491863322e-12       0.000000000000e+00       1.544897833560e-11       2.051335508580e-12      -1.107985853332e-14 
   88       3.087532608344e-10       7.810239344595e-14      -2.027002143458e-12       0.000000000000e+00       1.500943521649e-11       2.002704650039e-12      -1.099507715346e-14 
   89       3.124828852678e-10       8.014358213746e-14      -2.108369977128e-12       0.000000000000e+00       1.458680950884e-11       1.955817815991e-12      -1.086968193304e-14 
   90       3.162438907545e-10       8.218610515271e-14      -2.190566900177e-12       0.000000000000e+00       1.418016450401e-11       1.910584587464e-12      -1.070773971493e-14 
   91       3.200358156267e-10       8.422871209028e-14      -2.273565220203e-12       0.000000000000e+00       1.378831410357e-11       1.866888032671e-12      -1.051382814549e-14 
   92       3.238579332846e-10       8.627015947685e-14      -2.357338090294e-12       0.000000000000e+00       1.340981395112e-11       1.824583749719e-12      -1.029305086322e-14 
   93       3.277095109821e-10       8.830910358254e-14      -2.441852204594e-12       0.000000000000e+00       1.304330414662e-11       1.783535167711e-12      -1.005056154426e-14 
   94       3.315906550170e-10       9.034375737377e-14      -2.527044468162e-12       0.000000000000e+00       1.268861561339e-11       1.743727602684e-12      -9.790021163896e-15 
   95       3.355015725555e-10       9.237218432457e-14      -2.612841938272e-12       0.000000000000e+00       1.234581450656e-11       1.705169665565e-12      -9.514935709676e-15 
   96       3.394423055944e-10       9.439240232557e-14      -2.699168862774e-12       0.000000000000e+00       1.201486146888e-11       1.667858078801e-12      -9.229134984025e-15 
   97       3.434127234747e-10       9.640238359884e-14      -2.785946652550e-12       0.000000000000e+00       1.169560758854e-11       1.631777216767e-12      -8.936781051021e-15 
   98       3.474125153948e-10       9.840005461277e-14      -2.873093853983e-12       0.000000000000e+00       1.138779035712e-11       1.596898646189e-12      -8.642376683189e-15 
   99       3.514411829248e-10       1.003832959969e-13      -2.960526121417e-12       0.000000000000e+00       1.109102962740e-11       1.563180666559e-12      -8.350773808290e-15 
  100       3.554980325198e-10       1.023499424569e-13      -3.048156189615e-12       0.000000000000e+00       1.080482357127e-11       1.530567850546e-12      -8.067181956117e-15 
  101       3.595821680335e-10       1.042977826893e-13      -3.135893846226e-12       0.000000000000e+00       1.052854463761e-11       1.498990584418e-12      -7.797176705284e-15 
  102       3.636924832318e-10       1.062245592964e-13      -3.223645904244e-12       0.000000000000e+00       1.026143551012e-11       1.468364608454e-12      -7.546708130016e-15 
  103       3.678276543070e-10       1.081279687011e-13      -3.311316174472e-12       0.000000000000e+00       1.000260506528e-11       1.438590557362e-12      -7.322109246944e-15 
  104       3.719864234752e-10       1.100057704337e-13      -3.398811699562e-12       0.000000000000e+00       9.751230391785e-12       1.409577068982e-12      -7.128636761338e-15 
  105       3.761685095270e-10       1.118561319882e-13      -3.486062474535e-12       0.000000000000e+00       9.507202635186e-12       1.381314655443e-12      -6.965850612144e-15 
  106       3.803738068950e-10       1.136773306094e-13      -3.573004351283e-12       0.000000000000e+00       9.270561267959e-12       1.353811000585e-12      -6.831623112434e-15 
  107       3.846021013174e-10       1.154676491841e-13      -3.659573055643e-12       0.000000000000e+00       9.041294062363e-12       1.327068084597e-12      -6.723543324584e-15 
  108       3.888530655503e-10       1.172253773575e-13      -3.745704228671e-12       0.000000000000e+00       8.819335312733e-12       1.301081983428e-12      -6.638909378490e-15 
  109       3.931262550802e-10       1.189488126509e-13      -3.831333467910e-12       0.000000000000e+00       8.604564057768e-12       1.275842668197e-12      -6.574720789782e-15 
