# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   73       2.576266668779e-10       4.939252245509e-14      -9.837859828696e-13       1.046473114399e-15       2.267066723292e-11       3.041569836515e-12      -8.144631274027e-15 
   74       2.608712522365e-10       5.121559153562e-14      -1.047585906701e-12       1.058633823331e-15       2.194077996433e-11       2.958120511365e-12      -8.197470691404e-15 
   75       2.641466413757e-10       5.306354301388e-14      -1.112815557189e-12       1.070444016550e-15       2.124079478875e-11       2.877730368621e-12      -8.277105723576e-15 
   76       2.674521503311e-10       5.493513927365e-14      -1.179431503496e-12       1.081904382937e-15       2.056707946603e-11       2.800011779601e-12      -8.399957471648e-15 
   77       2.707885837004e-10       5.682901041244e-14      -1.247395225901e-12       1.093013241982e-15       1.991908785534e-11       2.724935924008e-12      -8.562801039187e-15 
   78       2.741569152462e-10       5.874369645579e-14      -1.316668078858e-12       1.103768704476e-15       1.929682463908e-11       2.652541404757e-12      -8.756363783691e-15 
   79       2.775578025402e-10       6.067766179724e-14      -1.387209484281e-12       1.114169452488e-15       1.869992464407e-11       2.582828510804e-12      -8.970179135424e-15 
   80       2.809915684212e-10       6.262929409318e-14      -1.458976932790e-12       1.124214746562e-15       1.812763585509e-11       2.515757387419e-12      -9.192546144239e-15 
   81       2.844581824534e-10       6.459690315757e-14      -1.531925984959e-12       1.133904432915e-15       1.757880242848e-11       2.451246206471e-12      -9.410489026413e-15 
   82       2.879572423849e-10       6.657871985676e-14      -1.606010272557e-12       1.143238950633e-15       1.705184770572e-11       2.389169336699e-12      -9.609716711472e-15 
   83       2.914879556053e-10       6.857289500424e-14      -1.681181499801e-12       1.152219338870e-15       1.654475722701e-11       2.329355513994e-12      -9.774582389022e-15 
   84       2.950495117906e-10       7.057757612848e-14      -1.757391075459e-12       1.160847211141e-15       1.605556771643e-11       2.271631536873e-12      -9.891461064265e-15 
   85       2.986423124311e-10       7.259115481974e-14      -1.834595317339e-12       1.169124657547e-15       1.558396438608e-11       2.215965683816e-12      -9.959614180177e-15 
   86       3.022669120850e-10       7.461205855237e-14      -1.912751116896e-12       1.177054339462e-15       1.512991851854e-11       2.162344827324e-12      -9.982060324978e-15 
   87       3.059236335247e-10       7.663867665820e-14      -1.991814413303e-12       1.184639527539e-15       1.469319668130e-11       2.110729973740e-12      -9.962334105841e-15 
