# Table of selected background quantitites
# All densities are mutiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)rho_lambda         14:(.)rho_ur             15:(.)rho_crit           16:gr.fac. D             17:gr.fac. f          
       2.318380725529e+08       1.405739805220e-14       1.998454865316e-03       1.160090792385e+11       1.419596553877e+04       6.123224421775e-05       3.291165302731e+12       1.153807617907e-03       7.954937466549e+21       3.076593899506e+16       1.631884190950e+17       1.830468740552e+21       3.694949733521e-08       3.672506304300e+21       1.345810646576e+22       9.984525845252e-07       1.999989911772e+00 
       2.302264870956e+08       1.425488996308e-14       2.012443999774e-03       1.144018534108e+11       1.419596552478e+04       6.166086987732e-05       3.268287287896e+12       1.161884236235e-03       7.736043221632e+21       3.012879501649e+16       1.598088856891e+17       1.780100139354e+21       3.694949733521e-08       3.571450765169e+21       1.308778406384e+22       1.012479773741e-06       1.999989841156e+00 
       2.286261043178e+08       1.445515642778e-14       2.026531055890e-03       1.128168946287e+11       1.419596551069e+04       6.209249591580e-05       3.245568305934e+12       1.170017390399e-03       7.523172240929e+21       2.950484590404e+16       1.564993403743e+17       1.731117519744e+21       3.694949733521e-08       3.473175948815e+21       1.272765171367e+22       1.026704029434e-06       1.999989770044e+00 
       2.270368463457e+08       1.465823642580e-14       2.040716721240e-03       1.112538943968e+11       1.419596549650e+04       6.252714333585e-05       3.223007251354e+12       1.178207476144e-03       7.316158783619e+21       2.889381840002e+16       1.532583337396e+17       1.683482743974e+21       3.694949733521e-08       3.377605338707e+21       1.237742901845e+22       1.041128120159e-06       1.999989698436e+00 
       2.254586358471e+08       1.486416948425e-14       2.055001687040e-03       1.097125484936e+11       1.419596548222e+04       6.296483328711e-05       3.200603026350e+12       1.186454891984e-03       7.114841669537e+21       2.829544490574e+16       1.500844463905e+17       1.637158723727e+21       3.694949733521e-08       3.284664523806e+21       1.203684329696e+22       1.055754853366e-06       1.999989626326e+00 
       2.238913960273e+08       1.507299568557e-14       2.069386644507e-03       1.081925569126e+11       1.419596546783e+04       6.340558706730e-05       3.178354540744e+12       1.194760039222e-03       6.919064153673e+21       2.770946336433e+16       1.469762883272e+17       1.592109391234e+21       3.694949733521e-08       3.194281140621e+21       1.170562937128e+22       1.070587075945e-06       1.999989553711e+00 
       2.223350506253e+08       1.528475567527e-14       2.083872297590e-03       1.066936238035e+11       1.419596545335e+04       6.384942612321e-05       3.156260711940e+12       1.203123321970e-03       6.728673804139e+21       2.713561714594e+16       1.439324983360e+17       1.548299671196e+21       3.694949733521e-08       3.106384816875e+21       1.138352936033e+22       1.085627674784e-06       1.999989480588e+00 
       2.207895239102e+08       1.549949066994e-14       2.098459348417e-03       1.052154574150e+11       1.419596543876e+04       6.429637205176e-05       3.134320464866e+12       1.211545147171e-03       6.543522383477e+21       2.657365493537e+16       1.409517433931e+17       1.505695453474e+21       3.694949733521e-08       3.020907116705e+21       1.107029247905e+22       1.100879577325e-06       1.999989406953e+00 
       2.192547406779e+08       1.571724246517e-14       2.113148508215e-03       1.037577700378e+11       1.419596542407e+04       6.474644660105e-05       3.112532731923e+12       1.220025924613e-03       6.363465733248e+21       2.602333062203e+16       1.380327180808e+17       1.464263566529e+21       3.694949733521e-08       2.937781487387e+21       1.076567484321e+22       1.116345752139e-06       1.999989332802e+00 
       2.177306262465e+08       1.593805344375e-14       2.127940491846e-03       1.023202779484e+11       1.419596540928e+04       6.519967167140e-05       3.090896452932e+12       1.228566066956e-03       6.188363661790e+21       2.548440319210e+16       1.351741440158e+17       1.423971751595e+21       3.694949733521e-08       2.856943207510e+21       1.046943927944e+22       1.132029209502e-06       1.999989258133e+00 
       2.162171064537e+08       1.616196658392e-14       2.142836017811e-03       1.009027013544e+11       1.419596539438e+04       6.565606931647e-05       3.069410575086e+12       1.237165989745e-03       6.018079835061e+21       2.495663662304e+16       1.323747692894e+17       1.384788637566e+21       3.694949733521e-08       2.778329336588e+21       1.018135514062e+22       1.147933001978e-06       1.999989182940e+00 
       2.147141076524e+08       1.638902546768e-14       2.157835811886e-03       9.950476433962e+10       1.419596537938e+04       6.611566174425e-05       3.048074052896e+12       1.245826111436e-03       5.852481670494e+21       2.443979978016e+16       1.296333679191e+17       1.346683716565e+21       3.694949733521e-08       2.701878666057e+21       9.901198126284e+21       1.164060225019e-06       1.999989107222e+00 
       2.132215567078e+08       1.661927428934e-14       2.172940603486e-03       9.812619481046e+10       1.419596536428e+04       6.657847131823e-05       3.026885848138e+12       1.254546853414e-03       5.691440233767e+21       2.393366631546e+16       1.269487393118e+17       1.309627320194e+21       3.694949733521e-08       2.627531671613e+21       9.628750107980e+21       1.180414017561e-06       1.999989030973e+00 
       2.117393809933e+08       1.685275786406e-14       2.188151129303e-03       9.676672444307e+10       1.419596534907e+04       6.704452055840e-05       3.005844929809e+12       1.263328640012e-03       5.534830138415e+21       2.343801456846e+16       1.243197077380e+17       1.273590596436e+21       3.694949733521e-08       2.555230466868e+21       9.363798959442e+21       1.196997562641e-06       1.999988954191e+00 
       2.102675083869e+08       1.708952163662e-14       2.203468126027e-03       9.542608863106e+10       1.419596533375e+04       6.751383214242e-05       2.984950274071e+12       1.272171898535e-03       5.382529448204e+21       2.295262746912e+16       1.217451218168e+17       1.238545487185e+21       3.694949733521e-08       2.484918758285e+21       9.106138391423e+21       1.213814088011e-06       1.999988876872e+00 
       2.088058672684e+08       1.732961169027e-14       2.218892341261e-03       9.410402643397e+10       1.419596531833e+04       6.798642890669e-05       2.964200864201e+12       1.281077059278e-03       5.234419582192e+21       2.247729244281e+16       1.192238540117e+17       1.204464706407e+21       3.694949733521e-08       2.416541801339e+21       8.855567791084e+21       1.230866866772e-06       1.999988799011e+00 
       2.073543865151e+08       1.757307475562e-14       2.234424526250e-03       9.280028052649e+10       1.419596530280e+04       6.846233384746e-05       2.943595690547e+12       1.290044555549e-03       5.090385222403e+21       2.201180131718e+16       1.167548001366e+17       1.171321718889e+21       3.694949733521e-08       2.350046357901e+21       8.611892065795e+21       1.248159218005e-06       1.999988720605e+00 
       2.059129954990e+08       1.781995821986e-14       2.250065434055e-03       9.151459714841e+10       1.419596528715e+04       6.894157012195e-05       2.923133750474e+12       1.299074823688e-03       4.950314224040e+21       2.155595023101e+16       1.143368788729e+17       1.139090719584e+21       3.694949733521e-08       2.285380654782e+21       8.374921491235e+21       1.265694507421e-06       1.999988641650e+00 
       2.044816240828e+08       1.807031013586e-14       2.265815828650e-03       9.024672605519e+10       1.419596527140e+04       6.942416104948e-05       2.902814048315e+12       1.308168303089e-03       4.814097528169e+21       2.110953954492e+16       1.119690312950e+17       1.107746613514e+21       3.694949733521e-08       2.222494343426e+21       8.144471563680e+21       1.283476148015e-06       1.999988562143e+00 
       2.030602026168e+08       1.832417923161e-14       2.281676474013e-03       8.899642046927e+10       1.419596525554e+04       6.991013011261e-05       2.882635595328e+12       1.317325436222e-03       4.681629076807e+21       2.067237375393e+16       1.096502204073e+17       1.077264996235e+21       3.694949733521e-08       2.161338460706e+21       7.920362856342e+21       1.301507600731e-06       1.999988482079e+00 
       2.016486619356e+08       1.858161491967e-14       2.297648145031e-03       8.776343703203e+10       1.419596523957e+04       7.039950095828e-05       2.862597409640e+12       1.326546668656e-03       4.552805730343e+21       2.024426140187e+16       1.073794306895e+17       1.047622134837e+21       3.694949733521e-08       2.101865390803e+21       7.702420879675e+21       1.319792375133e-06       1.999988401454e+00 
       2.002469333545e+08       1.884266730678e-14       2.313731614777e-03       8.654753575643e+10       1.419596522349e+04       7.089229739896e-05       2.842698516206e+12       1.335832449075e-03       4.427527187239e+21       1.982501499750e+16       1.051556676523e+17       1.018794949459e+21       3.694949733521e-08       2.044028828130e+21       7.490475945511e+21       1.338334030092e-06       1.999988320266e+00 
       1.988549486662e+08       1.910738720363e-14       2.329927669052e-03       8.534847998030e+10       1.419596520729e+04       7.138854341380e-05       2.822937946759e+12       1.345183229308e-03       4.305695905929e+21       1.941445093240e+16       1.029779574017e+17       9.907609953275e+20       3.694949733521e-08       1.987783741282e+21       7.284363034947e+21       1.357136174474e-06       1.999988238508e+00 
       1.974726401376e+08       1.937582613475e-14       2.346237093661e-03       8.416603632026e+10       1.419596519098e+04       7.188826314980e-05       2.803314739760e+12       1.354599464343e-03       4.187217028879e+21       1.901238940059e+16       1.008453462122e+17       9.634984452736e+20       3.694949733521e-08       1.933086337975e+21       7.083921669863e+21       1.376202467849e-06       1.999988156179e+00 
       1.960999405064e+08       1.964803634851e-14       2.362660683502e-03       8.299997462630e+10       1.419596517456e+04       7.239148092300e-05       2.783827940358e+12       1.364081612355e-03       4.071998308726e+21       1.861865431975e+16       9.875690010974e+16       9.369860727436e+20       3.694949733521e-08       1.879894030943e+21       6.888995787967e+21       1.395536621195e-06       1.999988073274e+00 
       1.947367829779e+08       1.992407082733e-14       2.379199238931e-03       8.185006793702e+10       1.419596515802e+04       7.289822121964e-05       2.764476600335e+12       1.373630134726e-03       3.959950036459e+21       1.823307325413e+16       9.671170446196e+16       9.112032352694e+20       3.694949733521e-08       1.828165404789e+21       6.699433621295e+21       1.415142397626e-06       1.999987989788e+00 
       1.933831012217e+08       2.020398329797e-14       2.395853562120e-03       8.071609243540e+10       1.419596514137e+04       7.340850869738e-05       2.745259778068e+12       1.383245496065e-03       3.850984971570e+21       1.785547733899e+16       9.470886357817e+16       8.861298583974e+20       3.694949733521e-08       1.777860183732e+21       6.515087578040e+21       1.435023613125e-06       1.999987905717e+00 
       1.920388293685e+08       2.048782824199e-14       2.412624464341e-03       7.959782740525e+10       1.419596512460e+04       7.392236818647e-05       2.726176538479e+12       1.392928164238e-03       3.745018274127e+21       1.748570120672e+16       9.274750031686e+16       8.617464200582e+20       3.694949733521e-08       1.728939200249e+21       6.335814127636e+21       1.455184137282e-06       1.999987821058e+00 
       1.907039020068e+08       2.077566090633e-14       2.429512762319e-03       7.849505518829e+10       1.419596510771e+04       7.443982469097e-05       2.707225952988e+12       1.402678610381e-03       3.641967438722e+21       1.712358291434e+16       9.082675570157e+16       8.380339353667e+20       3.694949733521e-08       1.681364364585e+21       6.161473689012e+21       1.475627894050e-06       1.999987735807e+00 
       1.893782541799e+08       2.106753731413e-14       2.446519276418e-03       7.740756114172e+10       1.419596509070e+04       7.496090338998e-05       2.688407099471e+12       1.412497308930e-03       3.541752230227e+21       1.676896387262e+16       8.894578854474e+16       8.149739418408e+20       3.694949733521e-08       1.635098635089e+21       5.991930521910e+21       1.496358862510e-06       1.999987649959e+00 
       1.880618213825e+08       2.136351427556e-14       2.463644836098e-03       7.633513359652e+10       1.419596507358e+04       7.548562963885e-05       2.669719062215e+12       1.422384737642e-03       3.444294621329e+21       1.642168877663e+16       8.710377507927e+16       7.925484850264e+20       3.694949733521e-08       1.590105989379e+21       5.827052621198e+21       1.517381077642e-06       1.999987563510e+00 
       1.867545395580e+08       2.166364939892e-14       2.480890272636e-03       7.527756381615e+10       1.419596505633e+04       7.601402897040e-05       2.651160931872e+12       1.432341377619e-03       3.349518731772e+21       1.608160553768e+16       8.529990859781e+16       7.707401045180e+20       3.694949733521e-08       1.546351396291e+21       5.666711614095e+21       1.538698631115e-06       1.999987476456e+00 
       1.854563450947e+08       2.196800110183e-14       2.498256428225e-03       7.423464595604e+10       1.419596503896e+04       7.654612709622e-05       2.632731805414e+12       1.442367713328e-03       3.257350769284e+21       1.574856521679e+16       8.353339909941e+16       7.495318203644e+20       3.694949733521e-08       1.503800788606e+21       5.510782660219e+21       1.560315672078e-06       1.999987388792e+00 
       1.841671748233e+08       2.227662862262e-14       2.515744143238e-03       7.320617702343e+10       1.419596502148e+04       7.708194990783e-05       2.614430786091e+12       1.452464232630e-03       3.167718972115e+21       1.542242195937e+16       8.180347294356e+16       7.289071198477e+20       3.694949733521e-08       1.462421036528e+21       5.359144354386e+21       1.582236407971e-06       1.999987300515e+00 
       1.828869660135e+08       2.258959203185e-14       2.533354272600e-03       7.219195683789e+10       1.419596500387e+04       7.762152347802e-05       2.596256983387e+12       1.462631426798e-03       3.080553553170e+21       1.510303293142e+16       8.010937251138e+16       7.088499446269e+20       3.694949733521e-08       1.422179921882e+21       5.211678632084e+21       1.604465105344e-06       1.999987211620e+00 
       1.816156563713e+08       2.290695224402e-14       2.551087671236e-03       7.119178799237e+10       1.419596498613e+04       7.816487406210e-05       2.578209512976e+12       1.472869790546e-03       2.995786645667e+21       1.479025825693e+16       7.845035587384e+16       6.893446782348e+20       3.694949733521e-08       1.383046113035e+21       5.068270677551e+21       1.627006090685e-06       1.999987122103e+00 
       1.803531840354e+08       2.322877102936e-14       2.568945203166e-03       7.020547581477e+10       1.419596496827e+04       7.871202809913e-05       2.560287496679e+12       1.483179822051e-03       2.913352250301e+21       1.448396095665e+16       7.682569646677e+16       6.703761339189e+20       3.694949733521e-08       1.344989140501e+21       4.928808834378e+21       1.649863751264e-06       1.999987031959e+00 
       1.790994875747e+08       2.355511102596e-14       2.586927736047e-03       6.923282833004e+10       1.419596495029e+04       7.926301221329e-05       2.542490062422e+12       1.493562022974e-03       2.833186183854e+21       1.418400688808e+16       7.523468277274e+16       6.519295428175e+20       3.694949733521e-08       1.307979373215e+21       4.793184518577e+21       1.673042535987e-06       1.999986941184e+00 
       1.778545059852e+08       2.388603575186e-14       2.605036146633e-03       6.827365622282e+10       1.419596493218e+04       7.981785321508e-05       2.524816344193e+12       1.504016898492e-03       2.755226029226e+21       1.389026468673e+16       7.367661800939e+16       6.339905424601e+20       3.694949733521e-08       1.271987995462e+21       4.661292134031e+21       1.696546956261e-06       1.999986849773e+00 
       1.766181786867e+08       2.422160961747e-14       2.623271313496e-03       6.732777280059e+10       1.419596491395e+04       8.037657810270e-05       2.507265481998e+12       1.514544957315e-03       2.679411086832e+21       1.360260570860e+16       7.215081982432e+16       6.165451655852e+20       3.694949733521e-08       1.236986984446e+21       4.533028990288e+21       1.720381586872e-06       1.999986757723e+00 
       1.753904455205e+08       2.456189793811e-14       2.641634126121e-03       6.639499395734e+10       1.419596489559e+04       8.093921406335e-05       2.489836621825e+12       1.525146711714e-03       2.605682327343e+21       1.332090397380e+16       7.065661999623e+16       5.995798292654e+20       3.694949733521e-08       1.202949088463e+21       4.408295222596e+21       1.744551066876e-06       1.999986665029e+00 
       1.741712467456e+08       2.490696694667e-14       2.660125475813e-03       6.547513813773e+10       1.419596487709e+04       8.150578847452e-05       2.472528915596e+12       1.535822677546e-03       2.533982345730e+21       1.304503611144e+16       6.919336414227e+16       5.830813243314e+20       3.694949733521e-08       1.169847805694e+21       4.286993714155e+21       1.769060100502e-06       1.999986571685e+00 
       1.729605230367e+08       2.525688380657e-14       2.678746264792e-03       6.456802630175e+10       1.419596485847e+04       8.207632890533e-05       2.455341521128e+12       1.546573374280e-03       2.464255316562e+21       1.277488130556e+16       6.776041143146e+16       5.670368050880e+20       3.694949733521e-08       1.137657363560e+21       4.169030020503e+21       1.793913458066e-06       1.999986477688e+00 
       1.717582154807e+08       2.561171662477e-14       2.697497398913e-03       6.367348188986e+10       1.419596483972e+04       8.265086311792e-05       2.438273602093e+12       1.557399325020e-03       2.396446950548e+21       1.251032124220e+16       6.635713430407e+16       5.514337793120e+20       3.694949733521e-08       1.106352698663e+21       4.054312295978e+21       1.819115976903e-06       1.999986383034e+00 
       1.705642655740e+08       2.597153446508e-14       2.716379789490e-03       6.279133078866e+10       1.419596482084e+04       8.322941906874e-05       2.421324327977e+12       1.568301056532e-03       2.330504452260e+21       1.225124005765e+16       6.498291819671e+16       5.362600985259e+20       3.694949733521e-08       1.075909437266e+21       3.942751222210e+21       1.844672562304e-06       1.999986287716e+00 
       1.693786152198e+08       2.633640736156e-14       2.735394355113e-03       6.192140129696e+10       1.419596480183e+04       8.381202490993e-05       2.404492874039e+12       1.579279099269e-03       2.266376479031e+21       1.199752428763e+16       6.363716127327e+16       5.215039485393e+20       3.694949733521e-08       1.046303876323e+21       3.834259938579e+21       1.870588188473e-06       1.999986191732e+00 
       1.682012067251e+08       2.670640633217e-14       2.754542019829e-03       6.106352409238e+10       1.419596478268e+04       8.439870899071e-05       2.387778421270e+12       1.590333987396e-03       2.204013100978e+21       1.174906281766e+16       6.231927416126e+16       5.071538402499e+20       3.694949733521e-08       1.017512965016e+21       3.728753974581e+21       1.896867899496e-06       1.999986095076e+00 
       1.670319827979e+08       2.708160339259e-14       2.773823718599e-03       6.021753219842e+10       1.419596476340e+04       8.498949985875e-05       2.371180156355e+12       1.601466258820e-03       2.143365762130e+21       1.150574683436e+16       6.102867969376e+16       4.931986006989e+20       3.694949733521e-08       9.895142868117e+20       3.626151184068e+21       1.923516810321e-06       1.999985997743e+00 
       1.658708865444e+08       2.746207157025e-14       2.793240388201e-03       5.938326095189e+10       1.419596474398e+04       8.558442626153e-05       2.354697271633e+12       1.612676455209e-03       2.084387242618e+21       1.126746977783e+16       5.976481265663e+16       4.796273643710e+20       3.694949733521e-08       9.622860420091e+20       3.526371681280e+21       1.950540107754e-06       1.999985899728e+00 
       1.647178614665e+08       2.784788491851e-14       2.812792972691e-03       5.856054797093e+10       1.419596472443e+04       8.618351714777e-05       2.338328965058e+12       1.623965122026e-03       2.027031621910e+21       1.103412729493e+16       5.852711954096e+16       4.664295647350e+20       3.694949733521e-08       9.358070307634e+20       3.429337778655e+21       1.977943051471e-06       1.999985801028e+00 
       1.635728514587e+08       2.823911853111e-14       2.832482423401e-03       5.774923312336e+10       1.419596470474e+04       8.678680166885e-05       2.322074440156e+12       1.635332808549e-03       1.971254243062e+21       1.080561719365e+16       5.731505830068e+16       4.535949260166e+20       3.694949733521e-08       9.100566365815e+20       3.334973926336e+21       2.005730975036e-06       1.999985701637e+00 
       1.624358008054e+08       2.863584855677e-14       2.852309698937e-03       5.694915849554e+10       1.419596468491e+04       8.739430918019e-05       2.305932905994e+12       1.646780067905e-03       1.917011677944e+21       1.058183939827e+16       5.612809811518e+16       4.411134551977e+20       3.694949733521e-08       8.850148102700e+20       3.243206653350e+21       2.033909286944e-06       1.999985601550e+00 
       1.613066541785e+08       2.903815221399e-14       2.872275763366e-03       5.616016836160e+10       1.419596466494e+04       8.800606924269e-05       2.289903577134e+12       1.658307457088e-03       1.864261693429e+21       1.036269590560e+16       5.496571915679e+16       4.289754342356e+20       3.694949733521e-08       8.606620543243e+20       3.153964510404e+21       2.062483471672e-06       1.999985500763e+00 
       1.601853566344e+08       2.944610780613e-14       2.892381589845e-03       5.538210915319e+10       1.419596464484e+04       8.862211162420e-05       2.273985673599e+12       1.669915536994e-03       1.812963218507e+21       1.014809074205e+16       5.382741236320e+16       4.171714124973e+20       3.694949733521e-08       8.369794077487e+20       3.067178014256e+21       2.091459090748e-06       1.999985399270e+00 
       1.590718536115e+08       2.985979473660e-14       2.912628155173e-03       5.461482942951e+10       1.419596462459e+04       8.924246630094e-05       2.258178420833e+12       1.681604872444e-03       1.763076312312e+21       9.937929921565e+15       5.271267921443e+16       4.056921994003e+20       3.694949733521e-08       8.139484312927e+20       2.982779593615e+21       2.120841783829e-06       1.999985297066e+00 
       1.579660909273e+08       3.027929352435e-14       2.933016445240e-03       5.385817984789e+10       1.419596460420e+04       8.986716345894e-05       2.242481049665e+12       1.693376032212e-03       1.714562133023e+21       9.732121404488e+15       5.162103151457e+16       3.945288572575e+20       3.694949733521e-08       7.915511930946e+20       2.900703536528e+21       2.150637269804e-06       1.999985194147e+00 
       1.568680147763e+08       3.070468581951e-14       2.953547451398e-03       5.311201313471e+10       1.419596458367e+04       9.049623349556e-05       2.226892796271e+12       1.705229589054e-03       1.667382907617e+21       9.530575057253e+15       5.055199117795e+16       3.836726943183e+20       3.694949733521e-08       7.697702547199e+20       2.820885939222e+21       2.180851347904e-06       1.999985090508e+00 
       1.557775717265e+08       3.113605441931e-14       2.974222174089e-03       5.237618405672e+10       1.419596456300e+04       9.112970702092e-05       2.211412902136e+12       1.717166119734e-03       1.621501902467e+21       9.333202612902e+15       4.950509001976e+16       3.731152580008e+20       3.694949733521e-08       7.485886575834e+20       2.743264656344e+21       2.211489898832e-06       1.999984986144e+00 
       1.546947087179e+08       3.157348328419e-14       2.995041617396e-03       5.165054939280e+10       1.419596454218e+04       9.176761485942e-05       2.196040614017e+12       1.729186205056e-03       1.576883394734e+21       9.139917632431e+15       4.847986955102e+16       3.628483283111e+20       3.694949733521e-08       7.279899097458e+20       2.667779252578e+21       2.242558885905e-06       1.999984881048e+00 
       1.536193730588e+08       3.201705755413e-14       3.016006796315e-03       5.093496790604e+10       1.419596452121e+04       9.240998805124e-05       2.180775183910e+12       1.741290429886e-03       1.533492644558e+21       8.950635466940e+15       4.747588077777e+16       3.528639114429e+20       3.694949733521e-08       7.079579730724e+20       2.594370955589e+21       2.274064356217e-06       1.999984775218e+00 
       1.525515124242e+08       3.246686356522e-14       3.037118729480e-03       5.022930031630e+10       1.419596450010e+04       9.305685785383e-05       2.165615869006e+12       1.753479383185e-03       1.491295868007e+21       8.765273220551e+15       4.649268400446e+16       3.431542335537e+20       3.694949733521e-08       6.884772507467e+20       2.522982610265e+21       2.306012441818e-06       1.999984668646e+00 
       1.514910748526e+08       3.292298886648e-14       3.058378442802e-03       4.953340927305e+10       1.419596447884e+04       9.370825574344e-05       2.150561931665e+12       1.765753658038e-03       1.450260210775e+21       8.583749714115e+15       4.552984864134e+16       3.337117347123e+20       3.694949733521e-08       6.695325751261e+20       2.453558634212e+21       2.338409360903e-06       1.999984561328e+00 
       1.504380087437e+08       3.338552223688e-14       3.079786974922e-03       4.884715932870e+10       1.419596445743e+04       9.436421341665e-05       2.135612639369e+12       1.778113851679e-03       1.410353722600e+21       8.405985449649e+15       4.458695301594e+16       3.245290630122e+20       3.694949733521e-08       6.511091959327e+20       2.386044974483e+21       2.371261419022e-06       1.999984453260e+00 
       1.493922628561e+08       3.385455370265e-14       3.101345364485e-03       4.817041691216e+10       1.419596443587e+04       9.502476279194e-05       2.120767264696e+12       1.790560565524e-03       1.371545332388e+21       8.231902575529e+15       4.366358418836e+16       3.155990688479e+20       3.694949733521e-08       6.331927687688e+20       2.320389065491e+21       2.404575010314e-06       1.999984344434e+00 
       1.483537863043e+08       3.433017455477e-14       3.123054659227e-03       4.750305030290e+10       1.419596441417e+04       9.568993601118e-05       2.106025085279e+12       1.803094405198e-03       1.333804824022e+21       8.061424852388e+15       4.275933777044e+16       3.069147993477e+20       3.694949733521e-08       6.157693439480e+20       2.256539788080e+21       2.438356618744e-06       1.999984234847e+00 
       1.473225285568e+08       3.481247736676e-14       3.144915919620e-03       4.684492960529e+10       1.419596439230e+04       9.635976544127e-05       2.091385383772e+12       1.815715980566e-03       1.297102812834e+21       7.894477619731e+15       4.187381774864e+16       2.984694929607e+20       3.694949733521e-08       5.988253556347e+20       2.194447429725e+21       2.472612819368e-06       1.999984124493e+00 
       1.462984394331e+08       3.530155601266e-14       3.166930206135e-03       4.619592672333e+10       1.419596437029e+04       9.703428367565e-05       2.076847447817e+12       1.828425905760e-03       1.261410722730e+21       7.730987763239e+15       4.100663631065e+16       2.902565741922e+20       3.694949733521e-08       5.823476112811e+20       2.134063645827e+21       2.507350279612e-06       1.999984013367e+00 
       1.452814691017e+08       3.579750568537e-14       3.189098590155e-03       4.555591533568e+10       1.419596434812e+04       9.771352353594e-05       2.062410570007e+12       1.841224799214e-03       1.226700763934e+21       7.570883682744e+15       4.015741367548e+16       2.822696484838e+20       3.694949733521e-08       5.663232813560e+20       2.075341422071e+21       2.542575760573e-06       1.999983901462e+00 
       1.442715680775e+08       3.630042291510e-14       3.211422152162e-03       4.492477087112e+10       1.419596432580e+04       9.839751807348e-05       2.048074047852e+12       1.854113283687e-03       1.192945911359e+21       7.414095260873e+15       3.932577792721e+16       2.745024972346e+20       3.694949733521e-08       5.507398893554e+20       2.018235037823e+21       2.578296118328e-06       1.999983788775e+00 
       1.432686872194e+08       3.681040558824e-14       3.233901978092e-03       4.430237048429e+10       1.419596430332e+04       9.908630057101e-05       2.033837183745e+12       1.867091986299e-03       1.160119883560e+21       7.260553832345e+15       3.851136485205e+16       2.669490729599e+20       3.694949733521e-08       5.355853020885e+20       1.962700030527e+21       2.614518305276e-06       1.999983675298e+00 
       1.422727777276e+08       3.732755296632e-14       3.256539159338e-03       4.368859303174e+10       1.419596428068e+04       9.977990454420e-05       2.019699284931e+12       1.880161538560e-03       1.128197122271e+21       7.110192153891e+15       3.771381777886e+16       2.596034945820e+20       3.694949733521e-08       5.208477202309e+20       1.908693161093e+21       2.651249371485e-06       1.999983561027e+00 
       1.412837911420e+08       3.785196570542e-14       3.279334800027e-03       4.308331904843e+10       1.419596425789e+04       1.004783637434e-04       2.005659663466e+12       1.893322576399e-03       1.097152772508e+21       6.962944374813e+15       3.693278742296e+16       2.524600428516e+20       3.694949733521e-08       5.065156691375e+20       1.856172380229e+21       2.688496466068e-06       1.999983445957e+00 
       1.403016793390e+08       3.838374587568e-14       3.302290007923e-03       4.248643072439e+10       1.419596423493e+04       1.011817121551e-04       1.991717636193e+12       1.906575740197e-03       1.066962663218e+21       6.818746008140e+15       3.616793173313e+16       2.455131558946e+20       3.694949733521e-08       4.925779899085e+20       1.805096795699e+21       2.726266838574e-06       1.999983330081e+00 
       1.393263945296e+08       3.892299698122e-14       3.325405899886e-03       4.189781188186e+10       1.419596421181e+04       1.018899840038e-04       1.977872524700e+12       1.919921674818e-03       1.037603288455e+21       6.677533902386e+15       3.541891574181e+16       2.387574248821e+20       3.694949733521e-08       4.790238307010e+20       1.755426640488e+21       2.764567840395e-06       1.999983213394e+00 
       1.383578892572e+08       3.946982398029e-14       3.348683601871e-03       4.131734795262e+10       1.419596418854e+04       1.026032137535e-04       1.964123655292e+12       1.933361029639e-03       1.009051789082e+21       6.539246213895e+15       3.468541141845e+16       2.321875898183e+20       3.694949733521e-08       4.658426382800e+20       1.707123241838e+21       2.803406926202e-06       1.999983095890e+00 
       1.373961163948e+08       4.002433330565e-14       3.372124245288e-03       4.074492595574e+10       1.419596416510e+04       1.033214361095e-04       1.950470358959e+12       1.946894458582e-03       9.812859349720e+20       6.403822379756e+15       3.396709752579e+16       2.257985354458e+20       3.694949733521e-08       4.530241498012e+20       1.660148991139e+21       2.842791655394e-06       1.999982977563e+00 
       1.364410291431e+08       4.058663288533e-14       3.395728972464e-03       4.018043447556e+10       1.419596414149e+04       1.040446860200e-04       1.936911971340e+12       1.960522620148e-03       9.542841076986e+20       6.271203091279e+15       3.326365947921e+16       2.195852872626e+20       3.694949733521e-08       4.405583848212e+20       1.614467314645e+21       2.882729693569e-06       1.999982858408e+00 
       1.354925810283e+08       4.115683216361e-14       3.419498929361e-03       3.962376364001e+10       1.419596411772e+04       1.047729986780e-04       1.923447832691e+12       1.974246177444e-03       9.280252837055e+20       6.141330268021e+15       3.257478920893e+16       2.135430076488e+20       3.694949733521e-08       4.284356375257e+20       1.570042644999e+21       2.923228814014e-06       1.999982738420e+00 
       1.345507258993e+08       4.173504212234e-14       3.443435274676e-03       3.907480509923e+10       1.419596409378e+04       1.055064095224e-04       1.910077287856e+12       1.988065798222e-03       9.024890179366e+20       6.014147032349e+15       3.190018502512e+16       2.076669921004e+20       3.694949733521e-08       4.166464691735e+20       1.526840393543e+21       2.964296899221e-06       1.999982617591e+00 
