#tensor perturbations for mode k = 1.039140000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:shear_g                5:l4_g                   6:pol0_g                 7:pol2_g                 8:pol4_g                 9:H (gw)                10:Hdot (gwdot)          11:delta_ur              12:shear_ur              13:l4_ur              
       1.321368502276e+03       9.654046105835e-03       1.174228158789e-01      -2.659649906967e-02       2.502712965625e-02      -2.074128745815e-03       3.983068643308e-04      -7.828190454281e-04       6.353199969328e-03       7.780520968840e-05       1.202117091954e-01      -4.250898686938e-02       2.477473842722e-02 
       1.344369291266e+03       9.942707987503e-03       1.266488562491e-01      -2.636061317554e-02       1.672235833624e-02      -2.210426641082e-03       4.099490309003e-04      -6.233811817178e-04       7.897035578223e-03       5.602088103667e-05       1.166899523745e-01      -3.561646745008e-02       5.450881499083e-03 
       1.367776743471e+03       1.024071539115e-02       1.301996974618e-01      -2.465424314983e-02       7.560607067114e-03      -2.290114315157e-03       3.795793129511e-04      -4.409635470904e-04       8.929455640935e-03       3.199992817257e-05       1.067448541336e-01      -2.700529797873e-02      -1.378665901357e-02 
       1.391597194103e+03       1.054837391561e-02       1.277674228316e-01      -2.153452376243e-02      -2.048575128127e-03      -2.309710005528e-03       3.090663852256e-04      -2.438508808890e-04       9.394750571901e-03       7.116145745113e-06       9.086553010164e-02      -1.710128721659e-02      -3.202918400837e-02 
       1.415837127363e+03       1.086599980842e-02       1.193623630152e-01      -1.714358068470e-02      -1.162867066692e-02      -2.268507593686e-03       2.026873530433e-04      -4.167678162078e-05       9.269379738399e-03      -1.716551709360e-05       6.992016075308e-02      -6.428589909337e-03      -4.835347558996e-02 
       1.440503181589e+03       1.119392038459e-02       1.053392453603e-01      -1.170829528782e-02      -2.065649702617e-02      -2.168762209582e-03       6.705464496535e-05       1.549774707225e-04       8.565546439283e-03      -3.937401049335e-05       4.513331071932e-02       4.412721838363e-03      -6.187274869701e-02 
       1.465602156007e+03       1.153247448408e-02       8.640324690462e-02      -5.534127465532e-03      -2.858941409914e-02      -2.015704723855e-03      -8.912299299901e-05       3.351075398596e-04       7.332712982452e-03      -5.812643619179e-05       1.803562635115e-02       1.477732340996e-02      -7.179323264976e-02 
       1.491141015802e+03       1.188201292520e-02       6.359243220979e-02       1.007557532506e-03      -3.489875635901e-02      -1.817362166258e-03      -2.554532737396e-04       4.879190558556e-04       5.656661901884e-03      -7.222588866801e-05      -9.614669112297e-03       2.401267374314e-02      -7.747334681927e-02 
       1.517126898907e+03       1.224289900034e-02       3.823433440987e-02       7.498774266656e-03      -3.910810603448e-02      -1.584172868995e-03      -4.204419803263e-04       6.035418858370e-04       3.655838696700e-03      -8.075601788349e-05      -3.593682766538e-02       3.150276805109e-02      -7.848153366561e-02 
       1.543567122269e+03       1.261550898495e-02       1.187620511795e-02       1.350037315068e-02      -4.083425256936e-02      -1.328400348301e-03      -5.722231447164e-04       6.737856609247e-04       1.474890940271e-03      -8.316451442810e-05      -5.905491218847e-02       3.671511604579e-02      -7.464802351316e-02 
       1.570469189981e+03       1.300023269463e-02      -1.380934787238e-02       1.858258000375e-02      -3.982791664951e-02      -1.063367844536e-03      -6.994006740735e-04       6.928842390500e-04      -7.244576024118e-04      -7.932730136007e-05      -7.724035714802e-02       3.924765247892e-02      -6.610525438945e-02 
       1.597840800961e+03       1.339747405980e-02      -3.713909683211e-02       2.235883542771e-02      -3.601063185778e-02      -8.025549901870e-04      -7.919471478865e-04       6.581662306369e-04      -2.774801515871e-03      -6.958546774131e-05      -8.905993225391e-02       3.887160354136e-02      -5.331147641265e-02 
       1.625689857161e+03       1.380765173292e-02      -5.654741856866e-02       2.452047062034e-02      -2.950367867380e-02      -5.586174594978e-04      -8.420899057657e-04       5.705816552050e-04      -4.516048181778e-03      -5.474804300079e-05      -9.351687432527e-02       3.556587994077e-02      -3.705236310295e-02 
       1.654024472668e+03       1.423119973565e-02      -7.071858424009e-02       2.486916944173e-02      -2.064476360082e-02      -3.424076450044e-04      -8.451025026480e-04       4.350128927317e-04      -5.809079998769e-03      -3.605566795046e-05      -9.017122804580e-02       2.953845287092e-02      -1.841634026815e-02 
       1.682852984243e+03       1.466856815654e-02      -7.871157662102e-02       2.334376659626e-02      -9.988346632293e-03      -1.620869162108e-04      -7.999134453145e-04       2.603030695341e-04      -6.548928419143e-03      -1.510308124984e-05      -7.922477940638e-02       2.123050186121e-02       1.259092946129e-03 
       1.712183961608e+03       1.512022387696e-02      -8.006455034860e-02       2.003781705209e-02       1.713754939581e-03      -2.242527218042e-05      -7.094461079747e-04       5.894829482367e-05      -6.676153636105e-03       6.277981049807e-06      -6.155673497212e-02       1.129999087806e-02       2.047051289499e-02 
       1.742026219215e+03       1.558665135305e-02      -7.486582770906e-02       1.520463419287e-02       1.355355351090e-02       7.562026240431e-05      -5.806157670341e-04      -1.535774748310e-04      -6.185082189118e-03       2.616960149320e-05      -3.869878068312e-02       5.827757371368e-04       3.765875289752e-02 
       1.772388829115e+03       1.606835345185e-02      -6.377952679977e-02       9.247204244304e-03       2.453003269295e-02       1.349730699579e-04      -4.239329846410e-04      -3.598647195871e-04      -5.127652198251e-03       4.274181215722e-05      -1.274250096935e-02      -9.968638434284e-03       5.134029467746e-02 
       1.803281134768e+03       1.656585234222e-02      -4.801677170631e-02       2.691576208222e-03       3.363196725606e-02       1.621030611451e-04      -2.526972073304e-04      -5.419382844494e-04      -3.611875171788e-03       5.443533453172e-05       1.382168603552e-02      -1.936607737580e-02       6.025045269705e-02 
       1.834712766421e+03       1.707969045450e-02      -2.924798899027e-02      -3.856023892308e-03       3.993532431846e-02       1.662843424656e-04      -8.180897506701e-05      -6.828709959459e-04      -1.794351612382e-03       6.013471955961e-05       3.832721886982e-02      -2.668101518062e-02       6.348552040368e-02 
       1.866693658289e+03       1.761043151724e-02      -9.457891372361e-03      -9.766092651771e-03       4.270720722888e-02       1.584865288096e-04       7.371968111077e-05      -7.685115801189e-04       1.331376051984e-04       5.931161296282e-05       5.820021532645e-02      -3.114602639077e-02       6.062830763276e-02 
       1.899234066693e+03       1.815866166207e-02       9.248036648203e-03      -1.445230200209e-02       4.150561099270e-02       1.499957564691e-04       2.004244364608e-04      -7.891567849727e-04       1.962238224374e-03       5.211786341394e-05       7.125027655311e-02      -3.225172582174e-02       5.183999881061e-02 
       1.932344588626e+03       1.872499059203e-02       2.486912046482e-02      -1.744092075894e-02       3.626227108005e-02       1.509135358746e-04       2.880381813895e-04      -7.409684729030e-04       3.490343853519e-03       3.941075044945e-05       7.595163455516e-02      -2.982690159790e-02       3.790157472976e-02 
       1.966036094154e+03       1.931005130096e-02       3.574365525834e-02      -1.843490326870e-02       2.733513417816e-02       1.687234781632e-04       3.309183126154e-04      -6.269265440935e-04       4.544423138712e-03       2.269806257594e-05       7.167808312053e-02      -2.408917006340e-02       2.019070607558e-02 
       2.000325886584e+03       1.991461035201e-02       4.076334987000e-02      -1.736305991853e-02       1.551554675708e-02       2.071473361797e-04       3.290253032140e-04      -4.570892242207e-04       5.003607051129e-03       3.995464374381e-06       5.885120450954e-02      -1.565303601813e-02       5.815940102776e-04 
       2.035046402558e+03       2.053612667850e-02       3.955405235723e-02      -1.442499965948e-02       2.059956372167e-03       2.651327396883e-04       2.885354963826e-04      -2.492616394530e-04       4.819563401297e-03      -1.429444212282e-05       3.909228427442e-02      -5.547338451228e-03      -1.862485334500e-02 
       2.070368651869e+03       2.117808265283e-02       3.255588006827e-02      -1.004325833578e-02      -1.162341685931e-02       3.377191458822e-04       2.207755481070e-04      -2.436835449752e-05       4.026265858045e-03      -2.996003574115e-05       1.481414340591e-02       5.036225597991e-03      -3.525273529592e-02 
       2.106328218612e+03       2.184163853041e-02       2.092472015380e-02      -4.839146566330e-03      -2.395001398118e-02       4.162424819890e-04       1.409972202941e-04       1.932165523744e-04       2.733469088693e-03      -4.099588743014e-05      -1.083890299501e-02       1.475350218725e-02      -4.723099651643e-02 
       2.142802719467e+03       2.252502149711e-02       6.508569078024e-03       4.149602389757e-04      -3.335087752827e-02       4.895344710333e-04       6.679329573112e-05       3.782207964349e-04       1.127794891353e-03      -4.594708405149e-05      -3.429267246470e-02       2.227399635558e-02      -5.293716520967e-02 
       2.179199768454e+03       2.321731901622e-02      -8.267429694070e-03       4.883836230423e-03      -3.855466613809e-02       5.459374342204e-04       1.524902996100e-05       5.080709878946e-04      -5.345082459475e-04      -4.432751920624e-05      -5.203049781004e-02       2.652082188433e-02      -5.165155364542e-02 
       2.214801854780e+03       2.390451395249e-02      -2.107509611645e-02       7.932128630885e-03      -3.909648972173e-02       5.777187950246e-04      -2.646274050489e-06       5.711002528515e-04      -1.997177557139e-03      -3.697829967957e-05      -6.178067884538e-02       2.708910547768e-02      -4.401626757553e-02 
       2.249294797787e+03       2.457974972042e-02      -3.042762770754e-02       9.306564113008e-03      -3.537758908811e-02       5.835068610388e-04       1.531121829890e-05       5.690796266317e-04      -3.086678923905e-03      -2.562626574237e-05      -6.310159906310e-02       2.429693510435e-02      -3.167053924093e-02 
       2.282566298491e+03       2.523988662826e-02      -3.572281110525e-02       9.070757124448e-03      -2.832244816460e-02       5.669187761024e-04       6.452152476609e-05       5.124727457580e-04      -3.721096173212e-03      -1.224966949106e-05      -5.690543766232e-02       1.889990714040e-02      -1.662715659196e-02 
       2.314602552066e+03       2.588369270000e-02      -3.707088829500e-02       7.500354725619e-03      -1.908319779282e-02       5.345983830866e-04       1.362794512439e-04       4.160991894580e-04      -3.895806773386e-03       1.328588370933e-06      -4.490850956124e-02       1.184039659873e-02      -8.453364979788e-04 
       2.345445110272e+03       2.651109032587e-02      -3.505904926319e-02       4.980846744895e-03      -8.821128552446e-03       4.943658782236e-04       2.202369066271e-04       2.958214613839e-04      -3.661187461882e-03       1.365696024955e-05      -2.915606921885e-02       4.062437317435e-03       1.402146456692e-02 
       2.375166088491e+03       2.712270864127e-02      -3.052673587149e-02       1.925795169383e-03       1.431743618630e-03       4.537977658648e-04       3.062425736420e-04       1.663496703391e-04      -3.100043912376e-03       2.372802893653e-05      -1.167378685507e-02      -3.604210658810e-03       2.673655011164e-02 
       2.403848029171e+03       2.771949270038e-02      -2.439027984933e-02      -1.278235056742e-03       1.084175866912e-02       4.193261572162e-04       3.854803767925e-04       4.005406515286e-05      -2.309175844947e-03       3.096014385703e-05       5.746027995807e-03      -1.050051988458e-02       3.649308958259e-02 
       2.431574018086e+03       2.830249975790e-02      -1.752283947735e-02      -4.303947806773e-03       1.879698287705e-02       3.957676758703e-04       4.510595271863e-04      -7.352616562698e-05      -1.386112886823e-03       3.513663639495e-05       2.165504790342e-02      -1.615552677706e-02       4.287614467205e-02 
       2.458423005338e+03       2.887279353047e-02      -1.068073446973e-02      -6.898705139063e-03       2.490218173304e-02       3.861663034217e-04       4.982163465974e-04      -1.677317005969e-04      -4.203711909394e-04       3.632930918421e-05       3.498825934048e-02      -2.027963962704e-02       4.580050995973e-02 
       2.484467827124e+03       2.943139142068e-02      -4.465178398725e-03      -8.888260188365e-03       2.895750957752e-02       3.918481232314e-04       5.242610788702e-04      -2.385704452307e-04       5.117213302042e-04       3.482111953682e-05       4.505721785926e-02      -2.274447927015e-02       4.544054766791e-02 
       2.509774626381e+03       2.997924070155e-02       6.906212626441e-04      -1.017292333905e-02       3.092897053048e-02       4.126080560021e-04       5.283696479795e-04      -2.843654023425e-04       1.349548937748e-03       3.103567221464e-05       5.151559163233e-02      -2.355622748392e-02       4.216119776567e-02 
       2.534402968287e+03       3.051721023512e-02       4.517137894449e-03      -1.071917220939e-02       3.091582375573e-02       4.469697698427e-04       5.112913868405e-04      -3.053422675439e-04       2.048850175327e-03       2.547686832968e-05       5.430975801696e-02      -2.282691411846e-02       3.645502420461e-02 
       2.558406276054e+03       3.104609029783e-02       6.893223089089e-03      -1.054884688729e-02       2.911816292034e-02       4.924770919248e-04       4.750215350178e-04      -3.032067595480e-04       2.581082944482e-03       1.867967384107e-05       5.362306921890e-02      -2.074636126883e-02       2.888758186596e-02 
       2.581832396881e+03       3.156659656143e-02       7.824462103623e-03      -9.727414383569e-03       2.580660893254e-02       5.459883562533e-04       4.224710244120e-04      -2.807421581770e-04       2.931972069065e-03       1.117169088728e-05       4.981944505005e-02      -1.755637113730e-02       2.005187518999e-02 
       2.604724193124e+03       3.207937589896e-02       7.418537919013e-03      -8.352303015676e-03       2.129520457189e-02       6.039548024656e-04       3.571544513230e-04      -2.414445794638e-04       3.099580127240e-03       3.444577442739e-06       4.338987920535e-02      -1.352800576596e-02       1.053181459849e-02 
       2.627120107062e+03       3.258501275082e-02       5.859969473867e-03      -6.541958910774e-03       1.591804436890e-02       6.626711855739e-04       2.829089566962e-04      -1.892050466110e-04       3.092149963744e-03      -4.065915369507e-06       3.490401615990e-02      -8.942330448729e-03       8.740992518763e-04 
       2.649054680087e+03       3.308403547229e-02       3.385843586317e-03      -4.426025603294e-03       1.000980857380e-02       7.184918588525e-04       2.036509830626e-04      -1.280418568157e-04       2.925896383899e-03      -1.099259625508e-05       2.496796746850e-02      -4.074685608135e-03      -8.432294973033e-03 
       2.670559017616e+03       3.357692231626e-02       2.636003727744e-04      -2.136868195174e-03       3.890135273123e-03       7.680092247466e-04       1.231738893184e-04      -6.188315136233e-05       2.622870496733e-03      -1.704344939056e-05       1.418886002551e-02       8.176406098385e-04      -1.696995039862e-02 
       2.691661199990e+03       3.406410692004e-02      -3.228484123638e-03       1.974640712489e-04      -2.148384193363e-03       8.081940273508e-04       4.498665316898e-05       5.602682590298e-06       2.208979454357e-03      -2.200339431509e-05       3.146150172407e-03       5.504584416882e-03      -2.440111889244e-02 
       2.712386641345e+03       3.454598321880e-02      -6.817781687461e-03       2.458832569763e-03      -7.848891227595e-03       8.364987495825e-04      -2.780796171701e-05       7.113253624223e-05       1.712213710797e-03      -2.573225363158e-05      -7.630567051633e-03       9.789635249677e-03      -3.047103808344e-02 
       2.732758402325e+03       3.502290981601e-02      -1.025065119587e-02       4.543219516312e-03      -1.299598337979e-02       8.509266009699e-04      -9.259862767960e-05       1.318945846092e-04       1.161110941162e-03      -2.815986628315e-05      -1.767772280391e-02       1.351366742814e-02      -3.500732900245e-02 
       2.752797462386e+03       3.549521385587e-02      -1.330268496490e-02       6.363653462295e-03      -1.741885404079e-02       8.500693635866e-04      -1.473176735838e-04       1.855997042588e-04       5.834686674623e-04      -2.927915755711e-05      -2.660850268587e-02       1.655663082835e-02      -3.791628217797e-02 
       2.772522955836e+03       3.596319441976e-02      -1.578602776794e-02       7.851976164248e-03      -2.099223076347e-02       8.331178250881e-04      -1.904643279417e-04       2.305033219448e-04       5.305142813395e-06      -2.913785627479e-05      -3.411879129360e-02       1.883745135756e-02      -3.917676169367e-02 
       2.791952380403e+03       3.642712559222e-02      -1.755401206553e-02       8.959592426791e-03      -2.363548606675e-02       7.998487454861e-04      -2.211031925256e-04       2.654026213233e-04      -5.499411271707e-04      -2.782943763101e-05      -3.998901249362e-02       2.031247708462e-02      -3.883237689910e-02 
       2.811101769197e+03       3.688725892592e-02      -1.850340018982e-02       9.657350075076e-03      -2.531027351792e-02       7.505923716138e-04      -2.388421172742e-04       2.896137668121e-04      -1.061988666969e-03      -2.548376874249e-05      -4.408253523533e-02       2.097278207630e-02      -3.698249139215e-02 
       2.829985854228e+03       3.734382593301e-02      -1.857455529755e-02       9.934699962810e-03      -2.601702312776e-02       6.861843686951e-04      -2.437935793144e-04       3.029335568593e-04      -1.514087866901e-03      -2.225784009426e-05      -4.634130302517e-02       2.084061691402e-02      -3.377256165118e-02 
       2.848618223963e+03       3.779704064016e-02      -1.774986624835e-02       9.798277902195e-03      -2.579059305569e-02       6.079058053779e-04      -2.365233321501e-04       3.055894394498e-04      -1.893215682100e-03      -1.832688068720e-05      -4.677928945066e-02       1.996525976257e-02      -2.938421647410e-02 
       2.867011353178e+03       3.824709920202e-02      -1.605076344175e-02       9.270047752530e-03      -2.469535502744e-02       5.174152503474e-04      -2.179899748804e-04       2.981815046180e-04      -2.190111823718e-03      -1.387611761607e-05      -4.547434941777e-02       1.841850566110e-02      -2.402546194197e-02 
       2.885176793884e+03       3.869418356262e-02      -1.353363117826e-02       8.385130976452e-03      -2.281995209821e-02       4.166749619039e-04      -1.894785690135e-04       2.816196850547e-04      -2.399186826964e-03      -9.093286997745e-06      -4.255898836495e-02       1.628998037096e-02      -1.792123044679e-02 
       2.903125523007e+03       3.913846921124e-02      -1.028485813025e-02       7.189413368020e-03      -2.027188448888e-02       3.078732665179e-04      -1.525304857779e-04       2.570582952377e-04      -2.518320097864e-03      -4.161984412259e-06      -3.821039536264e-02       1.368240819687e-02      -1.130444677710e-02 
       2.920867262660e+03       3.958010761580e-02      -6.415544120069e-03       5.737123669607e-03      -1.717229919353e-02       1.933532542106e-04      -1.088748117174e-04       2.258322111074e-04      -2.548565393457e-03       7.437321807270e-07      -3.264048285372e-02       1.070717077909e-02      -4.408257021149e-03 
       2.938410479500e+03       4.001922516473e-02      -2.055893724878e-03       4.088396901772e-03      -1.365096870587e-02       7.554042754061e-05      -6.036088259334e-05       1.893952667910e-04      -2.493810462096e-03       5.463943584673e-06      -2.608603945647e-02       7.480074992193e-03       2.541054037602e-03 
       2.955765474795e+03       4.045600013911e-02       2.651371435265e-03       2.306555872087e-03      -9.840845526698e-03      -4.314788237982e-05      -8.884057301532e-06       1.492544314592e-04      -2.360361680034e-03       9.857304828099e-06      -1.879782162871e-02       4.116812460539e-03       9.331447470179e-03 
       2.972942170426e+03       4.089060764902e-02       7.556202810350e-03       4.560107086894e-04      -5.874069936246e-03      -1.603514568029e-04       4.366913386816e-05       1.069195301709e-04      -2.156498775667e-03       1.380294745743e-05      -1.103212729449e-02       7.298151184496e-04       1.576925456350e-02 
       2.989940834612e+03       4.132298271817e-02       1.250374703392e-02      -1.398764449267e-03      -1.880394388431e-03      -2.737613291287e-04       9.544574540515e-05       6.388018694160e-05      -1.892204567446e-03       1.720039636378e-05      -3.047173215547e-03      -2.572934363894e-03       2.167997219901e-02 
       3.006757280997e+03       4.175294706728e-02       1.734097100202e-02      -3.195765364773e-03       2.017518582726e-03      -3.812155513527e-04       1.446947636970e-04       2.155038663021e-05      -1.578767698832e-03       1.997287029605e-05       4.906591829444e-03      -5.691846793758e-03       2.691452735032e-02 
       3.023395058521e+03       4.218052027138e-02       2.192532566660e-02      -4.878662769379e-03       5.710242678085e-03      -4.808293001968e-04       1.898513024111e-04      -1.880300464491e-05      -1.228089138034e-03       2.206980369944e-05       1.259967072261e-02      -8.540515533548e-03       3.135580972304e-02 
       3.039861526217e+03       4.260582316416e-02       2.612755526631e-02      -6.397724156958e-03       9.102887078430e-03      -5.709965860048e-04       2.295558802031e-04      -5.607862587000e-05      -8.522416211334e-04       2.346452082430e-05       1.982725615583e-02      -1.104635676190e-02       3.491743734419e-02 
       3.056162246694e+03       4.302893433429e-02       2.983320210397e-02      -7.710230133951e-03       1.211531267258e-02      -6.503773054965e-04       2.626613937262e-04      -8.934568633719e-05      -4.632042028107e-04       2.415195814062e-05       2.641053463724e-02      -1.315053266021e-02       3.754194892401e-02 
       3.072302050871e+03       4.344991673409e-02       3.294539409468e-02      -8.781340447407e-03       1.468337804289e-02      -7.179201727936e-04       2.882527944736e-04      -1.178593320955e-04      -7.252196099945e-05       2.414717004208e-05       3.220008416360e-02      -1.480870030201e-02       3.920047351017e-02 
       3.088285992895e+03       4.386884223846e-02       3.538678939190e-02      -9.584617138676e-03       1.675954243261e-02      -7.728740084534e-04       3.056573135247e-04      -1.410683149822e-04       3.089963547943e-04       2.348322164662e-05       3.707801028110e-02      -1.599119765429e-02       3.989140925845e-02 
       3.104119059319e+03       4.428578404699e-02       3.710050253778e-02      -1.010215914005e-02       1.831271410785e-02      -8.147844309030e-04       3.144445524753e-04      -1.586137173964e-04       6.715016544365e-04       2.220871453701e-05       4.095849186413e-02      -1.668263820550e-02       3.963826051659e-02 
       3.119806024711e+03       4.470081275311e-02       3.805045894874e-02      -1.032452025313e-02       1.932772473152e-02      -8.434852313456e-04       3.144211116545e-04      -1.703229901613e-04       1.006281064164e-03       2.038520768020e-05       4.378751264775e-02      -1.688121446158e-02       3.848712077314e-02 
       3.135351673814e+03       4.511400207558e-02       3.822120548023e-02      -1.025042419005e-02       1.980447501012e-02      -8.590848362823e-04       3.056200021095e-04      -1.761999076331e-04       1.305894491132e-03       1.808453937171e-05       4.554187601121e-02      -1.659773629826e-02       3.650382336626e-02 
       3.150760874411e+03       4.552543076114e-02       3.761715122960e-02      -9.886276526241e-03       1.975674068244e-02      -8.619468073141e-04       2.882849917387e-04      -1.764103982588e-04       1.564260277858e-03       1.538614644570e-05       4.622744701746e-02      -1.585441585232e-02       3.377083668397e-02 
       3.166038443565e+03       4.593517898668e-02       3.626136959629e-02      -9.245528672825e-03       1.921074289537e-02      -8.526662702701e-04       2.628514745620e-04      -1.712654750197e-04       1.776694056886e-03       1.237450119903e-05       4.587681835149e-02      -1.468349407113e-02       3.038408295060e-02 
       3.181189126593e+03       4.634332771069e-02       3.419406037277e-02      -8.347931311950e-03       1.820356729231e-02      -8.320438151419e-04       2.299247387511e-04      -1.612022879026e-04       1.939912423403e-03       9.136679486258e-06       4.454658455125e-02      -1.312576603670e-02       2.644974370028e-02 
       3.196218380524e+03       4.674997982684e-02       3.147056863478e-02      -7.218636341508e-03       1.678138894955e-02      -8.010554564861e-04       1.902540320087e-04      -1.467629707115e-04       2.052008101087e-03       5.759923261723e-06       4.231416528305e-02      -1.122893504428e-02       2.208087972156e-02 
       3.211132812584e+03       4.715527247435e-02       2.815909048289e-02      -5.887210989594e-03       1.499757345957e-02      -7.608194889094e-04       1.447046933262e-04      -1.285721002864e-04       2.112379360121e-03       2.329477831281e-06       3.927425177118e-02      -9.045911220554e-03       1.739418727770e-02 
       3.225938900272e+03       4.755934264946e-02       2.433867568075e-02      -4.386799026496e-03       1.291101671206e-02      -7.125683442667e-04       9.423572976906e-05      -1.073166446528e-04       2.121628521022e-03      -1.072878409835e-06       3.553557506337e-02      -6.633421929292e-03       1.250756111606e-02 
       3.240641427273e+03       4.796228411757e-02       2.009755899690e-02      -2.753417939686e-03       1.058475584887e-02      -6.576266485311e-04       3.988178822081e-05      -8.372877182262e-05       2.081470580737e-03      -4.369970506139e-06       3.121817725636e-02      -4.050877600375e-03       7.538140356714e-03 
       3.255244459861e+03       4.836417331941e-02       1.553085245197e-02      -1.025018341158e-03       8.084297210753e-03      -5.973823090795e-04      -1.727273801606e-05      -5.856582476135e-05       1.994639495316e-03      -7.490781173378e-06       2.645014701081e-02      -1.358896430211e-03       2.599695736183e-03 
       3.269756348647e+03       4.876520743257e-02       1.073666044025e-02       7.600120392126e-04       5.475151343664e-03      -5.332367113868e-04      -7.613758336967e-05      -3.258260052256e-05       1.864721037107e-03      -1.037254464967e-05       2.136269082379e-02       1.382958975841e-03      -2.201157462628e-03 
       3.284190780977e+03       4.916573602054e-02       5.813323244797e-03       2.563855492589e-03       2.821102301842e-03      -4.665693420501e-04      -1.356445391845e-04      -6.511821052022e-06       1.695948740632e-03      -1.296134252368e-05       1.608641485046e-02       4.117591083957e-03      -6.766795438247e-03 
       3.298560968190e+03       4.956610170124e-02       8.595747068333e-04       4.349187519010e-03       1.841512973769e-04      -3.987426053701e-04      -1.947405895860e-04       1.893830555987e-05       1.493107360400e-03      -1.521110787544e-05       1.075093879441e-02       6.790113218192e-03      -1.100763038019e-02 
       3.312858723506e+03       4.996605337745e-02      -4.019760814626e-03       6.077207676424e-03      -2.372666145578e-03      -3.311856353399e-04      -2.523178825953e-04       4.306030995263e-05       1.261791784259e-03      -1.708141628737e-05       5.490668381335e-03       9.344876430445e-03      -1.483769657038e-02 
       3.327052029233e+03       5.036466579542e-02      -8.715727047258e-03       7.708595026391e-03      -4.786776986109e-03      -2.653777744302e-04      -3.072367712813e-04       6.516917137670e-05       1.008510183771e-03      -1.854047283513e-05       4.422065982778e-04       1.172699723986e-02      -1.817854068536e-02 
       3.341092720769e+03       5.076054353386e-02      -1.312254515247e-02       9.206326007873e-03      -7.000354838814e-03      -2.027584234963e-04      -3.584080858478e-04       8.465136954149e-05       7.404721569924e-04      -1.956945411798e-05      -4.264286104679e-03       1.388649858996e-02      -2.096665204981e-02 
       3.354936664497e+03       5.115238475864e-02      -1.714899556291e-02       1.053968392568e-02      -8.966310254698e-03      -1.445760085432e-04      -4.049180521607e-04       1.010255576134e-04       4.649426886895e-04      -2.016559528756e-05      -8.518032904768e-03       1.578389826447e-02      -2.316122976930e-02 
       3.368552635745e+03       5.153923674306e-02      -2.072381124975e-02       1.168592882305e-02      -1.065068709489e-02      -9.181509473110e-05      -4.460812849098e-04       1.139636839401e-04       1.887122347599e-04      -2.034092025416e-05      -1.223367139404e-02       1.739215756312e-02      -2.474508979869e-02 
       3.381905191289e+03       5.192001403996e-02      -2.379236910663e-02       1.262904075171e-02      -1.203063925432e-02      -4.524796892505e-05      -4.813948637090e-04       1.232730439429e-04      -8.184211977661e-05      -2.011949927006e-05      -1.534776104842e-02       1.869446338047e-02      -2.572057721567e-02 
       3.394946008843e+03       5.229324860982e-02      -2.631700921808e-02       1.335980504650e-02      -1.309433675340e-02      -5.437778584721e-06      -5.105358851821e-04       1.288979045821e-04      -3.408031496499e-04      -1.953672619128e-05      -1.781919952901e-02       1.968401708393e-02      -2.610893531737e-02 
       3.407629100819e+03       5.265752191224e-02      -2.828186327309e-02       1.387718394051e-02      -1.384268325711e-02       2.733015608533e-05      -5.334115976646e-04       1.309295735617e-04      -5.832234244395e-04      -1.863747350562e-05      -1.963393898133e-02       2.036555043750e-02      -2.595024454170e-02 
       3.419925617423e+03       5.301189461848e-02      -2.969321388832e-02       1.418795004672e-02      -1.428842470108e-02       5.306276758278e-05      -5.501607007642e-04       1.295853489223e-04      -8.055167071057e-04      -1.747155146076e-05      -2.080430097321e-02       2.075434524936e-02      -2.529878084449e-02 
       3.431827190395e+03       5.335601277569e-02      -3.057458803655e-02       1.430458124180e-02      -1.445274868271e-02       7.200098184787e-05      -5.610977257219e-04       1.251647439436e-04      -1.005463851697e-03      -1.608883196353e-05      -2.136252633217e-02       2.087295028311e-02      -2.421593869772e-02 
       3.443302502760e+03       5.368885625386e-02      -3.095979363483e-02       1.424332043892e-02      -1.436221602019e-02       8.450396412510e-05      -5.666318103798e-04       1.180355281770e-04      -1.181399959939e-03      -1.454154325905e-05      -2.135390123445e-02       2.074845054060e-02      -2.276975376826e-02 
       3.454334728874e+03       5.400981995445e-02      -3.089409730689e-02       1.402388097862e-02      -1.404809136475e-02       9.108880543529e-05      -5.672841283243e-04       1.086050264515e-04      -1.332800259351e-03      -1.287869386717e-05      -2.083629582525e-02       2.041180358233e-02      -2.102948799314e-02 
       3.464919574587e+03       5.431866361794e-02      -3.042899067123e-02       1.366750057018e-02      -1.354337991864e-02       9.236428623219e-05      -5.636322449577e-04       9.728637721277e-05      -1.460048468859e-03      -1.114389462893e-05      -1.987383451052e-02       1.989511855984e-02      -1.906123510092e-02 
       3.475063169912e+03       5.461545564135e-02      -2.961781603768e-02       1.319538064983e-02      -1.288051511308e-02       8.897481679201e-05      -5.562646158224e-04       8.447323306185e-05      -1.564192055534e-03      -9.374217040179e-06      -1.853172053116e-02       1.922956938935e-02      -1.692496479346e-02 
       3.484779586549e+03       5.490050426539e-02      -2.851250018669e-02       1.262758352784e-02      -1.208977856655e-02       8.155761056371e-05      -5.457473217188e-04       7.052366442220e-05      -1.646711122443e-03      -7.599962566621e-06      -1.687248581840e-02       1.844400120786e-02      -1.467297206074e-02 
