# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.02462e-05 to 1.06981 h/Mpc,
# number of wavenumbers equal to 605
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_tot                  8:t_g                    9:t_b                   10:t_cdm                 11:t_ur                  12:t_ncdm[0]             13:t_tot              
       4.299118671030e-03      -1.938454990653e+00      -1.598278228349e+02      -1.598787349992e+02      -1.764798490234e+00      -1.354457879657e+02      -1.597180092979e+02      -2.040095734819e-04       1.852307947433e-02       1.852453926284e-02      -2.697838908944e-04       1.737831546241e-02       1.851262087876e-02 
       4.418779204605e-03      -1.924000106013e+00      -1.681983046632e+02      -1.682529745861e+02      -1.746846352052e+00      -1.417855656361e+02      -1.680801681694e+02      -2.762932112414e-04       1.950248821312e-02       1.950402572077e-02      -3.241254217574e-04       1.825936762479e-02       1.949128484887e-02 
       4.538770441734e-03      -1.887671333916e+00      -1.767763017623e+02      -1.768349523554e+02      -1.711425707728e+00      -1.482326281044e+02      -1.766495107003e+02      -2.875199378302e-04       2.050615777306e-02       2.050777536962e-02      -3.286430393645e-04       1.915947650498e-02       2.049419916986e-02 
       4.659069658046e-03      -1.686564160446e+00      -1.855593229951e+02      -1.856221944595e+02      -1.682800122648e+00      -1.547833733023e+02      -1.854235325902e+02      -2.849448469897e-04       2.153379743513e-02       2.153549767089e-02      -2.835686020505e-04       2.007817600402e-02       2.152106145276e-02 
       4.779656105616e-03      -1.680766913164e+00      -1.945448745711e+02      -1.946122233234e+02      -1.677015794600e+00      -1.614342484308e+02      -1.943998141110e+02      -2.839664955829e-04       2.258511636266e-02       2.258690194300e-02      -2.825949714487e-04       2.101499593131e-02       2.257156650121e-02 
       4.900510817105e-03      -1.674962525495e+00      -2.037304686469e+02      -2.038025653768e+02      -1.671224342369e+00      -1.681817480973e+02      -2.035758391012e+02      -2.829869343786e-04       2.365982441836e-02       2.366169813908e-02      -2.816201370148e-04       2.196946294658e-02       2.364542866721e-02 
       5.021616431010e-03      -1.669152990024e+00      -2.131136212483e+02      -2.131907486877e+02      -1.665427754103e+00      -1.750224045568e+02      -2.129491297984e+02      -2.820065053496e-04       2.475763156333e-02       2.475959624453e-02      -2.806444391008e-04       2.294110026543e-02       2.474235717532e-02 
       5.142957035697e-03      -1.663340150593e+00      -2.226918581074e+02      -2.227743084730e+02      -1.659627869525e+00      -1.819527826230e+02      -2.225172161073e+02      -2.810255242502e-04       2.587824875554e-02       2.588030717285e-02      -2.796681919538e-04       2.392942874376e-02       2.586206217371e-02 
       5.264518030124e-03      -1.657525563256e+00      -2.324626955762e+02      -2.325507685308e+02      -1.653826241199e+00      -1.889694547213e+02      -2.322776169261e+02      -2.800442572801e-04       2.702138572934e-02       2.702354055221e-02      -2.786916604948e-04       2.493396512651e-02       2.700425252248e-02 
       5.386285999396e-03      -1.651710973441e+00      -2.424237050769e+02      -2.425177052726e+02      -1.648024610631e+00      -1.960690451459e+02      -2.422279041371e+02      -2.790630018571e-04       2.818675857331e-02       2.818901231631e-02      -2.777151407047e-04       2.595422940800e-02       2.816864337873e-02 
       5.508248603478e-03      -1.645897826017e+00      -2.525724482638e+02      -2.526726844395e+02      -1.642224419441e+00      -2.032481682520e+02      -2.523656391005e+02      -2.780820039813e-04       2.937408217055e-02       2.937643716458e-02      -2.767388773904e-04       2.698973824400e-02       2.935494866065e-02 
       5.630394477590e-03      -1.640087458527e+00      -2.629065010100e+02      -2.630132855021e+02      -1.636427002156e+00      -2.105034403678e+02      -2.626883969261e+02      -2.771014909810e-04       3.058307305579e-02       3.058553144115e-02      -2.757630967741e-04       2.804000804281e-02       3.056288392296e-02 
       5.752713142972e-03      -1.634281082802e+00      -2.734234491611e+02      -2.735370984667e+02      -1.630633567878e+00      -2.178314702962e+02      -2.731937630846e+02      -2.761216685076e-04       3.181344899571e-02       3.181601273774e-02      -2.747880035055e-04       2.910455509945e-02       3.179216595887e-02 
       5.875194926863e-03      -1.628479829806e+00      -2.841208944473e+02      -2.842417303763e+02      -1.624845245028e+00      -2.252288590258e+02      -2.838793397836e+02      -2.751427281817e-04       3.306492971717e-02       3.306760064199e-02      -2.738137882718e-04       3.018289682660e-02       3.304251354716e-02 
       5.997830890650e-03      -1.622684709231e+00      -2.949964463345e+02      -2.951247980240e+02      -1.619063041029e+00      -2.326921893132e+02      -2.947427385316e+02      -2.741648408268e-04       3.433723601574e-02       3.434001586137e-02      -2.728406210645e-04       3.127455152563e-02       3.431364657691e-02 
       6.120612765307e-03      -1.616896655551e+00      -3.060477284841e+02      -3.061839346567e+02      -1.613287888257e+00      -2.402180286097e+02      -3.057815867847e+02      -2.731881643043e-04       3.563009052752e-02       3.563298100362e-02      -2.718686589775e-04       3.237903971857e-02       3.560528682889e-02 
       6.243532893292e-03      -1.611116523959e+00      -3.172723772384e+02      -3.174167886436e+02      -1.607520639993e+00      -2.478029266681e+02      -3.169935265817e+02      -2.722128428659e-04       3.694321756116e-02       3.694622040984e-02      -2.708980455620e-04       3.349588462442e-02       3.691715781146e-02 
       6.366584176209e-03      -1.605345074966e+00      -3.286680374923e+02      -3.288210193465e+02      -1.601762055051e+00      -2.554434123977e+02      -3.283762104194e+02      -2.712390045835e-04       3.827634261318e-02       3.827945966363e-02      -2.699289082685e-04       3.462461235620e-02       3.824898427397e-02 
