#scalar perturbations for mode k = 1.039140000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]      
       6.762259439945e+02       3.239864215637e-03      -2.017164321496e+00      -6.276129817963e-03      -2.987387745912e-01       3.452097446409e-03       7.180863602297e-03       7.374795005509e-03      -6.079092265533e+00       1.275795481947e-02       4.299817237017e-01       4.236142198482e-01      -1.720293718561e+00      -2.092743031086e-03      -2.049221052359e-01      -7.192017281242e+00       1.403886490061e-02      -1.754997177411e+00      -1.867429321034e-03      -1.808056360050e-01 
       6.869071622463e+02       3.319623280812e-03      -1.933819405230e+00      -5.997115106809e-03      -3.083749360937e-01       2.630186505313e-03       6.753061093319e-03       7.192051319017e-03      -6.219400481515e+00       1.293931126761e-02       4.287562834277e-01       4.225916344199e-01      -1.696266629931e+00      -1.855668323526e-03      -2.012625476243e-01      -7.345849237089e+00       1.419081295010e-02      -1.732689095503e+00      -1.636007057286e-03      -1.771816045993e-01 
       6.978231781640e+02       3.402054788000e-03      -1.852668726836e+00      -5.678915319057e-03      -3.164242556498e-01       1.841965862119e-03       6.300178443061e-03       6.987630106459e-03      -6.364544346281e+00       1.312306835994e-02       4.275589206200e-01       4.216270435923e-01      -1.674882093746e+00      -1.613184229506e-03      -1.963217758459e-01      -7.504495039292e+00       1.434551668120e-02      -1.712893327978e+00      -1.398894570754e-03      -1.724434946026e-01 
       7.089770117073e+02       3.487241922248e-03      -1.774450812127e+00      -5.322774056531e-03      -3.226813280203e-01       1.092453662377e-03       5.824498737284e-03       6.760972714067e-03      -6.514676178410e+00       1.330926717937e-02       4.263919896219e-01       4.207205525432e-01      -1.656347693970e+00      -1.367562992853e-03      -1.900817489339e-01      -7.668100963032e+00       1.450303069744e-02      -1.695803415113e+00      -1.158044461191e-03      -1.665864127064e-01 
       7.203717256225e+02       3.575270567641e-03      -1.699922681454e+00      -4.930562372860e-03      -3.269454837532e-01       3.865847395408e-04       5.328723450581e-03       6.511715727541e-03      -6.669953972200e+00       1.349795393341e-02       4.252577516778e-01       4.198718658310e-01      -1.640843354738e+00      -1.121296932728e-03      -1.825410050712e-01      -7.836819155375e+00       1.466341385235e-02      -1.681589742227e+00      -9.155773413868e-04      -1.596199248553e-01 
       7.320104257462e+02       3.666229385737e-03      -1.629848811887e+00      -4.504819345859e-03      -3.290252088714e-01      -2.708632636538e-04       4.815975484735e-03       6.239723305753e-03      -6.830541597143e+00       1.368917999003e-02       4.241583509104e-01       4.190802818938e-01      -1.628515166400e+00      -8.770766100335e-04      -1.737167093266e-01      -8.010807839412e+00       1.482672928390e-02      -1.670394953643e+00      -6.737596931904e-04      -1.515693758262e-01 
       7.438962615872e+02       3.760209898346e-03      -1.564988392148e+00      -4.048783821508e-03      -3.287430560941e-01      -8.753498710927e-04       4.289794782475e-03       5.945120021593e-03      -6.996608996120e+00       1.388300188051e-02       4.230957900680e-01       4.183446923481e-01      -1.619469155153e+00      -6.377613853643e-04      -1.636465856090e-01      -8.190231516869e+00       1.499304441560e-02      -1.662329334345e+00      -4.349757119596e-04      -1.424770107828e-01 
       7.560324287957e+02       3.857306587827e-03      -1.506080907672e+00      -3.566414876563e-03      -3.259410018801e-01      -1.422657075531e-03       3.754125382154e-03       5.628323449708e-03      -7.168332403490e+00       1.407948129048e-02       4.220719056090e-01       4.176635866581e-01      -1.613765156024e+00      -4.063418511397e-04      -1.523906576443e-01      -8.375261191995e+00       1.516243094193e-02      -1.657466561351e+00      -2.016931684749e-04      -1.324028653390e-01 
       7.684221719074e+02       3.957617003113e-03      -1.453830175745e+00      -3.062398546661e-03      -3.204861788250e-01      -1.908978722353e-03       3.213292965180e-03       5.290075677810e-03      -7.345894561431e+00       1.427868500922e-02       4.210883432098e-01       4.170350625068e-01      -1.611410981645e+00      -1.858938581350e-04      -1.400327174392e-01      -8.566074593028e+00       1.533496477296e-02      -1.655839760437e+00       2.357673986675e-05      -1.214253423264e-01 
       7.810687831982e+02       4.061241837483e-03      -1.408887019813e+00      -2.542138435220e-03      -3.122768908619e-01      -2.331012425412e-03       2.671972137289e-03       4.931472870749e-03      -7.529484872974e+00       1.448068476801e-02       4.201465340761e-01       4.164568423440e-01      -1.612357100297e+00       2.047590370161e-05      -1.266814358881e-01      -8.762856325321e+00       1.551072587752e-02      -1.657438135822e+00       2.383251423714e-04      -1.096414289726e-01 
       7.939756056135e+02       4.168285041913e-03      -1.371830795732e+00      -2.011727334098e-03      -3.012487848138e-01      -2.686052645569e-03       2.135142267534e-03       4.553991548203e-03      -7.719299603269e+00       1.468555709337e-02       4.192476718868e-01       4.159262959242e-01      -1.616492057650e+00       2.096927743558e-04      -1.124710118543e-01      -8.965798076374e+00       1.568979813335e-02      -1.662204360178e+00       4.400965443540e-04      -9.716648877381e-02 
       8.071460359302e+02       4.278853944527e-03      -1.343150133825e+00      -1.477897571514e-03      -2.873810210324e-01      -2.972082643522e-03       1.608031416117e-03       4.159510404822e-03      -7.915542076567e+00       1.489338311116e-02       4.183926913168e-01       4.154404690391e-01      -1.623638905951e+00       3.787848911725e-04      -9.756126253941e-02      -9.175098815737e+00       1.587226912970e-02      -1.670032811994e+00       6.265443440476e-04      -8.413356833940e-02 
       8.205835231670e+02       4.393059333816e-03      -1.323223332844e+00      -9.479480979954e-04      -2.707022612877e-01      -3.187862861601e-03       1.096048131935e-03       3.750326455268e-03      -8.118422792984e+00       1.510424822199e-02       4.175822488179e-01       4.149961185718e-01      -1.633552909237e+00       5.249609718537e-04      -8.213706019442e-02      -9.390964909049e+00       1.605822985228e-02      -1.680768874360e+00       7.954897221342e-04      -7.069218135797e-02 
       8.342915725708e+02       4.511015591728e-03      -1.312298902749e+00      -4.296460575742e-04      -2.512962434903e-01      -3.333013321981e-03       6.047005682142e-04       3.329163732797e-03      -8.328159617271e+00       1.531824181182e-02       4.168167054604e-01       4.145897532897e-01      -1.645920808753e+00       6.456940221890e-04      -6.640700542105e-02      -9.613610308895e+00       1.624777439420e-02      -1.694209485325e+00       9.449827888413e-04      -5.700652311058e-02 
       8.482737468415e+02       4.632840807722e-03      -1.310476902592e+00       6.889810863492e-05      -2.293066978147e-01      -3.408086844251e-03       1.395034998239e-04       2.899173260446e-03      -8.544977917628e+00       1.553545686610e-02       4.160961130233e-01       4.142176803321e-01      -1.660361923870e+00       7.388091506208e-04      -5.060125553457e-02      -9.843256691979e+00       1.644099957834e-02      -1.710105024129e+00       1.073364264238e-03      -4.325309706858e-02 
       8.625336671950e+02       4.758656894978e-03      -1.317691776584e+00       5.393827371301e-04      -2.049413224572e-01      -3.414629989433e-03      -2.941262196121e-04       2.463922681998e-03      -8.769110692479e+00       1.575598953175e-02       4.154202035810e-01       4.138760567250e-01      -1.676431351311e+00       8.025733597224e-04      -3.496842744463e-02      -1.008013358333e+01       1.663800452997e-02      -1.728162663589e+00       1.179325892565e-03      -2.961774722324e-02 
       8.770750186289e+02       4.888589747979e-03      -1.333697492018e+00       9.734940408518e-04      -1.784745074085e-01      -3.355228345410e-03      -6.909847367937e-04       2.027373921663e-03      -9.000798755948e+00       1.597993869709e-02       4.147883829264e-01       4.135609451650e-01      -1.693625501905e+00       8.357846429055e-04      -1.977151189324e-02      -1.032447854208e+01       1.683889026337e-02      -1.748051271899e+00       1.261967527110e-03      -1.629210806498e-02 
       8.919015452718e+02       5.022769316383e-03      -1.358055835905e+00       1.363110425815e-03      -1.502485125139e-01      -3.233532735308e-03      -1.046204714980e-03       1.593847911055e-03      -9.240290760411e+00       1.620740537661e-02       4.141997289528e-01       4.132683735391e-01      -1.711390146754e+00       8.378571576009e-04      -5.282781973049e-03      -1.057653717469e+01       1.704375909244e-02      -1.769407883065e+00       1.320848514623e-03      -3.469525843317e-03 
       9.070170607031e+02       5.161329816915e-03      -1.390128808637e+00       1.700530176064e-03      -1.206727321621e-01      -3.054262873309e-03      -1.355385708028e-03       1.167974430985e-03      -9.487843453140e+00       1.643849229060e-02       4.136529943269e-01       4.129943965889e-01      -1.729131126054e+00       8.088988994255e-04       8.222329042485e-03      -1.083656339462e+01       1.725271421529e-02      -1.791845741077e+00       1.356031117114e-03       8.659504954866e-03 
       9.224254427151e+02       5.304409810383e-03      -1.429076014760e+00       1.978717569523e-03      -9.022078737351e-02      -2.823185352021e-03      -1.614727660939e-03       7.546270540699e-04      -9.743721682641e+00       1.667330317700e-02       4.131466151481e-01       4.127351591885e-01      -1.746227725805e+00       7.497777518223e-04       2.047230633909e-02      -1.110481941742e+01       1.746585905920e-02      -1.814963785171e+00       1.368113331110e-03       1.991226603524e-02 
       9.381306404087e+02       5.452152395155e-03      -1.473858005420e+00       2.191562591329e-03      -5.942510381186e-02      -2.547062860244e-03      -1.821164693088e-03       3.588418171300e-04      -1.000819860581e+01       1.691194227326e-02       4.126787247286e-01       4.124869593230e-01      -1.762048692472e+00       6.621715638049e-04       3.120752511192e-02      -1.138157596645e+01       1.768329678007e-02      -1.838357466627e+00       1.358248825672e-03       3.011899953846e-02 
       9.541366741167e+02       5.604705340538e-03      -1.523246391188e+00       2.334146474640e-03      -2.886876756511e-02      -2.233572368871e-03      -1.972494524930e-03      -1.427987565270e-05      -1.028155578385e+01       1.715451367933e-02       4.122471734641e-01       4.122463096969e-01      -1.775970676114e+00       5.485976968633e-04       4.018894902895e-02      -1.166711236067e+01       1.790512965774e-02      -1.861630643871e+00       1.328151680364e-03       3.912818116684e-02 
       9.704476382035e+02       5.762221251796e-03      -1.575841476876e+00       2.403004348814e-03       8.255393310744e-04      -1.891190453659e-03      -2.067499005771e-03      -3.596838798291e-04      -1.056408333427e+01       1.740112076756e-02       4.118495544911e-01       4.120099962308e-01      -1.787398785487e+00       4.124174687156e-04       4.720735636039e-02      -1.196171666033e+01       1.813145853739e-02      -1.884408272026e+00       1.280084011279e-03       4.681171005042e-02 
       9.870677040706e+02       5.924857743166e-03      -1.630097967358e+00       2.396374292817e-03       2.900960597514e-02      -1.529044946024e-03      -2.106050395169e-03      -6.724901535410e-04      -1.085608010065e+01       1.765186561106e-02       4.114832351840e-01       4.117751318888e-01      -1.795788765683e+00       2.578111451913e-04       5.209281670979e-02      -1.226568583000e+01       1.836238229338e-02      -1.906349513546e+00       1.216824968083e-03       5.306981018408e-02 
       1.004001121469e+03       6.092777600346e-03      -1.684359044171e+00       2.314420673754e-03       5.502673012521e-02      -1.156733246246e-03      -2.089197740933e-03      -9.481317483738e-04      -1.115785381095e+01       1.790684841605e-02       4.111453943129e-01       4.115392042423e-01      -1.800670143919e+00       8.971964143514e-05       5.472407710824e-02      -1.257932588848e+01       1.859799730239e-02      -1.927160833727e+00       1.141620190454e-03       5.783542440021e-02 
       1.021252223200e+03       6.266148982517e-03      -1.736898819191e+00       2.159418394749e-03       7.823156320740e-02      -7.841088001691e-04      -2.019227490460e-03      -1.182503118321e-03      -1.146972131833e+01       1.816616704902e-02       4.108330643635e-01       4.113001151116e-01      -1.801669520956e+00      -8.625018156957e-05       5.503745336052e-02      -1.290295214329e+01       1.883839701111e-02      -1.946608600545e+00       1.058111502189e-03       6.107787669182e-02 
       1.038825423738e+03       6.445145570197e-03      -1.785972739052e+00       1.935883884018e-03       9.801241006790e-02      -4.210390657790e-04      -1.899692475010e-03      -1.372113720088e-03      -1.179200876041e+01       1.842991653103e-02       4.105431786403e-01       4.110562109340e-01      -1.798533014458e+00      -2.639584689090e-04       5.303476131163e-02      -1.323688933921e+01       1.908367148082e-02      -1.964530652078e+00       9.702475213086e-04       6.280557671488e-02 
       1.056725227280e+03       6.629946814562e-03      -1.829875138514e+00       1.650638204224e-03       1.138154781374e-01      -7.713942753313e-05      -1.735403625376e-03      -1.514242274115e-03      -1.212505192071e+01       1.869818874697e-02       4.102726221002e-01       4.108063023129e-01      -1.791146715152e+00      -4.369041714206e-04       4.878977801729e-02      -1.358147201520e+01       1.933390713936e-02      -1.980846306150e+00       8.821766887884e-04       6.306756056932e-02 
       1.074956225106e+03       6.820738085589e-03      -1.867002525656e+00       1.312788402384e-03       1.251703192574e-01       2.385099469962e-04      -1.532379514691e-03      -1.607085616330e-03      -1.246919643146e+01       1.897107208141e-02       4.100182853211e-01       4.105496719271e-01      -1.779553894309e+00      -5.984340820029e-04       4.245269230200e-02      -1.393704469558e+01       1.958918647334e-02      -1.995564253071e+00       7.981253845918e-04       6.195368255771e-02 
       1.093523103139e+03       7.017710931975e-03      -1.895920751021e+00       9.336140691136e-04       1.317155454969e-01       5.176563528165e-04      -1.297749559362e-03      -1.649895678727e-03      -1.282479820436e+01       1.924865130757e-02       4.097771201079e-01       4.102860696980e-01      -1.763967621675e+00      -7.419857138848e-04       3.425199556418e-02      -1.430396231586e+01       1.984958796474e-02      -2.008787849967e+00       7.222646127599e-04       5.959331926272e-02 
       1.112430640650e+03       7.221063256873e-03      -1.915433543525e+00       5.263489165824e-04       1.332236512402e-01       7.531653822542e-04      -1.039608353667e-03      -1.643097004138e-03      -1.319222373865e+01       1.953100745498e-02       4.095461957117e-01       4.100156950268e-01      -1.744777446708e+00      -8.613577559236e-04       2.449329295888e-02      -1.468259052044e+01       2.011518601579e-02      -2.020717359792e+00       6.585698967692e-04       5.615249859727e-02 
       1.131683717736e+03       7.430999594294e-03      -1.924649428817e+00       1.058500283671e-04       1.296236126970e-01       9.392988953198e-04      -7.668200343960e-04      -1.588376941295e-03      -1.357185064177e+01       1.981821792845e-02       4.093227539330e-01       4.097391658150e-01      -1.722548838808e+00      -9.509994855376e-04       1.355456520591e-02      -1.507330617853e+01       2.038605111746e-02      -2.031648805536e+00       6.106797178791e-04       5.182943316875e-02 
       1.151287312967e+03       7.647731288471e-03      -1.923043488911e+00      -3.118472469419e-04       1.210197647950e-01       1.071966786556e-03      -4.887741629743e-04      -1.488740330093e-03      -1.396406800620e+01       2.011035660630e-02       4.091042617480e-01       4.094574749587e-01      -1.698014260804e+00      -1.006307468444e-03       1.877526598174e-03      -1.547649775079e+01       2.066225000549e-02      -2.041969207602e+00       5.817586604547e-04       4.684851759734e-02 
       1.171246512514e+03       7.871476806607e-03      -1.910510070877e+00      -7.100857705772e-04       1.077053608916e-01       1.148938824661e-03      -2.150966428992e-04      -1.348520688978e-03      -1.436927705856e+01       2.040749423855e-02       4.088884595120e-01       4.091719349377e-01      -1.672054969069e+00      -1.023915447014e-03      -1.004514717955e-02      -1.589256593523e+01       2.094384610516e-02      -2.052148151073e+00       5.743717316641e-04       4.145292722835e-02 
       1.191566508463e+03       8.102461942558e-03      -1.887402277860e+00      -1.072243581968e-03       9.016919932941e-02       1.170002050682e-03       4.467735253848e-05      -1.173340659717e-03      -1.478789164081e+01       2.070969881062e-02       4.086734032882e-01       4.088841122685e-01      -1.645673051508e+00      -1.001960697307e-03      -2.168672953859e-02      -1.632192413963e+01       2.123089994886e-02      -2.062725777159e+00       5.903765720054e-04       3.589605143390e-02 
       1.212252605162e+03       8.340920118684e-03      -1.854554054422e+00      -1.382473476299e-03       6.909376460880e-02       1.137049997670e-03       2.814589734309e-04      -9.700155648259e-04      -1.522033889557e+01       2.101703614776e-02       4.084574994004e-01       4.085957535143e-01      -1.619953655124e+00      -9.403084492051e-04      -3.250728151729e-02      -1.676499916296e+01       2.152346982477e-02      -2.074297502589e+00       6.308399428515e-04       3.043207017121e-02 
       1.233310222450e+03       8.587092663903e-03      -1.813280897724e+00      -1.626498150035e-03       4.534353138437e-02       1.054091011087e-03       4.869767790096e-04      -7.463958991251e-04      -1.566705993058e+01       2.132957058275e-02       4.082395297596e-01       4.083087054641e-01      -1.596017990717e+00      -8.407147925323e-04      -4.197790758130e-02      -1.722223185485e+01       2.182161248804e-02      -2.087495956090e+00       6.959843010426e-04       2.530606640786e-02 
       1.254744896657e+03       8.841229075395e-03      -1.765355774869e+00      -1.792425510305e-03       1.994240494195e-02       9.271653344126e-04       6.541474693122e-04      -5.111470482416e-04      -1.612851047006e+01       2.164736568470e-02       4.080186665536e-01       4.080248323517e-01      -1.574968382704e+00      -7.069085983852e-04      -4.960761122840e-02      -1.769407776128e+01       2.212538393006e-02      -2.102970808086e+00       7.851691695029e-04       2.074412598782e-02 
       1.276562289083e+03       9.103587379361e-03      -1.712957689635e+00      -1.871540530606e-03      -5.960268598748e-03       7.641638113195e-04       7.774278011314e-04      -2.734675426638e-04      -1.660516169582e+01       2.197048517198e-02       4.077944750802e-01       4.077459332169e-01      -1.557827387798e+00      -5.445742867925e-04      -5.497160472982e-02      -1.818100796440e+01       2.243484032215e-02      -2.121367341227e+00       8.969106110024e-04       1.694391627415e-02 
       1.298768185262e+03       9.374434394942e-03      -1.658591669899e+00      -1.859022706025e-03      -3.113503298506e-02       5.745455655520e-04       8.531269347784e-04      -4.275118522581e-05      -1.709750091508e+01       2.229899373618e-02       4.075669041245e-01       4.074736630969e-01      -1.545473826360e+00      -3.612204341763e-04      -5.773959048091e-02      -1.868350974485e+01       2.275003887106e-02      -2.143304732734e+00       1.028940191957e-03       1.406625683547e-02 
       1.321368502276e+03       9.654046105835e-03      -1.604980523750e+00      -1.754533428295e-03      -5.432817623056e-02       3.689572428905e-04       8.796575856708e-04       1.717977622391e-04      -1.760603241807e+01       2.263295800373e-02       4.073362633677e-01       4.072094613529e-01      -1.538579297897e+00      -1.659238366863e-04      -5.770225067066e-02      -1.920208743833e+01       2.307103880136e-02      -2.169355131408e+00       1.178302837603e-03       1.222817294346e-02 
       1.344369291266e+03       9.942707987503e-03      -1.554930769177e+00      -1.562615254162e-03      -7.432637065610e-02       1.587628346860e-04       8.577041333327e-04       3.615823173920e-04      -1.813127824092e+01       2.297244741217e-02       4.071031881365e-01       4.069544907525e-01      -1.537549447007e+00       3.105448698318e-05      -5.479394098443e-02      -1.973726319541e+01       2.339790224978e-02      -2.200024619903e+00       1.341490568402e-03       1.149788100035e-02 
       1.367776743471e+03       1.024071539115e-02      -1.511177357491e+00      -1.292846928912e-03      -9.002742020799e-02      -4.450014508708e-05       7.902874500295e-04       5.190451095720e-04      -1.867377900939e+01       2.331753508952e-02       4.068685921457e-01       4.067095903605e-01      -1.542474715544e+00       2.187765105011e-04      -4.910945968400e-02      -2.028957782408e+01       2.373069515503e-02      -2.235737170899e+00       1.514606899989e-03       1.189206949141e-02 
       1.391597194103e+03       1.054837391561e-02      -1.476214258317e+00      -9.597045554947e-04      -1.005134382996e-01      -2.297151035237e-04       6.827093207996e-04       6.380925924151e-04      -1.923409473075e+01       2.366829861780e-02       4.066336096533e-01       4.064752449907e-01      -1.553095545868e+00       3.862426177273e-04      -4.091276864767e-02      -2.085959157954e+01       2.406948802757e-02      -2.276822561650e+00       1.693554396096e-03       1.337572720639e-02 
       1.415837127363e+03       1.086599980842e-02      -1.452120354063e+00      -5.820912537375e-04      -1.051218666806e-01      -3.868015707638e-04       5.423643547385e-04       7.144849718663e-04      -1.981280560213e+01       2.402482069533e-02       4.063995289735e-01       4.062515731749e-01      -1.568786862387e+00       5.230891220903e-04      -3.063572423597e-02      -2.144788497122e+01       2.441435661261e-02      -2.323509060173e+00       1.874236013235e-03       1.586462925013e-02 
       1.440503181589e+03       1.119392038459e-02      -1.440392277582e+00      -1.825154585239e-04      -1.035089762595e-01      -5.073151615946e-04       3.784141639767e-04       7.461632477407e-04      -2.041051281014e+01       2.438718965234e-02       4.061677199186e-01       4.060383347616e-01      -1.588566092027e+00       6.203301958646e-04      -1.886525963869e-02      -2.205505956080e+01       2.476538240213e-02      -2.375921457363e+00       2.052759402249e-03       1.923043211831e-02 
       1.465602156007e+03       1.153247448408e-02      -1.441797519263e+00       2.140784704919e-04      -9.569999556236e-02      -5.849917044427e-04       2.013272353024e-04       7.334840069754e-04      -2.102783935684e+01       2.475549981610e-02       4.059395582470e-01       4.058349582012e-01      -1.611127919854e+00       6.710955380332e-04      -6.318066562940e-03      -2.268173878720e+01       2.512265299218e-02      -2.434084758725e+00       2.225632545021e-03       2.330816050661e-02 
       1.491141015802e+03       1.188201292520e-02      -1.456262065429e+00       5.817949294071e-04      -8.211990411087e-02      -6.161925259601e-04       2.229807586670e-05       6.793339175337e-04      -2.166543083439e+01       2.512985165875e-02       4.057163506678e-01       4.056405864666e-01      -1.634907380185e+00       6.713058435774e-04       6.197341254913e-03      -2.332856873924e+01       2.548626222123e-02      -2.497933518496e+00       2.389939004148e-03       2.790570216722e-02 
       1.517126898907e+03       1.224289900034e-02      -1.482806710851e+00       8.955223771319e-04      -6.359932086875e-02      -6.002084382068e-04      -1.474297542189e-04       5.890996845648e-04      -2.232395623498e+01       2.551035176882e-02       4.054992641822e-01       4.054541393133e-01      -1.658170786046e+00       6.202220172406e-04       1.783026542238e-02      -2.399621896384e+01       2.585631012995e-02      -2.567326413732e+00       2.543481797461e-03       3.281477776293e-02 
       1.543567122269e+03       1.261550898495e-02      -1.519544768435e+00       1.132820561564e-03      -4.135090830813e-02      -5.393840003519e-04      -2.973007873347e-04       4.704757728316e-04      -2.300410874879e+01       2.589711261503e-02       4.052892636417e-01       4.052743884329e-01      -1.679131456163e+00       5.208024156648e-04       2.774704468906e-02      -2.468538326176e+01       2.623290271312e-02      -2.642065326038e+00       2.684886450088e-03       3.782273136484e-02 
       1.570469189981e+03       1.300023269463e-02      -1.563750966536e+00       1.275828436088e-03      -1.691336222601e-02      -4.390316726316e-04      -4.181985207769e-04       3.331015882766e-04      -2.370660662138e+01       2.629025215114e-02       4.050870612043e-01       4.051000409577e-01      -1.696084368056e+00       3.798066527112e-04       3.519646941763e-02      -2.539678054285e+01       2.661615151265e-02      -2.721917955461e+00       2.813656222597e-03       4.272440953820e-02 
       1.597840800961e+03       1.339747405980e-02      -1.612006779327e+00       1.313033958618e-03       7.937617736400e-03      -3.071176742489e-04      -5.031548713240e-04       1.880318858782e-04      -2.443219402560e+01       2.668989325331e-02       4.048930810298e-01       4.049298259886e-01      -1.707550949804e+00       2.075957592804e-04       3.957674752162e-02      -2.613115569521e+01       2.700617304494e-02      -2.806642674307e+00       2.930175440411e-03       4.733336729642e-02 
       1.625689857161e+03       1.380765173292e-02      -1.660421344266e+00       1.240728795215e-03       3.130905403059e-02      -1.537175191994e-04      -5.479575684473e-04       4.705839705713e-05      -2.518164198761e+01       2.709616304229e-02       4.047074418215e-01       4.047625782371e-01      -1.712422529159e+00       1.759740748067e-05       4.049830608919e-02      -2.688928050820e+01       2.740308811557e-02      -2.896014109482e+00       3.035660269555e-03       5.149166685516e-02 
       1.654024472668e+03       1.423119973565e-02      -1.704919722909e+00       1.063966423995e-03       5.133540386030e-02       9.741334176558e-06      -5.515937116860e-04      -7.808378032392e-05      -2.595574939397e+01       2.750919214431e-02       4.045299588663e-01       4.045973127171e-01      -1.710088826959e+00      -1.745685404706e-04       3.783597026472e-02      -2.767195467631e+01       2.780702107563e-02      -2.989847934531e+00       3.132060033455e-03       5.507762212874e-02 
       1.682852984243e+03       1.466856815654e-02      -1.741582030001e+00       7.968554799369e-04       6.633895435190e-02       1.714106759934e-04      -5.164721247258e-04      -1.765758468438e-04      -2.675534411316e+01       2.792911395517e-02       4.043601660501e-01       4.044332847391e-01      -1.700536707575e+00      -3.522756451934e-04       3.176382619524e-02      -2.848000691760e+01       2.821809908458e-02      -3.088023429449e+00       3.221915815869e-03       5.801098332747e-02 
       1.712183961608e+03       1.512022387696e-02      -1.767008603266e+00       4.620546720805e-04       7.499314477474e-02       3.200654789991e-04      -4.483779247699e-04      -2.393776902835e-04      -2.758128420299e+01       2.835606394479e-02       4.041973569945e-01       4.042700302985e-01      -1.684404574688e+00      -4.993212276346e-04       2.276651321765e-02      -2.931429617766e+01       2.863645141754e-02      -3.190502328280e+00       3.308186088022e-03       6.025523729278e-02 
       1.742026219215e+03       1.558665135305e-02      -1.778678869533e+00       8.939278652959e-05       7.647319957440e-02       4.461792252427e-04      -3.561302311336e-04      -2.600189049110e-04      -2.843445926587e+01       2.879017908996e-02       4.040406429470e-01       4.041073831891e-01      -1.662979664251e+00      -6.014957085737e-04       1.162193124139e-02      -3.017571298158e+01       2.906220890420e-02      -3.297342842869e+00       3.394051764631e-03       6.181691763300e-02 
       1.772388829115e+03       1.606835345185e-02      -1.775265980829e+00      -2.863835577853e-04       7.057667824449e-02       5.429333475470e-04      -2.509378194829e-04      -2.352388965249e-04      -2.931579195536e+01       2.923159748827e-02       4.038890236418e-01       4.039454669433e-01      -1.638129261259e+00      -6.481489069658e-04      -6.475395881649e-04      -3.106518093749e+01       2.949550355193e-02      -3.408708186043e+00       3.482714802100e-03       6.274204999234e-02 
       1.803281134768e+03       1.656585234222e-02      -1.756866866935e+00      -6.286344742001e-04       5.779637607717e-02       6.070546888569e-04      -1.454766322461e-04      -1.653983345890e-04      -3.022623963865e+01       2.968045819935e-02       4.037414660672e-01       4.037846618033e-01      -1.612162595484e+00      -6.335833098754e-04      -1.285525373212e-02      -3.198365839620e+01       2.993646839875e-02      -3.524869066707e+00       3.577204643318e-03       6.311007473802e-02 
       1.834712766421e+03       1.707969045450e-02      -1.725109219394e+00      -9.024158706211e-04       3.932989990345e-02       6.393757694256e-04      -5.274524736450e-05      -5.459480105251e-05      -3.116679623832e+01       3.013690135726e-02       4.035969850190e-01       4.036255491550e-01      -1.587627638765e+00      -5.580905960642e-04      -2.375824459617e-02      -3.293214029061e+01       3.038523763885e-02      -3.646200247828e+00       3.680206326401e-03       6.302578843016e-02 
       1.866693658289e+03       1.761043151724e-02      -1.683103989597e+00      -1.078317782319e-03       1.701451426808e-02       6.450253255964e-04       1.521337165850e-05       8.956427503339e-05      -3.213849426191e+01       3.060106857164e-02       4.034547187540e-01       4.034688381372e-01      -1.567055714846e+00      -4.284538405085e-04      -3.218513514286e-02      -3.391166016344e+01       3.084194703720e-02      -3.773171784828e+00       3.793922312252e-03       6.260999660356e-02 
       1.899234066693e+03       1.815866166207e-02      -1.635224701487e+00      -1.136144368686e-03      -6.817409508824e-03       6.331821929441e-04       4.860716747846e-05       2.565485427440e-04      -3.314240699075e+01       3.107310359743e-02       4.033139930241e-01       4.033152811618e-01      -1.552675889293e+00      -2.577684373952e-04      -3.717222547712e-02      -3.492329235458e+01       3.130673461232e-02      -3.906335635285e+00       3.919976833158e-03       6.198965284522e-02 
       1.932344588626e+03       1.872499059203e-02      -1.586713007402e+00      -1.067967426519e-03      -2.955805724664e-02       6.163638872974e-04       4.107059363131e-05       4.338308305378e-04      -3.417965080332e+01       3.155315323344e-02       4.031743673346e-01       4.031655865526e-01      -1.546129360225e+00      -6.449223357629e-05      -3.809254503868e-02      -3.596815432315e+01       3.177974154636e-02      -4.046309009688e+00       4.059368311249e-03       6.128828569697e-02 
       1.966036094154e+03       1.931005130096e-02      -1.543132438479e+00      -8.800743367912e-04      -4.860411179587e-02       6.092701341263e-04      -9.423304082893e-06       6.080883862423e-04      -3.525138484347e+01       3.204136713841e-02       4.030356589285e-01       4.030203376962e-01      -1.548220099868e+00       1.292807998432e-04      -3.476050539872e-02      -3.704740629565e+01       3.226111202739e-02      -4.193755535228e+00       4.212470731170e-03       6.061746054561e-02 
       2.000325886584e+03       1.991461035201e-02      -1.509711689603e+00      -5.933251050180e-04      -6.167305029423e-02       6.272630107934e-04      -1.000681900718e-04       7.665993575043e-04      -3.635901323868e+01       3.253798791435e-02       4.028979164301e-01       4.028799022503e-01      -1.558742847606e+00       3.002538436606e-04      -2.749295243306e-02      -3.816245479471e+01       3.275108217102e-02      -4.349394696993e+00       4.379112324996e-03       6.006981217194e-02 
